StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675082220683000000,1675082220750457940,67457,t16,s1622,s0,ts-gateway-service,/*
1675082220683507602,1675082220750276368,66768,t16,s1517,s1622,ts-gateway-service,FilteringWebHandler.handle
1675082220684584988,1675082220750422479,65837,t16,s669,s1622,ts-gateway-service,HTTP GET
1675082220686000000,1675082220748159885,62159,t16,s535,s669,ts-food-service,/api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId}
1675082220687289179,1675082220747660750,60371,t16,s990,s535,ts-food-service,FoodController.getAllFood
1675082220688412026,1675082220698294312,9882,t16,s266,s990,ts-food-service,HTTP GET
1675082220700022463,1675082220731724384,31701,t16,s502,s990,ts-food-service,HTTP GET
1675082220732653449,1675082220745257206,12603,t16,s385,s990,ts-food-service,HTTP POST
1675082220691000000,1675082220699431982,8431,t16,s585,s266,ts-train-food-service,/api/v1/trainfoodservice/trainfoods/{tripId}
1675082220693248397,1675082220697622474,4374,t16,s1254,s585,ts-train-food-service,TrainFoodController.getTrainFoodOfTrip
1675082220693887507,1675082220696146929,2259,t16,s657,s1254,ts-train-food-service,TrainFoodRepository.findByTripId
1675082220694171294,1675082220696129491,1958,t16,s355,s657,ts-train-food-service,SELECT TrainFood
1675082220695225709,1675082220695770272,544,t16,s1758,s355,ts-train-food-service,SELECT ts.train_food
1675082220696581450,1675082220697066367,484,t16,s1851,s1254,ts-train-food-service,SELECT ts.train_food_list
1675082220703000000,1675082220731545740,28545,t16,s1570,s502,ts-travel-service,/api/v1/travelservice/routes/{tripId}
1675082220704807425,1675082220730859950,26052,t16,s1301,s1570,ts-travel-service,TravelController.getRouteByTripId
1675082220706355830,1675082220709521056,3165,t16,s1573,s1301,ts-travel-service,TripRepository.findByTripId
1675082220706732297,1675082220709486615,2754,t16,s510,s1573,ts-travel-service,SELECT Trip
1675082220708210301,1675082220709247236,1036,t16,s1502,s510,ts-travel-service,SELECT ts.trip
1675082220710772931,1675082220726985470,16212,t16,s1939,s1301,ts-travel-service,HTTP GET
1675082220714000000,1675082220726433480,12433,t16,s900,s1939,ts-route-service,/api/v1/routeservice/routes/{routeId}
1675082220715602891,1675082220725927637,10324,t16,s918,s900,ts-route-service,RouteController.queryById
1675082220716868401,1675082220723067265,6198,t16,s420,s918,ts-route-service,RouteRepository.findById
1675082220719516924,1675082220720961737,1444,t16,s569,s420,ts-route-service,Session.find route.entity.Route
1675082220720993362,1675082220722383914,1390,t16,s1840,s420,ts-route-service,Transaction.commit
1675082220719758348,1675082220720641357,883,t16,s816,s569,ts-route-service,SELECT ts.route
1675082220723601920,1675082220724474568,872,t16,s444,s918,ts-route-service,SELECT ts.route_stations
1675082220724703693,1675082220725528873,825,t16,s546,s918,ts-route-service,SELECT ts.route_distances
1675082220736000000,1675082220746666983,10666,t16,s784,s385,ts-station-food-service,/api/v1/stationfoodservice/stationfoodstores
1675082220737906723,1675082220744881073,6974,t16,s206,s784,ts-station-food-service,StationFoodController.getFoodStoresByStationNames
1675082220740014016,1675082220743874795,3860,t16,s174,s206,ts-station-food-service,StationFoodRepository.findByStationNameIn
1675082220740480897,1675082220743801908,3321,t16,s1337,s174,ts-station-food-service,SELECT StationFoodStore
1675082220742456116,1675082220743398771,942,t16,s531,s1337,ts-station-food-service,SELECT ts.station_food_store
1675082219101000000,1675082224339503141,5238503,t6,s955,s0,ts-gateway-service,/*
1675082219101591820,1675082224302202818,5200610,t6,s1692,s955,ts-gateway-service,FilteringWebHandler.handle
1675082219102694598,1675082224302345591,5199650,t6,s1486,s955,ts-gateway-service,HTTP POST
1675082219106000000,1675082224301607469,5195607,t6,s781,s1486,ts-auth-service,/api/v1/users/login
1675082219107673541,1675082224301024338,5193350,t6,s1580,s781,ts-auth-service,UserController.getToken
1675082219108840575,1675082224153207757,5044367,t6,s1172,s1580,ts-auth-service,HTTP GET
1675082223137000000,1675082223145476856,8476,t6,s483,s1172,ts-verification-code-service,/api/v1/verifycode/verify/{verifyCode}
1675082223140205217,1675082223144278587,4073,t6,s1333,s483,ts-verification-code-service,VerifyCodeController.verifyCode
1675082224153943723,1675082224155665940,1722,t6,s294,s1580,ts-auth-service,UserRepository.findByUsername
1675082224299156764,1675082224300005212,848,t6,s2061,s1580,ts-auth-service,UserRepository.findByUsername
1675082224154143498,1675082224155633848,1490,t6,s354,s294,ts-auth-service,SELECT User
1675082224299297539,1675082224299979647,682,t6,s2068,s2061,ts-auth-service,SELECT User
1675082224154841689,1675082224155320769,479,t6,s1595,s354,ts-auth-service,SELECT ts.auth_user
1675082224297909325,1675082224298768300,858,t6,s1841,s1580,ts-auth-service,SELECT ts.user_roles
1675082224299387345,1675082224299771682,384,t6,s1655,s2068,ts-auth-service,SELECT ts.auth_user
