TimeStamp,PodName,CpuUsageRate(%),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
1674985629,ts-assurance-service,0.526763279145047,20.65625,0.0,0.0,436.1795292829776,26495.45703338807,0.0046,,0.0048,,0.00496,,0.0,0,7.343868841385692,56.21897992145996,2674301.033333333
1674985689,ts-assurance-service,0.3318376125010386,20.669140625,0.0,0.0,500.39246467817895,46766.48351648352,0.0044,,0.0046999999999999,,0.0049399999999999,,0.0,0,6.026031102087471,57.570763557577386,2686583.2666666666
1674985749,ts-assurance-service,0.3766086189787846,20.6755859375,0.0,0.0,548.6270022883295,45498.569794050345,0.0046,,0.0048,,0.00496,,0.0,0,6.113832122928353,56.95624954616729,2694682.1
1674985809,ts-assurance-service,0.5046131873158084,20.6755859375,0.0,0.0,712.7906976744185,31661.950904392765,0.0046,0.0425,0.0048,0.04625,0.00496,0.04925,0.2,0,6.609681787401922,55.14984819909371,2695066.333333333
1674985869,ts-assurance-service,0.7103341156787761,20.6798828125,0.0,0.0,471.4408023483366,29269.936399217226,0.0044,,0.0046999999999999,,0.0049399999999999,,0.0,0,8.046268152639946,55.77368417953916,2694031.966666667
1674985929,ts-assurance-service,0.5078568030440554,20.69921875,0.0,0.0,735.1236089824748,32451.72252948624,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.0666666666666666,0,6.339037342978948,57.94609546873805,2694647.566666667
1674985629,ts-auth-service,2.3654848743909547,22.252734375,0.0,0.0,1832.033758370792,3026.878268048803,0.0175,,0.02125,,0.0242499999999999,,0.0,0,2.793648126355075,50.195094807904496,28679.566666666666
1674985689,ts-auth-service,0.9353187250000872,22.2685546875,0.0,0.0,423.2094982765224,302.4703178858675,0.009,0.235,17.999999999999986,0.2424999999999999,27.6,0.2485,0.1333333333333333,0,2.9727914007292355,50.21241488462999,24231.93333333333
1674985749,ts-auth-service,2.5282784005373062,22.2642578125,0.0,0.0,2996.331397126261,43375.34393151941,0.0049428571428571,0.235,18.99999999999998,0.2424999999999999,27.80000000000001,0.2485,0.0666666666666666,0,2.8869185191623403,50.23834621076973,26960.566666666666
1674985809,ts-auth-service,4.638694699956263,22.3109375,0.0,0.0,2517.9696696904643,39285.78353299633,0.0234999999999999,0.235,18.99999999999998,0.2424999999999999,27.80000000000001,0.2485,0.1333333333333333,0,3.087197580647605,50.24895780707337,60786.3
1674985869,ts-auth-service,4.491921627448032,22.371875,0.0,0.0,1606.718647526051,39127.08591415871,0.0048499999999999,0.235,16.999999999999996,0.2424999999999999,27.399999999999984,0.2485,0.0666666666666666,0,2.8539052335397,50.26005729286225,32834.96666666667
1674985929,ts-auth-service,0.7968636723233592,22.3236328125,0.0,0.0,1649.7163896905165,52912.72763459051,0.0145,0.235,0.0197499999999999,0.2424999999999999,0.02395,0.2485,0.0666666666666666,0,2.6960063830856584,50.25330002349188,40263.333333333336
1674985629,ts-basic-service,1.3800455099999454,20.21875,0.0,0.0,8371.045825319981,74427.15034153458,0.0229,0.3250000000000002,0.0325000000000001,0.4124999999999998,0.1989999999999994,0.4825,0.5333333333333333,0,12.785577801735748,41.65484956522906,62187.53333333333
1674985689,ts-basic-service,0.8692350977301326,20.1892578125,0.0,0.0,3264.984491575153,90428.36784307152,0.019,,0.0219999999999999,,0.0244,,0.0666666666666666,0,16.31837482347973,41.84385813623595,2048611.6666666667
