timestamp,log_level,service_name,trace_id,message
"2021-07-04 22:12:20,112",WARNING,redisservice1,t22,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:12:20,716",WARNING,redisservice2,t23,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:12:20,666",ERROR,dbservice1,t22,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 22:12:20,688",ERROR,webservice2,t22,an error occurred in the downstream service
"2021-07-04 22:12:21,248",ERROR,webservice2,t23,an error occurred in the downstream service
"2021-07-04 22:12:23,704",ERROR,dbservice2,t26,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 22:12:23,711",ERROR,webservice2,t26,an error occurred in the downstream service
"2021-07-04 22:12:23,082",WARNING,redisservice2,t26,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:12:28,971",WARNING,redisservice2,t35,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:12:29,641",ERROR,webservice2,t35,an error occurred in the downstream service
"2021-07-04 22:12:29,628",ERROR,dbservice2,t35,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 22:12:32,798",WARNING,redisservice2,t40,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:12:33,385",ERROR,webservice1,t40,an error occurred in the downstream service
"2021-07-04 22:12:33,366",ERROR,dbservice1,t40,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 22:12:52,709",WARNING,redisservice2,t68,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:12:53,274",ERROR,webservice2,t68,an error occurred in the downstream service
"2021-07-04 22:13:02,031",WARNING,redisservice2,t82,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:13:02,604",ERROR,webservice1,t82,an error occurred in the downstream service
"2021-07-04 22:13:02,587",ERROR,dbservice1,t82,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 22:13:12,497",ERROR,webservice2,t81,an error occurred in the downstream service
"2021-07-04 22:13:12,350",ERROR,redisservice1,t81,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 22:13:12,497",ERROR,logservice2,t81,"get information failed, fail code: 400"
"2021-07-04 22:13:12,482",ERROR,redisservice2,t81,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 22:13:12,356",ERROR,mobservice1,t81,"uuid:f0c3eae2-dcd1-11eb-af60-0242ac110004 information has expired, mobile phone login is invalid"
"2021-07-04 22:13:20,801",WARNING,redisservice2,t98,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:13:21,357",ERROR,dbservice1,t98,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 22:13:21,380",ERROR,webservice2,t98,an error occurred in the downstream service
"2021-07-04 22:13:32,509",WARNING,redisservice2,t113,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:13:33,050",ERROR,webservice2,t113,an error occurred in the downstream service
"2021-07-04 22:13:42,859",ERROR,webservice1,t127,an error occurred in the downstream service
"2021-07-04 22:13:42,287",WARNING,redisservice2,t127,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:13:52,980",ERROR,webservice1,t141,an error occurred in the downstream service
"2021-07-04 22:13:52,419",WARNING,redisservice1,t141,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:13:52,974",ERROR,dbservice2,t141,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 22:13:54,865",ERROR,dbservice2,t144,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 22:13:54,304",WARNING,redisservice1,t144,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:13:54,875",ERROR,webservice1,t144,an error occurred in the downstream service
"2021-07-04 22:14:28,484",WARNING,redisservice1,t190,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:14:29,057",ERROR,dbservice2,t190,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 22:14:29,058",ERROR,webservice1,t190,an error occurred in the downstream service
"2021-07-04 22:14:37,421",WARNING,redisservice2,t198,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:14:38,023",ERROR,webservice2,t198,an error occurred in the downstream service
"2021-07-04 22:14:42,686",ERROR,mobservice1,t195,"uuid:26a08a12-dcd2-11eb-94ec-0242ac110003 information has expired, mobile phone login is invalid"
"2021-07-04 22:14:42,681",ERROR,redisservice1,t195,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 22:14:42,817",ERROR,logservice1,t195,"get information failed, fail code: 400"
"2021-07-04 22:14:42,818",ERROR,webservice1,t195,an error occurred in the downstream service
"2021-07-04 22:14:42,818",ERROR,redisservice2,t195,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 22:14:49,923",ERROR,webservice2,t209,an error occurred in the downstream service
"2021-07-04 22:14:49,351",WARNING,redisservice2,t209,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 22:14:49,897",ERROR,dbservice1,t209,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
