Unnamed: 0,date,timestamp,cmdb_id,kpi_name,value,beijing_time
337646,2021-07-04,1625338225.0,0.0.0.3.webservice2,docker_memory_stats_cache,88518656.0,2021-07-04 02:50:25
485433,2021-07-04,1625338225.0,0.0.0.3.logservice1,docker_memory_stats_cache,129810432.0,2021-07-04 02:50:25
90489,2021-07-04,1625338231.0,0.0.0.4.dbservice1,docker_memory_stats_cache,19812352.0,2021-07-04 02:50:31
126081,2021-07-04,1625338231.0,0.0.0.4.mobservice2,docker_memory_stats_cache,11866112.0,2021-07-04 02:50:31
159494,2021-07-04,1625338248.0,0.0.0.1.webservice1,docker_memory_stats_cache,216010752.0,2021-07-04 02:50:48
549747,2021-07-04,1625338248.0,0.0.0.1.mobservice1,docker_memory_stats_cache,177029120.0,2021-07-04 02:50:48
191207,2021-07-04,1625338248.0,0.0.0.1.redisservice1,docker_memory_stats_cache,319954944.0,2021-07-04 02:50:48
485434,2021-07-04,1625338255.0,0.0.0.3.logservice1,docker_memory_stats_cache,129810432.0,2021-07-04 02:50:55
337647,2021-07-04,1625338255.0,0.0.0.3.webservice2,docker_memory_stats_cache,88518656.0,2021-07-04 02:50:55
126082,2021-07-04,1625338261.0,0.0.0.4.mobservice2,docker_memory_stats_cache,11866112.0,2021-07-04 02:51:01
90490,2021-07-04,1625338261.0,0.0.0.4.dbservice1,docker_memory_stats_cache,19812352.0,2021-07-04 02:51:01
549748,2021-07-04,1625338278.0,0.0.0.1.mobservice1,docker_memory_stats_cache,177029120.0,2021-07-04 02:51:18
159495,2021-07-04,1625338278.0,0.0.0.1.webservice1,docker_memory_stats_cache,216010752.0,2021-07-04 02:51:18
191208,2021-07-04,1625338278.0,0.0.0.1.redisservice1,docker_memory_stats_cache,319954944.0,2021-07-04 02:51:18
485435,2021-07-04,1625338285.0,0.0.0.3.logservice1,docker_memory_stats_cache,129810432.0,2021-07-04 02:51:25
337648,2021-07-04,1625338285.0,0.0.0.3.webservice2,docker_memory_stats_cache,88518656.0,2021-07-04 02:51:25
126083,2021-07-04,1625338291.0,0.0.0.4.mobservice2,docker_memory_stats_cache,11866112.0,2021-07-04 02:51:31
90491,2021-07-04,1625338291.0,0.0.0.4.dbservice1,docker_memory_stats_cache,19812352.0,2021-07-04 02:51:31
191209,2021-07-04,1625338308.0,0.0.0.1.redisservice1,docker_memory_stats_cache,319954944.0,2021-07-04 02:51:48
159496,2021-07-04,1625338308.0,0.0.0.1.webservice1,docker_memory_stats_cache,216010752.0,2021-07-04 02:51:48
549749,2021-07-04,1625338308.0,0.0.0.1.mobservice1,docker_memory_stats_cache,177029120.0,2021-07-04 02:51:48
