StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674992189286000000,1674992189303120587,17120,t21,s107,s0,ts-gateway-service,/*
1674992189286923261,1674992189302950571,16027,t21,s484,s107,ts-gateway-service,FilteringWebHandler.handle
1674992189287756229,1674992189303091434,15335,t21,s593,s107,ts-gateway-service,HTTP POST
1674992189291000000,1674992189301930112,10930,t21,s315,s593,ts-travel2-service,/api/v1/travel2service/trips/left
1674992189292351306,1674992189298068249,5716,t21,s171,s315,ts-travel2-service,Travel2Controller.queryInfo
1674992189301381615,1674992189301786205,404,t21,s353,s315,ts-travel2-service,BasicErrorController.error
1674992189293226697,1674992189297429957,4203,t21,s257,s171,ts-travel2-service,TripRepository.findAll
1674992189295508974,1674992189296409528,900,t21,s604,s257,ts-travel2-service,SELECT Trip
1674992189296446939,1674992189297107774,660,t21,s544,s257,ts-travel2-service,Transaction.commit
1674992189295643647,1674992189296258590,614,t21,s498,s604,ts-travel2-service,SELECT ts.trip2
1674992172019000000,1674992172035528323,16528,t1,s566,s0,ts-gateway-service,/*
1674992172019428658,1674992172035368651,15939,t1,s288,s566,ts-gateway-service,FilteringWebHandler.handle
1674992172020291070,1674992172035505089,15214,t1,s641,s566,ts-gateway-service,HTTP POST
1674992172022000000,1674992172033845097,11845,t1,s672,s641,ts-auth-service,/api/v1/users/login
1674992172023421170,1674992172024919854,1498,t1,s359,s672,ts-auth-service,UserController.getToken
1674992172032281289,1674992172033605786,1324,t1,s308,s672,ts-auth-service,BasicErrorController.error
1674992177577000000,1674992177592131711,15131,t6,s189,s0,ts-gateway-service,/*
1674992177577763907,1674992177591918242,14154,t6,s438,s189,ts-gateway-service,FilteringWebHandler.handle
1674992177578646075,1674992177592071673,13425,t6,s586,s189,ts-gateway-service,HTTP POST
1674992177581000000,1674992177590601301,9601,t6,s57,s586,ts-travel2-service,/api/v1/travel2service/trips/left
1674992177581891595,1674992177587303786,5412,t6,s423,s57,ts-travel2-service,Travel2Controller.queryInfo
1674992177590137632,1674992177590467529,329,t6,s23,s57,ts-travel2-service,BasicErrorController.error
1674992177582526464,1674992177586696868,4170,t6,s553,s423,ts-travel2-service,TripRepository.findAll
1674992177584677208,1674992177585473789,796,t6,s105,s553,ts-travel2-service,SELECT Trip
1674992177585495770,1674992177586312370,816,t6,s363,s553,ts-travel2-service,Transaction.commit
1674992177584787098,1674992177585370867,583,t6,s328,s105,ts-travel2-service,SELECT ts.trip2
1674992190204000000,1674992190221641281,17641,t7,s66,s0,ts-gateway-service,/*
1674992190204924735,1674992190221412401,16487,t7,s515,s66,ts-gateway-service,FilteringWebHandler.handle
1674992190205969692,1674992190221598831,15629,t7,s320,s66,ts-gateway-service,HTTP POST
1674992190208000000,1674992190219203498,11203,t7,s541,s320,ts-travel2-service,/api/v1/travel2service/trips/left
1674992190208839923,1674992190214661627,5821,t7,s420,s541,ts-travel2-service,Travel2Controller.queryInfo
1674992190218578845,1674992190219028226,449,t7,s99,s541,ts-travel2-service,BasicErrorController.error
1674992190209499856,1674992190213540343,4040,t7,s491,s420,ts-travel2-service,TripRepository.findAll
1674992190211469683,1674992190212257659,787,t7,s317,s491,ts-travel2-service,SELECT Trip
1674992190212281614,1674992190213092499,810,t7,s146,s491,ts-travel2-service,Transaction.commit
1674992190211580903,1674992190212151502,570,t7,s393,s317,ts-travel2-service,SELECT ts.trip2
1674992173811000000,1674992173841566084,30566,t28,s514,s0,ts-gateway-service,/*
1674992173811835085,1674992173841353173,29518,t28,s475,s514,ts-gateway-service,FilteringWebHandler.handle
1674992173812855169,1674992173841569568,28714,t28,s169,s514,ts-gateway-service,HTTP POST
1674992173815000000,1674992173825603438,10603,t28,s599,s169,ts-travel2-service,/api/v1/travel2service/trips/left
1674992173816151318,1674992173821744935,5593,t28,s699,s599,ts-travel2-service,Travel2Controller.queryInfo
1674992173825044851,1674992173825429770,384,t28,s349,s599,ts-travel2-service,BasicErrorController.error
