beijing_time,message,parent_id,service_name,span_id,status_code,trace_id
2021-07-04 07:23:32,request call function 1 webservice1.web_login_service,,webservice1,s3,200,t2
2021-07-04 07:23:46,request call function 1 webservice1.web_login_service,,webservice1,s183,500,t21
2021-07-04 07:23:46,request call function 1 dbservice1.db_login_methods,s187,dbservice1,s184,500,t21
2021-07-04 07:23:46,request call function 1 redisservice1.get_key_value_from_redis,s195,redisservice1,s185,300,t21
2021-07-04 07:23:46,request call function 1 logservice2.login_model_implement,s188,logservice2,s187,500,t21
2021-07-04 07:23:46,request call function 1 logservice1.login_query_redis_info,s183,logservice1,s188,500,t21
2021-07-04 07:23:46,request call function 1 redisservice2.get_key_value_from_redis,s188,redisservice2,s192,200,t21
2021-07-04 07:23:46,request call function 1 redisservice1.set_key_value_into_redis,s195,redisservice1,s193,200,t21
2021-07-04 07:23:46,request call function 1 redisservice1.keys_existence_checks,s184,redisservice1,s194,200,t21
2021-07-04 07:23:46,request call function 1 mobservice2.mob_info_to_redis,s183,mobservice2,s195,200,t21
2021-07-04 07:23:46,request call function 1 redisservice1.set_key_value_into_redis,s183,redisservice1,s199,200,t21
2021-07-04 07:23:50,request call function 1 redisservice1.set_key_value_into_redis,s254,redisservice1,s247,200,t27
2021-07-04 07:23:50,request call function 1 redisservice1.get_key_value_from_redis,s259,redisservice1,s248,300,t27
2021-07-04 07:23:51,request call function 1 webservice2.web_login_service,,webservice2,s254,500,t27
2021-07-04 07:23:51,request call function 1 redisservice2.get_key_value_from_redis,s267,redisservice2,s255,200,t27
2021-07-04 07:23:51,request call function 1 dbservice1.db_login_methods,s261,dbservice1,s258,500,t27
2021-07-04 07:23:51,request call function 1 mobservice1.mob_info_to_redis,s254,mobservice1,s259,200,t27
2021-07-04 07:23:51,request call function 1 logservice1.login_model_implement,s267,logservice1,s261,500,t27
2021-07-04 07:23:51,request call function 1 redisservice1.keys_existence_checks,s258,redisservice1,s266,200,t27
2021-07-04 07:23:51,request call function 1 logservice2.login_query_redis_info,s254,logservice2,s267,500,t27
2021-07-04 07:23:51,request call function 1 redisservice1.set_key_value_into_redis,s259,redisservice1,s268,200,t27
2021-07-04 07:23:56,request call function 1 redisservice1.set_key_value_into_redis,s346,redisservice1,s328,200,t35
