StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675087712458000000,1675087712697541393,239541,t8,s2396,s0,ts-gateway-service,/*
1675087712459010051,1675087712697333698,238323,t8,s1632,s2396,ts-gateway-service,FilteringWebHandler.handle
1675087712460064103,1675087712697497708,237433,t8,s12,s2396,ts-gateway-service,HTTP POST
1675087712475000000,1675087712695954722,220954,t8,s494,s12,ts-travel-service,/api/v1/travelservice/trips/left
1675087712476552714,1675087712695210558,218657,t8,s2117,s494,ts-travel-service,TravelController.queryInfo
1675087712477833114,1675087712484084102,6250,t8,s163,s2117,ts-travel-service,TripRepository.findAll
1675087712480699539,1675087712482033112,1333,t8,s291,s163,ts-travel-service,SELECT Trip
1675087712482069981,1675087712483402577,1332,t8,s870,s163,ts-travel-service,Transaction.commit
1675087712480842761,1675087712481860882,1018,t8,s898,s291,ts-travel-service,SELECT ts.trip
1675087712486192769,1675087712527098590,40905,t8,s743,s2117,ts-travel-service,HTTP POST
1675087712529506792,1675087712550082086,20575,t8,s1363,s2117,ts-travel-service,HTTP POST
1675087712551890301,1675087712568176457,16286,t8,s1817,s2117,ts-travel-service,HTTP POST
1675087712570488336,1675087712585497154,15008,t8,s2542,s2117,ts-travel-service,HTTP POST
1675087712587461627,1675087712602799647,15338,t8,s2426,s2117,ts-travel-service,HTTP POST
1675087712604984249,1675087712657264469,52280,t8,s1477,s2117,ts-travel-service,HTTP POST
1675087712658665395,1675087712693083445,34418,t8,s2069,s2117,ts-travel-service,HTTP POST
1675087712488000000,1675087712525390275,37390,t8,s2467,s743,ts-basic-service,/api/v1/basicservice/basic/travels
1675087712488334975,1675087712525269751,36934,t8,s736,s2467,ts-basic-service,BasicController.queryForTravels
1675087712489210464,1675087712494240676,5030,t8,s1215,s736,ts-basic-service,HTTP POST
1675087712494641898,1675087712498135389,3493,t8,s314,s736,ts-basic-service,HTTP POST
1675087712498804437,1675087712516454580,17650,t8,s1700,s736,ts-basic-service,HTTP POST
1675087712517509562,1675087712524100535,6590,t8,s1398,s736,ts-basic-service,HTTP POST
1675087712491000000,1675087712493951168,2951,t8,s56,s1215,ts-station-service,/api/v1/stationservice/stations/idlist
1675087712491456944,1675087712493803120,2346,t8,s75,s56,ts-station-service,StationController.queryForIdBatch
1675087712492008275,1675087712493589494,1581,t8,s2223,s75,ts-station-service,StationRepository.findByNames
1675087712492104136,1675087712493577569,1473,t8,s1503,s2223,ts-station-service,SELECT station
1675087712492863301,1675087712493506461,643,t8,s1437,s1503,ts-station-service,SELECT ts.station
1675087712496000000,1675087712498538227,2538,t8,s1673,s314,ts-train-service,/api/v1/trainservice/trains/byNames
1675087712496454750,1675087712498386435,1931,t8,s151,s1673,ts-train-service,TrainController.retrieveByName
1675087712496987248,1675087712498173019,1185,t8,s372,s151,ts-train-service,TrainTypeRepository.findByNames
1675087712497072813,1675087712498162685,1089,t8,s1576,s372,ts-train-service,SELECT train_type
1675087712497626715,1675087712498104728,478,t8,s927,s1576,ts-train-service,SELECT ts.train_type
1675087712501000000,1675087712516688116,15688,t8,s802,s1700,ts-route-service,/api/v1/routeservice/routes/byIds/
1675087712502254381,1675087712516236249,13981,t8,s1298,s802,ts-route-service,RouteController.queryByIds
1675087712503671417,1675087712506400955,2729,t8,s1311,s1298,ts-route-service,RouteRepository.findByIds
1675087712503927521,1675087712506367202,2439,t8,s1648,s1311,ts-route-service,SELECT route
1675087712505206703,1675087712506113795,907,t8,s376,s1648,ts-route-service,SELECT ts.route
1675087712506770431,1675087712507782016,1011,t8,s2320,s1298,ts-route-service,SELECT ts.route_stations
1675087712507969829,1675087712508785549,815,t8,s36,s1298,ts-route-service,SELECT ts.route_distances
1675087712508937136,1675087712509698474,761,t8,s1116,s1298,ts-route-service,SELECT ts.route_stations
1675087712509806505,1675087712510590032,783,t8,s1473,s1298,ts-route-service,SELECT ts.route_distances
1675087712510788283,1675087712511589403,801,t8,s54,s1298,ts-route-service,SELECT ts.route_stations
1675087712511711864,1675087712512480811,768,t8,s2532,s1298,ts-route-service,SELECT ts.route_distances
1675087712512577405,1675087712513302694,725,t8,s894,s1298,ts-route-service,SELECT ts.route_stations
1675087712513394175,1675087712514156682,762,t8,s449,s1298,ts-route-service,SELECT ts.route_distances
1675087712514244636,1675087712514962393,717,t8,s2139,s1298,ts-route-service,SELECT ts.route_stations
1675087712515047054,1675087712515929796,882,t8,s112,s1298,ts-route-service,SELECT ts.route_distances
1675087712519000000,1675087712523822360,4822,t8,s1238,s1398,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
1675087712519700378,1675087712523508537,3808,t8,s366,s1238,ts-price-service,PriceController.query
1675087712520718136,1675087712523105934,2387,t8,s114,s366,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1675087712520908775,1675087712523085627,2176,t8,s1323,s114,ts-price-service,SELECT price_config
1675087712521986520,1675087712522913317,926,t8,s755,s1323,ts-price-service,SELECT ts.price_config
1675087712532000000,1675087712549762343,17762,t8,s1838,s1363,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675087712554000000,1675087712567096309,13096,t8,s462,s1817,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675087712572000000,1675087712584705676,12705,t8,s1460,s2542,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675087712589000000,1675087712601143042,12143,t8,s955,s2426,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675087712607000000,1675087712655980933,48980,t8,s953,s1477,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675087712660000000,1675087712691242136,31242,t8,s1385,s2069,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675087712532589957,1675087712549496526,16906,t8,s1545,s1838,ts-seat-service,SeatController.getLeftTicketOfInterval
1675087712554532313,1675087712566912873,12380,t8,s184,s462,ts-seat-service,SeatController.getLeftTicketOfInterval
1675087712572468536,1675087712584502444,12033,t8,s2062,s1460,ts-seat-service,SeatController.getLeftTicketOfInterval
1675087712589425695,1675087712600963994,11538,t8,s980,s955,ts-seat-service,SeatController.getLeftTicketOfInterval
1675087712607407801,1675087712655792468,48384,t8,s2411,s953,ts-seat-service,SeatController.getLeftTicketOfInterval
1675087712660386566,1675087712691067009,30680,t8,s1055,s1385,ts-seat-service,SeatController.getLeftTicketOfInterval
1675087712534817986,1675087712541433506,6615,t8,s2205,s1545,ts-seat-service,HTTP POST
1675087712542655540,1675087712548180333,5524,t8,s1090,s1545,ts-seat-service,HTTP GET
1675087712556436795,1675087712560714372,4277,t8,s2209,s184,ts-seat-service,HTTP POST
1675087712561809759,1675087712565891750,4081,t8,s201,s184,ts-seat-service,HTTP GET
1675087712574244725,1675087712578385867,4141,t8,s1352,s2062,ts-seat-service,HTTP POST
1675087712579268117,1675087712583323544,4055,t8,s2166,s2062,ts-seat-service,HTTP GET
1675087712591078093,1675087712595285542,4207,t8,s469,s980,ts-seat-service,HTTP POST
1675087712596205741,1675087712599965563,3759,t8,s2476,s980,ts-seat-service,HTTP GET
1675087712609009850,1675087712630748831,21738,t8,s2,s2411,ts-seat-service,HTTP POST
1675087712631667928,1675087712654792561,23124,t8,s244,s2411,ts-seat-service,HTTP GET
1675087712662039473,1675087712666964045,4924,t8,s2508,s1055,ts-seat-service,HTTP POST
1675087712668205931,1675087712690114461,21908,t8,s1280,s1055,ts-seat-service,HTTP GET
1675087712536000000,1675087712539583976,3583,t8,s2388,s2205,ts-order-service,/api/v1/orderservice/order/tickets
1675087712557000000,1675087712559079632,2079,t8,s976,s2209,ts-order-service,/api/v1/orderservice/order/tickets
1675087712576000000,1675087712577934703,1934,t8,s1425,s1352,ts-order-service,/api/v1/orderservice/order/tickets
1675087712593000000,1675087712594859728,1859,t8,s1969,s469,ts-order-service,/api/v1/orderservice/order/tickets
1675087712610000000,1675087712611679504,1679,t8,s2453,s2,ts-order-service,/api/v1/orderservice/order/tickets
1675087712664000000,1675087712666425523,2425,t8,s1540,s2508,ts-order-service,/api/v1/orderservice/order/tickets
1675087712536519438,1675087712539429833,2910,t8,s2143,s2388,ts-order-service,OrderController.getTicketListByDateAndTripId
1675087712557317278,1675087712558967077,1649,t8,s1423,s976,ts-order-service,OrderController.getTicketListByDateAndTripId
1675087712576242586,1675087712577837059,1594,t8,s788,s1425,ts-order-service,OrderController.getTicketListByDateAndTripId
1675087712593215522,1675087712594781602,1566,t8,s1232,s1969,ts-order-service,OrderController.getTicketListByDateAndTripId
1675087712610150492,1675087712611595708,1445,t8,s440,s2453,ts-order-service,OrderController.getTicketListByDateAndTripId
1675087712664340228,1675087712666308576,1968,t8,s267,s1540,ts-order-service,OrderController.getTicketListByDateAndTripId
1675087712537235479,1675087712538820318,1584,t8,s797,s2143,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1675087712557701006,1675087712558620878,919,t8,s1564,s1423,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1675087712576554433,1675087712577441248,886,t8,s1964,s788,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1675087712593524935,1675087712594467876,942,t8,s2279,s1232,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1675087712610405626,1675087712611273260,867,t8,s691,s440,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1675087712664815354,1675087712665909819,1094,t8,s2483,s267,ts-order-service,OrderRepository.findByTravelDateAndTrainNumber
1675087712537321174,1675087712538804658,1483,t8,s2334,s797,ts-order-service,SELECT Order
1675087712557757483,1675087712558613229,855,t8,s1368,s1564,ts-order-service,SELECT Order
1675087712576595329,1675087712577433149,837,t8,s91,s1964,ts-order-service,SELECT Order
1675087712593563825,1675087712594461083,897,t8,s841,s2279,ts-order-service,SELECT Order
