StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674989125487000000,1674989125834412899,347412,t7,s713,s0,ts-gateway-service,/*
1674989125488100260,1674989125834236579,346136,t7,s84,s713,ts-gateway-service,FilteringWebHandler.handle
1674989125489161879,1674989125834384634,345222,t7,s446,s713,ts-gateway-service,HTTP POST
1674989125492000000,1674989125833606228,341606,t7,s98,s446,ts-travel2-service,/api/v1/travel2service/trips/left
1674989125492793461,1674989125833230257,340436,t7,s635,s98,ts-travel2-service,Travel2Controller.queryInfo
1674989125493383600,1674989125496783934,3400,t7,s1087,s635,ts-travel2-service,TripRepository.findAll
1674989125495003107,1674989125495844525,841,t7,s644,s1087,ts-travel2-service,SELECT Trip
1674989125495870521,1674989125496473223,602,t7,s387,s1087,ts-travel2-service,Transaction.commit
1674989125495120305,1674989125495735925,615,t7,s458,s644,ts-travel2-service,SELECT ts.trip2
1674989125497292260,1674989125785840955,288548,t7,s803,s635,ts-travel2-service,HTTP POST
1674989125787135408,1674989125816637694,29502,t7,s378,s635,ts-travel2-service,HTTP POST
1674989125817454203,1674989125832066750,14612,t7,s582,s635,ts-travel2-service,HTTP POST
1674989125500000000,1674989125784831310,284831,t7,s1066,s803,ts-basic-service,/api/v1/basicservice/basic/travels
1674989125500878296,1674989125784645585,283767,t7,s532,s1066,ts-basic-service,BasicController.queryForTravels
1674989125502476634,1674989125510821979,8345,t7,s488,s532,ts-basic-service,HTTP POST
1674989125511400828,1674989125750777944,239377,t7,s276,s532,ts-basic-service,HTTP POST
1674989125752098541,1674989125771928562,19830,t7,s497,s532,ts-basic-service,HTTP POST
1674989125773416746,1674989125783254930,9838,t7,s524,s532,ts-basic-service,HTTP POST
1674989125506000000,1674989125510645324,4645,t7,s957,s488,ts-station-service,/api/v1/stationservice/stations/idlist
1674989125507225544,1674989125510389910,3164,t7,s423,s957,ts-station-service,StationController.queryForIdBatch
1674989125508211234,1674989125510022526,1811,t7,s217,s423,ts-station-service,StationRepository.findByNames
1674989125508400943,1674989125510007853,1606,t7,s136,s217,ts-station-service,SELECT station
1674989125509281748,1674989125509929737,647,t7,s50,s136,ts-station-service,SELECT ts.station
1674989125744000000,1674989125750587837,6587,t7,s728,s276,ts-train-service,/api/v1/trainservice/trains/byNames
1674989125745687507,1674989125750154301,4466,t7,s77,s728,ts-train-service,TrainController.retrieveByName
1674989125746809168,1674989125749589448,2780,t7,s230,s77,ts-train-service,TrainTypeRepository.findByNames
1674989125747047919,1674989125749538910,2490,t7,s559,s230,ts-train-service,SELECT train_type
1674989125748214102,1674989125749366412,1152,t7,s432,s559,ts-train-service,SELECT ts.train_type
1674989125756000000,1674989125771493950,15493,t7,s753,s497,ts-route-service,/api/v1/routeservice/routes/byIds/
1674989125757230082,1674989125770989644,13759,t7,s586,s753,ts-route-service,RouteController.queryByIds
1674989125758691069,1674989125761757030,3065,t7,s429,s586,ts-route-service,RouteRepository.findByIds
1674989125759013768,1674989125761731346,2717,t7,s270,s429,ts-route-service,SELECT route
1674989125760518108,1674989125761454237,936,t7,s581,s270,ts-route-service,SELECT ts.route
1674989125762187301,1674989125763222836,1035,t7,s833,s586,ts-route-service,SELECT ts.route_stations
1674989125763388142,1674989125764167882,779,t7,s110,s586,ts-route-service,SELECT ts.route_distances
1674989125764276052,1674989125765018197,742,t7,s184,s586,ts-route-service,SELECT ts.route_stations
1674989125765132460,1674989125765847170,714,t7,s972,s586,ts-route-service,SELECT ts.route_distances
1674989125765941926,1674989125766616268,674,t7,s647,s586,ts-route-service,SELECT ts.route_stations
1674989125766716386,1674989125767394954,678,t7,s73,s586,ts-route-service,SELECT ts.route_distances
1674989125767474760,1674989125768208886,734,t7,s633,s586,ts-route-service,SELECT ts.route_stations
1674989125768288985,1674989125768975829,686,t7,s764,s586,ts-route-service,SELECT ts.route_distances
1674989125769078135,1674989125769814550,736,t7,s356,s586,ts-route-service,SELECT ts.route_stations
1674989125769921437,1674989125770662905,741,t7,s390,s586,ts-route-service,SELECT ts.route_distances
1674989125777000000,1674989125783070423,6070,t7,s193,s524,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
1674989125778311403,1674989125782585751,4274,t7,s985,s193,ts-price-service,PriceController.query
1674989125779561491,1674989125781954273,2392,t7,s148,s985,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1674989125779820785,1674989125781912478,2091,t7,s590,s148,ts-price-service,SELECT price_config
1674989125780842852,1674989125781726216,883,t7,s46,s590,ts-price-service,SELECT ts.price_config
1674989125792000000,1674989125815908268,23908,t7,s804,s378,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674989125819000000,1674989125831079312,12079,t7,s537,s582,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674989125793080099,1674989125815530827,22450,t7,s716,s804,ts-seat-service,SeatController.getLeftTicketOfInterval
1674989125819522154,1674989125830860066,11337,t7,s696,s537,ts-seat-service,SeatController.getLeftTicketOfInterval
1674989125796455592,1674989125804856455,8400,t7,s867,s716,ts-seat-service,HTTP POST
1674989125806346686,1674989125814099894,7753,t7,s397,s716,ts-seat-service,HTTP GET
1674989125821436125,1674989125825319904,3883,t7,s758,s696,ts-seat-service,HTTP POST
1674989125826351928,1674989125829809159,3457,t7,s486,s696,ts-seat-service,HTTP GET
1674989125800000000,1674989125802673134,2673,t7,s640,s867,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674989125823000000,1674989125824763244,1763,t7,s137,s758,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674989125800425145,1674989125802532175,2107,t7,s648,s640,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674989125823282166,1674989125824655440,1373,t7,s239,s137,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674989125800947344,1674989125802132273,1184,t7,s7,s648,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674989125823584246,1674989125824312250,728,t7,s1058,s239,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674989125801027826,1674989125802124054,1096,t7,s539,s7,ts-order-other-service,SELECT Order
1674989125823638090,1674989125824306762,668,t7,s327,s1058,ts-order-other-service,SELECT Order
1674989125801564888,1674989125802109294,544,t7,s75,s539,ts-order-other-service,SELECT ts.orders_other
1674989125823724627,1674989125824294581,569,t7,s1095,s327,ts-order-other-service,SELECT ts.orders_other
1674989125810000000,1674989125813169879,3169,t7,s834,s397,ts-config-service,/api/v1/configservice/configs/{configName}
1674989125827000000,1674989125828437375,1437,t7,s666,s486,ts-config-service,/api/v1/configservice/configs/{configName}
1674989125810766582,1674989125812997837,2231,t7,s807,s834,ts-config-service,ConfigController.retrieve
1674989125827255913,1674989125828347264,1091,t7,s216,s666,ts-config-service,ConfigController.retrieve
1674989125811415248,1674989125812448841,1033,t7,s920,s807,ts-config-service,ConfigRepository.findByName
1674989125827505059,1674989125828013788,508,t7,s913,s216,ts-config-service,ConfigRepository.findByName
1674989125811497577,1674989125812444624,947,t7,s530,s920,ts-config-service,SELECT Config
1674989125827540110,1674989125828011352,471,t7,s1047,s913,ts-config-service,SELECT Config
1674989125812005987,1674989125812386972,380,t7,s72,s530,ts-config-service,SELECT ts.config
1674989125827575165,1674989125827980636,405,t7,s138,s1047,ts-config-service,SELECT ts.config
1674989136121000000,1674989136186543162,65543,t27,s656,s0,ts-gateway-service,/*
1674989136121662086,1674989136186375762,64713,t27,s680,s656,ts-gateway-service,FilteringWebHandler.handle
1674989136122709952,1674989136186514900,63804,t27,s79,s656,ts-gateway-service,HTTP GET
1674989136124000000,1674989136184048254,60048,t27,s1031,s79,ts-food-service,/api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId}
1674989136125693719,1674989136183490394,57796,t27,s13,s1031,ts-food-service,FoodController.getAllFood
1674989136127009283,1674989136136761632,9752,t27,s364,s13,ts-food-service,HTTP GET
1674989136139008808,1674989136160955282,21946,t27,s946,s13,ts-food-service,HTTP GET
1674989136161545429,1674989136181016739,19471,t27,s57,s13,ts-food-service,HTTP POST
1674989136131000000,1674989136138510488,7510,t27,s144,s364,ts-train-food-service,/api/v1/trainfoodservice/trainfoods/{tripId}
1674989136132195055,1674989136136902564,4707,t27,s400,s144,ts-train-food-service,TrainFoodController.getTrainFoodOfTrip
1674989136132912321,1674989136135478683,2566,t27,s892,s400,ts-train-food-service,TrainFoodRepository.findByTripId
1674989136133209869,1674989136135464329,2254,t27,s887,s892,ts-train-food-service,SELECT TrainFood
1674989136134452922,1674989136135029212,576,t27,s485,s887,ts-train-food-service,SELECT ts.train_food
1674989136135945697,1674989136136402413,456,t27,s1063,s400,ts-train-food-service,SELECT ts.train_food_list
