timestamp,log_level,service_name,trace_id,message
"2021-07-04 18:55:19,569",ERROR,redisservice1,t2,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 18:55:19,567",ERROR,mobservice2,t2,"uuid:4c0ca8d8-dcb6-11eb-8d45-0242ac110003 information has expired, mobile phone login is invalid"
"2021-07-04 18:55:19,656",ERROR,redisservice2,t2,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 18:55:19,663",ERROR,logservice2,t2,"get information failed, fail code: 400"
"2021-07-04 18:55:19,670",ERROR,webservice1,t2,an error occurred in the downstream service
"2021-07-04 18:56:01,565",ERROR,dbservice1,t60,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 18:56:01,572",ERROR,webservice2,t60,an error occurred in the downstream service
"2021-07-04 18:56:01,012",WARNING,redisservice1,t60,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:06,848",ERROR,dbservice2,t68,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 18:56:06,290",WARNING,redisservice1,t68,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:06,866",ERROR,webservice1,t68,an error occurred in the downstream service
"2021-07-04 18:56:09,587",ERROR,webservice1,t72,an error occurred in the downstream service
"2021-07-04 18:56:09,016",WARNING,redisservice2,t72,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:09,980",WARNING,redisservice1,t73,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:10,571",ERROR,dbservice1,t73,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 18:56:10,576",ERROR,webservice2,t73,an error occurred in the downstream service
"2021-07-04 18:56:16,751",ERROR,dbservice1,t82,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 18:56:16,185",WARNING,redisservice1,t82,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:16,772",ERROR,webservice1,t82,an error occurred in the downstream service
"2021-07-04 18:56:20,926",ERROR,dbservice2,t88,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 18:56:20,943",ERROR,webservice1,t88,an error occurred in the downstream service
"2021-07-04 18:56:20,408",WARNING,redisservice2,t88,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:27,596",WARNING,redisservice1,t98,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:28,235",ERROR,webservice1,t98,an error occurred in the downstream service
"2021-07-04 18:56:29,620",WARNING,redisservice1,t101,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:30,277",ERROR,dbservice1,t101,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 18:56:30,349",ERROR,webservice2,t101,an error occurred in the downstream service
"2021-07-04 18:56:45,595",WARNING,redisservice1,t123,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:56:46,152",ERROR,dbservice2,t123,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 18:56:46,150",ERROR,webservice2,t123,an error occurred in the downstream service
"2021-07-04 18:56:59,586",WARNING,redisservice1,t143,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 18:57:00,141",ERROR,webservice1,t143,an error occurred in the downstream service
"2021-07-04 18:57:00,108",ERROR,dbservice1,t143,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 18:57:02,921",ERROR,webservice1,t147,an error occurred in the downstream service
