beijing_time,message,parent_id,service_name,span_id,status_code,trace_id
2021-07-04 17:31:14,request call function 1 redisservice2.get_key_value_from_redis,s33,redisservice2,s22,400,t4
2021-07-04 17:31:14,request call function 1 redisservice2.get_key_value_from_redis,s32,redisservice2,s25,400,t4
2021-07-04 17:31:14,request call function 1 webservice1.web_login_service,,webservice1,s29,500,t4
2021-07-04 17:31:14,request call function 1 logservice2.login_query_redis_info,s29,logservice2,s32,500,t4
2021-07-04 17:31:14,request call function 1 mobservice2.mob_info_to_redis,s29,mobservice2,s33,500,t4
2021-07-04 17:31:19,request call function 1 redisservice1.set_key_value_into_redis,s94,redisservice1,s93,200,t11
2021-07-04 17:31:19,request call function 1 mobservice2.mob_info_to_redis,s109,mobservice2,s94,200,t11
2021-07-04 17:31:19,request call function 1 redisservice2.set_key_value_into_redis,s109,redisservice2,s97,200,t11
2021-07-04 17:31:19,request call function 1 redisservice2.get_key_value_from_redis,s102,redisservice2,s98,200,t11
2021-07-04 17:31:19,request call function 1 redisservice1.keys_existence_checks,s115,redisservice1,s100,200,t11
2021-07-04 17:31:19,request call function 1 redisservice1.get_key_value_from_redis,s94,redisservice1,s101,300,t11
2021-07-04 17:31:20,request call function 1 logservice1.login_query_redis_info,s109,logservice1,s102,500,t11
2021-07-04 17:31:20,request call function 1 logservice2.login_model_implement,s102,logservice2,s106,500,t11
2021-07-04 17:31:20,request call function 1 webservice2.web_login_service,,webservice2,s109,500,t11
2021-07-04 17:31:20,request call function 1 dbservice2.db_login_methods,s106,dbservice2,s115,500,t11
2021-07-04 17:31:31,request call function 1 redisservice2.set_key_value_into_redis,s280,redisservice2,s268,200,t29
2021-07-04 17:31:32,request call function 1 logservice2.login_model_implement,s275,logservice2,s273,500,t29
2021-07-04 17:31:32,request call function 1 logservice1.login_query_redis_info,s280,logservice1,s275,500,t29
2021-07-04 17:31:32,request call function 1 redisservice2.keys_existence_checks,s287,redisservice2,s277,200,t29
2021-07-04 17:31:32,request call function 1 redisservice2.get_key_value_from_redis,s288,redisservice2,s279,300,t29
2021-07-04 17:31:32,request call function 1 webservice1.web_login_service,,webservice1,s280,500,t29
2021-07-04 17:31:32,request call function 1 redisservice2.set_key_value_into_redis,s288,redisservice2,s283,200,t29
2021-07-04 17:31:32,request call function 1 dbservice1.db_login_methods,s273,dbservice1,s287,500,t29
2021-07-04 17:31:32,request call function 1 mobservice2.mob_info_to_redis,s280,mobservice2,s288,200,t29
2021-07-04 17:31:32,request call function 1 redisservice2.get_key_value_from_redis,s275,redisservice2,s290,200,t29
2021-07-04 17:31:34,request call function 1 mobservice1.mob_info_to_redis,s318,mobservice1,s306,200,t32
2021-07-04 17:31:34,request call function 1 redisservice2.set_key_value_into_redis,s318,redisservice2,s307,200,t32
2021-07-04 17:31:34,request call function 1 redisservice2.keys_existence_checks,s325,redisservice2,s308,200,t32
2021-07-04 17:31:34,request call function 1 redisservice2.get_key_value_from_redis,s306,redisservice2,s309,300,t32
2021-07-04 17:31:34,request call function 1 redisservice2.set_key_value_into_redis,s306,redisservice2,s310,200,t32
2021-07-04 17:31:34,request call function 1 redisservice2.get_key_value_from_redis,s330,redisservice2,s311,200,t32
2021-07-04 17:31:35,request call function 1 mobservice1.mob_info_to_redis,s333,mobservice1,s313,200,t34
2021-07-04 17:31:35,request call function 1 webservice2.web_login_service,,webservice2,s318,500,t32
