TimeStamp,PodName,CpuUsageRate(%),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
1674998949,ts-assurance-service,0.4768106386764738,21.0978515625,0.0,0.0,532.7442398216202,39440.49880254356,0.0038,,0.0043999999999999,,0.00488,,0.0,0,5.679702048434154,58.96577169222195,2768072.8666666667
1674999009,ts-assurance-service,0.3143431336729917,21.0978515625,0.0,0.0,566.7880696918987,46953.04655970076,0.0046,,0.0048,,0.00496,,0.0,0,6.199392712545038,57.937754759601134,2768393.2333333334
1674999069,ts-assurance-service,0.3119031143573988,21.0978515625,0.0,0.0,795.8712285260575,35372.02252057168,0.0046,,0.0047999999999999,,0.00496,,0.0,0,6.886354034650156,56.78609907977447,2798540.0
1674999129,ts-assurance-service,0.6225212533555571,21.1107421875,0.0,0.0,865.9032838080817,45626.66792845652,20.0,,25.0,,29.0,,0.0,0,8.350271002724629,55.459092256093136,2772512.966666667
1674999189,ts-assurance-service,1.1237042187583068,21.114453125,0.0,0.0,1427.9823093473583,30319.80635907244,18.000000000000004,0.0235,24.0,0.02425,28.8,0.02485,0.2,0,7.631200878911604,56.57017283911851,2773384.8
1674999249,ts-assurance-service,0.7338844449664411,21.1314453125,0.0,0.0,1218.1872037914693,29927.606635071093,18.000000000000004,0.0235,24.0,0.02425,28.8,0.02485,0.1333333333333333,0,6.356968215148084,58.46994106553049,2777892.6
1674998949,ts-auth-service,1.4698146829282932,22.99296875,0.0,0.0,1859.194551376962,44856.30737340835,0.0299999999999999,0.235,0.0399999999999999,0.2424999999999999,0.048,0.2485,0.1333333333333333,0,2.698386012081766,50.93314962667917,24992.83333333333
1674999009,ts-auth-service,1.096703969747563,22.948828125,0.0,0.0,825.9256205162035,1422.6107033891317,0.0129999999999999,0.235,0.0189999999999999,0.2424999999999999,0.0238,0.2485,0.1333333333333333,0,2.8117000293952144,50.973620059478606,47389.3
1674999069,ts-auth-service,1.5058771681907137,22.948828125,0.0,0.0,1882.599137566585,50758.01133000761,0.004,,0.0045,,0.0049,,0.0,0,3.9731205376104417,50.95673908328982,164264.6
1674999129,ts-auth-service,0.2230559696163263,22.9552734375,0.0,0.0,1317.9675222629648,39058.3420639078,0.0145,0.235,0.0197499999999999,0.2424999999999999,0.02395,0.2485,0.0666666666666666,0,2.791771620470396,50.9166833565528,64497.03333333333
1674999189,ts-auth-service,2.0628952322945144,23.0068359375,0.0,0.0,371.61739751719216,427.25730106278473,0.0043,0.235,0.00465,0.2424999999999999,0.0049299999999999,0.2485,0.1333333333333333,0,2.84009747079661,50.97427871028366,124709.16666666669
1674999249,ts-auth-service,0.9692369879653052,23.0068359375,0.0,0.0,1894.7875602277709,52058.25667980727,0.0275,0.235,0.03875,0.2424999999999999,0.04775,0.2485,0.2,0,3.0426389122193087,50.97108303415544,118544.4
1674998949,ts-basic-service,0.9737979450000012,23.3529296875,0.0,0.0,8356.711758584808,79051.35275754423,0.2049999999999999,0.019,16.999999999999996,0.0219999999999999,27.399999999999984,0.0244,0.3999999999999999,0,12.684182127423938,43.22985593829168,122812.43333333332
1674999009,ts-basic-service,1.1929644310808702,23.359375,0.0,0.0,5805.9240414319465,7150.463383608941,0.0293749999999999,0.375,0.0459374999999999,0.4375,0.2102499999999997,0.4874999999999999,0.4,0,12.79996678552877,43.19899689823957,86266.13333333333
1674999069,ts-basic-service,2.932661154717942,23.359375,0.0,0.0,16339.857121595474,108022.25033487123,0.0214375,0.1599999999999999,0.0258333333333332,0.2999999999999995,0.133,0.4600000000000002,0.8666666666666667,0,13.215694415648317,42.82917630757559,164922.13333333333
1674999129,ts-basic-service,0.8925719557259207,23.359375,0.0,0.0,6995.844403569726,90484.09292186116,0.1075,0.4875,0.1787499999999998,0.6999999999999996,0.2357499999999999,0.94,1.0,0,12.85150571110588,43.17931053830119,158535.6
1674999189,ts-basic-service,1.2516246221842822,23.359375,0.0,0.0,8389.562852959632,94038.95628529596,0.0241249999999999,0.4250000000000001,0.1487499999999996,0.4625,0.3824999999999992,0.4925,0.6666666666666667,0,34.033153820652494,43.292598587314615,15421755.5
1674999249,ts-basic-service,1.3273261140027215,23.359375,0.0,0.0,13739.10774849987,119774.32820245238,0.0248636363636363,0.3750000000000001,0.0454166666666665,0.4375,0.3724999999999985,0.4874999999999999,0.8,0,12.99035904239888,43.13632743271082,222323.03333333333
1674998949,ts-config-service,0.5380259440444958,21.9197265625,0.0,0.0,2810.669717881789,37911.681624772056,0.004,,0.0045,,0.0049,,0.0,0,2.80373831776114,37.88167936603578,23840.9
1674999009,ts-config-service,0.9388561738639566,21.977734375,0.0,0.0,4254.806404969743,33899.15921383817,0.0145,0.0046,0.0197499999999999,0.0048,0.02395,0.00496,1.4,0,2.736912695421345,37.85455268418761,24683.033333333333
1674999069,ts-config-service,0.7688901260020717,21.9556640625,0.0,0.0,5460.653874440061,43138.79788727686,0.0325,0.0046,0.0412499999999999,0.0048,0.04825,0.00496,1.8666666666666667,0,2.987763995985804,37.85140579393724,26791.666666666668
1674999129,ts-config-service,0.5241039249999346,21.9556640625,0.0,0.0,3702.614659237034,45409.687098156886,0.0325,0.0047241379310344,0.0412499999999999,0.0049310344827586,0.04825,0.2049999999999999,1.7333333333333334,0,2.8010734652695546,37.82303499268775,26843.0
1674999189,ts-config-service,0.6390402446982973,21.9814453125,0.0,0.0,85086.12079525112,63632.33769904834,0.0065,0.0046,0.0082499999999999,0.0048,0.00965,0.00496,1.3333333333333333,0,2.837741543372818,37.82432790108519,54976.5
1674999249,ts-config-service,0.9207329713111004,21.96796875,0.0,0.0,4779.029941442935,36085.51541266158,0.0145,0.0046,0.0197499999999999,0.0048,0.02395,0.00496,1.5333333333333334,0,2.9214519238804137,37.846868417297166,28564.63333333333
1674998949,ts-contacts-service,0.8428067547247342,22.909960937500003,80.0,58.0,1302.1299129206873,35279.00682513533,0.0046,,0.0047999999999999,,0.00496,,0.0,0,5.526238020672336,33.87534655433814,158804.2
1674999009,ts-contacts-service,0.9719404573667624,22.9421875,70.0,48.0,1935.49534172534,43392.50408932509,0.0046,0.0235,0.0047999999999999,0.02425,0.00496,0.02485,0.1333333333333333,0,5.749165716273375,33.901741401244365,429918.06666666665
1674999069,ts-contacts-service,1.17167585791199,22.9421875,130.0,146.0,2582.7747308551698,32871.11517367459,0.01975,0.02275,0.0223749999999999,0.0238749999999999,0.024475,0.024775,0.5333333333333333,0,5.649526387059078,33.91406062276714,116412.13333333332
1674999130,ts-contacts-service,1.730695757707109,22.96875,250.0,330.0,1414.8521989906274,43115.57317952415,0.0175,0.0235,0.02125,0.02425,0.0242499999999999,0.02485,0.1332800213248034,0,9.076318790805548,33.981950510881774,162983.43333333332
1674999189,ts-contacts-service,99.9341119871635,23.34921875,92.0,80.0,1821.3008601527013,3622.016043297576,0.0375,0.46,0.04375,0.4799999999999999,0.0487499999999999,0.496,0.4,0,16.22298255874354,36.479044516299794,1547631.433333333
1674999249,ts-contacts-service,100.01867740494583,23.36171875,296.0,406.0,3258.503832267055,41665.95933362893,0.0046,0.9,0.0048,0.9499999999999998,0.00496,0.99,0.4666666666666667,0,13.632612642372743,36.50141427102531,86686.1
1674998950,ts-gateway-service,8.830751140097187,29.9119140625,3850.0,3166.0,112260.9864167938,261941.16365221184,0.241,0.5000000000000017,0.9249999999999952,1.000000000000005,196.79999999999976,2.2,1.0666666666666669,0,5.526238020672336,33.87534655433814,158804.2
1674999010,ts-gateway-service,7.440900980196568,29.918359375,5334.0,4098.0,107904.66144263612,220813.99437412093,0.4874999999999997,0.6500000000000002,0.8250000000000002,0.8249999999999997,21.8,0.965,1.0666666666666669,0,5.749165716273375,33.901741401244365,429918.06666666665
