beijing_time,message,parent_id,service_name,span_id,status_code,trace_id
2021-07-04 00:49:52,request call function 1 redisservice2.set_key_value_into_redis,s171,redisservice2,s146,200,t16
2021-07-04 00:49:52,request call function 1 redisservice2.get_key_value_from_redis,s161,redisservice2,s147,200,t16
2021-07-04 00:49:52,request call function 1 mobservice1.mob_info_to_redis,s171,mobservice1,s150,200,t16
2021-07-04 00:49:52,request call function 1 redisservice1.keys_existence_checks,s165,redisservice1,s151,200,t16
2021-07-04 00:49:52,request call function 1 redisservice1.set_key_value_into_redis,s150,redisservice1,s159,200,t16
2021-07-04 00:49:52,request call function 1 redisservice1.get_key_value_from_redis,s150,redisservice1,s160,300,t16
2021-07-04 00:49:53,request call function 1 logservice1.login_query_redis_info,s171,logservice1,s161,500,t16
2021-07-04 00:49:53,request call function 1 logservice2.login_model_implement,s161,logservice2,s164,500,t16
2021-07-04 00:49:53,request call function 1 dbservice2.db_login_methods,s164,dbservice2,s165,500,t16
2021-07-04 00:49:53,request call function 1 webservice2.web_login_service,,webservice2,s171,500,t16
2021-07-04 00:50:00,request call function 1 redisservice2.set_key_value_into_redis,s268,redisservice2,s263,200,t28
2021-07-04 00:50:00,request call function 1 redisservice2.get_key_value_from_redis,s268,redisservice2,s264,300,t28
2021-07-04 00:50:00,request call function 1 mobservice2.mob_info_to_redis,s287,mobservice2,s268,200,t28
2021-07-04 00:50:00,request call function 1 redisservice1.set_key_value_into_redis,s287,redisservice1,s271,200,t28
2021-07-04 00:50:01,request call function 1 logservice2.login_model_implement,s276,logservice2,s274,500,t28
2021-07-04 00:50:01,request call function 1 logservice1.login_query_redis_info,s287,logservice1,s276,500,t28
2021-07-04 00:50:01,request call function 1 mobservice2.mob_info_to_redis,s297,mobservice2,s277,200,t30
2021-07-04 00:50:01,request call function 1 redisservice2.keys_existence_checks,s303,redisservice2,s279,200,t30
2021-07-04 00:50:01,request call function 1 redisservice2.get_key_value_from_redis,s300,redisservice2,s280,200,t30
2021-07-04 00:50:01,request call function 1 redisservice2.set_key_value_into_redis,s277,redisservice2,s281,200,t30
2021-07-04 00:50:01,request call function 1 redisservice2.get_key_value_from_redis,s277,redisservice2,s282,300,t30
2021-07-04 00:50:01,request call function 1 redisservice2.keys_existence_checks,s285,redisservice2,s283,200,t28
