StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675086750186000000,1675086750303204447,117204,t23,s477,s0,ts-gateway-service,/*
1675086750186775147,1675086750302990574,116215,t23,s1268,s477,ts-gateway-service,FilteringWebHandler.handle
1675086750187724465,1675086750303178794,115454,t23,s865,s477,ts-gateway-service,HTTP POST
1675086750192000000,1675086750301632405,109632,t23,s630,s865,ts-inside-payment-service,/api/v1/inside_pay_service/inside_payment
1675086750194636716,1675086750300436903,105800,t23,s1012,s630,ts-inside-payment-service,InsidePaymentController.pay
1675086750197077620,1675086750206784922,9707,t23,s1451,s1012,ts-inside-payment-service,HTTP GET
1675086750243879835,1675086750280611525,36731,t23,s1562,s1012,ts-inside-payment-service,HTTP POST
1675086750289608131,1675086750299297618,9689,t23,s767,s1012,ts-inside-payment-service,HTTP GET
1675086750202000000,1675086750206016631,4016,t23,s1524,s1451,ts-order-other-service,/api/v1/orderOtherService/orderOther/{orderId}
1675086750292000000,1675086750299156736,7156,t23,s308,s767,ts-order-other-service,/api/v1/orderOtherService/orderOther/status/{orderId}/{status}
1675086750202689142,1675086750205792728,3103,t23,s1031,s1524,ts-order-other-service,OrderOtherController.getOrderById
1675086750292546763,1675086750298944833,6398,t23,s1348,s308,ts-order-other-service,OrderOtherController.modifyOrder
1675086750203131697,1675086750205369646,2237,t23,s1345,s1031,ts-order-other-service,OrderOtherRepository.findById
1675086750293245995,1675086750295792504,2546,t23,s1306,s1348,ts-order-other-service,OrderOtherRepository.findById
1675086750295800609,1675086750298524708,2724,t23,s991,s1348,ts-order-other-service,OrderOtherRepository.save
1675086750204012139,1675086750204694971,682,t23,s931,s1345,ts-order-other-service,Session.find other.entity.Order
1675086750204704741,1675086750205154029,449,t23,s519,s1345,ts-order-other-service,Transaction.commit
1675086750294538304,1675086750295141178,602,t23,s48,s1306,ts-order-other-service,Session.find other.entity.Order
1675086750295150314,1675086750295573927,423,t23,s301,s1306,ts-order-other-service,Transaction.commit
1675086750296077003,1675086750296102784,25,t23,s502,s991,ts-order-other-service,Session.merge other.entity.Order
1675086750296105545,1675086750298519244,2413,t23,s391,s991,ts-order-other-service,Transaction.commit
1675086750204158017,1675086750204547155,389,t23,s1204,s931,ts-order-other-service,SELECT ts.orders_other
1675086750294655556,1675086750295029677,374,t23,s880,s48,ts-order-other-service,SELECT ts.orders_other
1675086750296257270,1675086750298020670,1763,t23,s1449,s391,ts-order-other-service,UPDATE ts.orders_other
1675086750207523505,1675086750240509607,32986,t23,s479,s1012,ts-inside-payment-service,PaymentRepository.findByUserId
1675086750240575447,1675086750242681352,2105,t23,s419,s1012,ts-inside-payment-service,AddMoneyRepository.findByUserId
1675086750282794595,1675086750289079299,6284,t23,s1490,s1012,ts-inside-payment-service,PaymentRepository.save
