StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675084024623000000,1675084024804092471,181092,t13,s111,s0,ts-gateway-service,/*
1675084024623606229,1675084024803867280,180261,t13,s1087,s111,ts-gateway-service,FilteringWebHandler.handle
1675084024624492305,1675084024804045072,179552,t13,s1888,s111,ts-gateway-service,HTTP POST
1675084024627000000,1675084024802635196,175635,t13,s1850,s1888,ts-inside-payment-service,/api/v1/inside_pay_service/inside_payment
1675084024629186564,1675084024801387570,172201,t13,s1727,s1850,ts-inside-payment-service,InsidePaymentController.pay
1675084024631292777,1675084024639463584,8170,t13,s358,s1727,ts-inside-payment-service,HTTP GET
1675084024702969422,1675084024780961647,77992,t13,s975,s1727,ts-inside-payment-service,HTTP POST
1675084024790515187,1675084024800374110,9858,t13,s1128,s1727,ts-inside-payment-service,HTTP GET
1675084024634000000,1675084024638442726,4442,t13,s1847,s358,ts-order-service,/api/v1/orderservice/order/{orderId}
1675084024792000000,1675084024799213291,7213,t13,s1588,s1128,ts-order-service,/api/v1/orderservice/order/status/{orderId}/{status}
1675084024634578010,1675084024638245846,3667,t13,s915,s1847,ts-order-service,OrderController.getOrderById
1675084024792599639,1675084024798989391,6389,t13,s1084,s1588,ts-order-service,OrderController.modifyOrder
1675084024634997381,1675084024637781669,2784,t13,s1113,s915,ts-order-service,OrderRepository.findById
1675084024793049869,1675084024795736769,2686,t13,s472,s1084,ts-order-service,OrderRepository.findById
1675084024795744695,1675084024798549871,2805,t13,s1438,s1084,ts-order-service,OrderRepository.save
1675084024636008470,1675084024636759349,750,t13,s1241,s1113,ts-order-service,Session.find order.entity.Order
1675084024636772260,1675084024637424335,652,t13,s607,s1113,ts-order-service,Transaction.commit
1675084024794041891,1675084024794772329,730,t13,s70,s472,ts-order-service,Session.find order.entity.Order
1675084024794784923,1675084024795420351,635,t13,s1639,s472,ts-order-service,Transaction.commit
1675084024796090117,1675084024796114272,24,t13,s1234,s1438,ts-order-service,Session.merge order.entity.Order
1675084024796117725,1675084024798540764,2423,t13,s1165,s1438,ts-order-service,Transaction.commit
1675084024636102839,1675084024636650043,547,t13,s746,s1241,ts-order-service,SELECT ts.orders
1675084024794137127,1675084024794657371,520,t13,s837,s70,ts-order-service,SELECT ts.orders
1675084024796208981,1675084024797876137,1667,t13,s1724,s1165,ts-order-service,UPDATE ts.orders
1675084024640050478,1675084024699869740,59819,t13,s1497,s1727,ts-inside-payment-service,PaymentRepository.findByUserId
1675084024699913100,1675084024701964744,2051,t13,s1092,s1727,ts-inside-payment-service,AddMoneyRepository.findByUserId
1675084024783495347,1675084024789863341,6367,t13,s1080,s1727,ts-inside-payment-service,PaymentRepository.save
1675084024640478321,1675084024699809949,59331,t13,s1262,s1497,ts-inside-payment-service,SELECT Payment
1675084024700237202,1675084024701929021,1691,t13,s854,s1092,ts-inside-payment-service,SELECT Money
1675084024784723541,1675084024784885814,162,t13,s2173,s1080,ts-inside-payment-service,Session.persist inside_payment.entity.Payment
1675084024785021584,1675084024789798289,4776,t13,s1577,s1080,ts-inside-payment-service,Transaction.commit
1675084024644070650,1675084024695762623,51691,t13,s977,s1262,ts-inside-payment-service,SELECT ts.inside_payment
1675084024700455211,1675084024701541872,1086,t13,s1485,s854,ts-inside-payment-service,SELECT ts.inside_money
1675084024786168324,1675084024788321723,2153,t13,s969,s1577,ts-inside-payment-service,INSERT ts.inside_payment
1675084024709000000,1675084024782094344,73094,t13,s92,s975,ts-payment-service,/api/v1/paymentservice/payment
1675084024713534438,1675084024780448728,66914,t13,s1202,s92,ts-payment-service,PaymentController.pay
1675084024716179210,1675084024724797775,8618,t13,s1272,s1202,ts-payment-service,PaymentRepository.findByOrderId
