timestamp,log_level,service_name,trace_id,message
"2021-07-04 17:01:52,504",WARNING,redisservice2,t12,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:01:53,061",ERROR,webservice2,t12,an error occurred in the downstream service
"2021-07-04 17:02:03,290",WARNING,redisservice2,t26,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:03,270",WARNING,redisservice2,t27,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:03,969",ERROR,webservice1,t26,an error occurred in the downstream service
"2021-07-04 17:02:03,936",ERROR,webservice1,t27,an error occurred in the downstream service
"2021-07-04 17:02:04,938",ERROR,webservice2,t28,an error occurred in the downstream service
"2021-07-04 17:02:04,915",ERROR,dbservice1,t28,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 17:02:04,310",WARNING,redisservice2,t28,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:07,908",ERROR,dbservice2,t32,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:02:07,328",WARNING,redisservice1,t32,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:07,935",ERROR,webservice2,t32,an error occurred in the downstream service
"2021-07-04 17:02:09,820",ERROR,dbservice2,t35,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 17:02:09,860",ERROR,webservice1,t35,an error occurred in the downstream service
"2021-07-04 17:02:09,250",WARNING,redisservice2,t35,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:11,820",ERROR,webservice1,t37,an error occurred in the downstream service
"2021-07-04 17:02:11,780",ERROR,dbservice2,t37,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:02:11,185",WARNING,redisservice1,t37,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:12,149",WARNING,redisservice2,t38,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:12,868",ERROR,webservice1,t38,an error occurred in the downstream service
"2021-07-04 17:02:15,272",WARNING,redisservice2,t42,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:15,876",ERROR,dbservice1,t42,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:02:15,902",ERROR,webservice2,t42,an error occurred in the downstream service
"2021-07-04 17:02:19,816",WARNING,redisservice2,t49,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:20,808",WARNING,redisservice1,t51,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:20,470",ERROR,webservice1,t49,an error occurred in the downstream service
"2021-07-04 17:02:20,433",ERROR,dbservice1,t49,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:02:21,347",ERROR,webservice2,t51,an error occurred in the downstream service
"2021-07-04 17:02:21,704",WARNING,redisservice1,t52,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:02:21,324",ERROR,dbservice1,t51,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:02:22,260",ERROR,webservice1,t52,an error occurred in the downstream service
"2021-07-04 17:02:22,222",ERROR,dbservice2,t52,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 17:02:33,662",ERROR,dbservice1,t67,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
