TimeStamp,PodName,CpuUsageRate(%),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
1674991569,ts-auth-service,3.698458920393671,22.507421875,0.0,0.0,1903.6700067621568,34232.55670990349,0.016,,0.0205,,0.0241,,0.0,0,2.861224318299249,50.663980997680326,60877.066666666666
1674991629,ts-auth-service,1.865732604724112,22.5138671875,0.0,0.0,862.0811912781422,1545.913845062932,0.0042,,0.0046,,0.00492,,0.0666666666666666,0,2.825712726211782,50.65793116806353,73315.23333333334
1674991689,ts-auth-service,0.8643547835665409,22.5203125,0.0,0.0,2093.074285714286,49882.28571428572,0.0042,,0.0046,,0.00492,,0.0,0,2.7989928661383168,50.72416216568287,44899.333333333336
1674991749,ts-auth-service,1.9049798599999688,22.5126953125,0.0,0.0,2189.975903614458,52535.42168674699,0.0129999999999999,0.235,0.0189999999999999,0.2424999999999999,0.0238,0.2485,0.0666666666666666,0,2.83038676350853,50.66876231463554,42561.86666666667
1674991809,ts-auth-service,0.2505545101933264,22.5126953125,0.0,0.0,1048.3289381626394,28794.68274043378,0.0042,,0.0046,,0.00492,,0.0,0,2.834348099921735,50.685594501875805,75884.43333333333
1674991869,ts-auth-service,2.107721858025432,22.519140625,0.0,0.0,1885.5652173913045,32653.44927536232,0.0045428571428571,0.235,0.0047714285714285,0.2424999999999999,0.0049542857142857,0.2485,0.0666666666666666,0,2.867458751405616,50.63822043286043,56902.5
1674991569,ts-basic-service,2.707175280215937,20.32734375,0.0,0.0,9989.062235034762,10554.604035950482,0.0216086956521739,0.2750000000000002,0.0246086956521739,0.3874999999999999,11.59999999999983,0.4775,1.0,0,13.136985731684724,42.262687273512334,158280.06666666668
1674991629,ts-basic-service,1.8926930642513344,20.3724609375,0.0,0.0,12766.684495156593,83185.05972544124,0.0325,0.0908333333333333,0.0454166666666666,0.0954166666666666,17.59999999999999,0.0990833333333333,0.8,0,13.072983887708434,42.12985923154891,207244.03333333333
1674991689,ts-basic-service,1.9370383413130527,20.4111328125,0.0,0.0,4190.7519035533,4742.703045685279,0.2399999999999999,0.9,18.99999999999998,0.9499999999999998,27.80000000000001,0.99,0.1333333333333333,0,22.13820187207345,42.63799662624091,6880651.7
1674991749,ts-basic-service,0.9178709560451536,20.417578125,0.0,0.0,7808.204365749813,86074.54213691964,0.0333333333333333,0.4125,0.05,0.4562499999999999,0.2199999999999998,0.49125,0.6,0,12.446423369805515,42.52446463224685,70749.3
1674991809,ts-basic-service,2.27839008110306,20.3580078125,0.0,0.0,10911.366141477014,91319.49037152305,0.0243181818181818,0.092,0.0359374999999999,0.096,0.0471874999999999,0.0992,0.5333333333333333,0,26.443476074668148,42.36758361519143,9165067.5
1674991869,ts-basic-service,3.541796771622137,20.5052734375,0.0,0.0,10159.624891697673,69703.32806686714,0.0316666666666667,0.3875000000000001,0.0491666666666666,0.4437499999999999,0.2184999999999999,0.48875,0.6,0,12.83620617881368,42.33691973112384,174273.0
1674991569,ts-config-service,3.992438093093962,21.825,0.0,0.0,4513.8536841185205,44356.874399090986,0.0042,0.0046,0.0046,0.0048,0.00492,0.00496,2.1333333333333333,0,3.11832013076464,37.312360570196994,26186.6
1674991629,ts-config-service,1.1264259936051058,21.819140625,0.0,0.0,4702.679682893271,35707.79008058704,0.045,0.0046,0.0475,0.0048,0.0495,0.0049599999999999,1.7333333333333334,0,3.0195009435918463,37.30482267029494,29332.3
1674991689,ts-config-service,0.7545415115037913,21.8123046875,0.0,0.0,2539.6869916418914,27276.32243226566,0.0033999999999999,0.0046,0.0041999999999999,0.0047999999999999,0.00484,0.00496,0.2666666666666666,0,2.6301438818748246,37.312409359193126,22986.0
1674991749,ts-config-service,0.5069260387356712,21.81875,0.0,0.0,3920.649815260104,30783.942290774736,0.035,0.0046,0.0424999999999999,0.0048,0.0485,0.00496,1.7333333333333334,0,2.901467505242239,37.290015209969546,22834.83333333333
1674991809,ts-config-service,1.0323140898313523,21.8251953125,0.0,0.0,4291.9943378420885,42147.60931110413,0.0425,0.0046,0.04625,0.0048,0.04925,0.00496,1.6,0,2.8832453272905068,37.30960399191567,26304.7
1674991869,ts-config-service,1.0554031690840546,21.8380859375,0.0,0.0,2891.635091809968,29773.41882832993,0.035,0.0046,0.0424999999999999,0.0048,0.0485,0.00496,1.4666666666666666,0,2.9963959433433,37.28960050350244,27617.8
1674991569,ts-contacts-service,1.0503423900296285,22.565625,204.0,260.0,1611.161360347323,2135.944283646889,0.016,0.023,0.0204999999999999,0.024,0.0241,0.0248,0.2666666666666666,0,6.629670422768008,34.27114728544124,103993.93333333332
1674991629,ts-contacts-service,1.1647611550000647,22.564453125,226.0,296.0,3091.229838709677,36610.55107526881,0.0046,0.023,0.0048,0.024,0.00496,0.0248,0.4,0,6.083827265169428,34.09926365207591,606399.2333333333
1674991689,ts-contacts-service,1.1290891938037313,22.569140625,192.0,226.0,1697.4086424899265,42068.604974294845,0.0175,0.0235,0.02125,0.02425,0.0242499999999999,0.02485,0.1333333333333333,0,5.885335248417034,35.99776546397725,149525.63333333333
1674991749,ts-contacts-service,0.7390622446270938,22.569140625,78.0,56.0,1250.788745090464,38399.845470349625,0.0046,,0.0047999999999999,,0.00496,,0.1333333333333333,0,5.607911084753237,36.01728106242918,118326.53333333334
1674991809,ts-contacts-service,1.9383631333333693,22.509765625,100.0,84.0,1051.4165792235046,1608.9859772965754,0.0175,0.0235,0.02125,0.02425,0.0242499999999999,0.02485,0.1333333333333333,0,9.672861180293657,35.24199951942839,2147627.433333333
1674991869,ts-contacts-service,1.2124306030217298,22.513671875,112.0,116.0,2093.8199213023686,48147.44232698094,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.1333333333333333,0,6.165311653104844,33.823093539483104,119932.06666666668
1674991569,ts-execute-service,0.3094251976589404,20.85703125,0.0,0.0,1328.7220843672455,36885.04962779156,0.00045,,0.000475,,0.000495,,0.0,0,3.11832013076464,37.312360570196994,26186.6
1674991630,ts-execute-service,0.4074511718635514,20.82109375,0.0,0.0,2025.842930484252,41769.14805050645,0.009,0.0235,0.0095,0.02425,0.0099,0.02485,0.2,0,3.0195009435918463,37.30482267029494,29332.3
1674991689,ts-execute-service,0.4942871714397804,20.840234375,0.0,0.0,1522.6917057902974,48649.12280701754,0.009125,0.0235,0.0095625,0.02425,0.0099125,0.02485,0.1333333333333333,0,2.6301438818748246,37.312409359193126,22986.0
1674991749,ts-execute-service,2.7725070330663093,20.830859375,0.0,0.0,2230.566865017225,39550.6420294394,0.0038,,0.0043999999999999,,0.00488,,0.0,0,2.901467505242239,37.290015209969546,22834.83333333333
1674991809,ts-execute-service,0.3796533958986389,20.862890625,0.0,0.0,1787.8529870867037,42278.41634738187,0.00045,,0.000475,,0.000495,,0.0666666666666666,0,2.8832453272905068,37.30960399191567,26304.7
1674991869,ts-execute-service,0.1962922113358064,20.818359375,0.0,0.0,1776.3643067846606,55751.659292035394,0.0088333333333333,0.0475,0.0094166666666666,0.04875,0.0098833333333333,0.04975,0.0666666666666666,0,2.9963959433433,37.28960050350244,27617.8
1674991569,ts-gateway-service,10.297669942964042,29.498046875,5044.0,4024.0,92003.66876310272,271747.7288609364,0.429166666666667,0.4958333333333337,0.6083333333333344,0.7416666666666667,0.9216666666666666,0.9483333333333336,1.8666666666666667,0,6.629670422768008,34.27114728544124,103993.93333333332
1674991630,ts-gateway-service,9.362103158725157,29.523828125,2524.0,2338.0,32366.454689984104,161834.96392319922,0.74,0.7799999999999999,0.87,0.8899999999999998,0.974,0.978,1.8,0,6.083827265169428,34.09926365207591,606399.2333333333
1674991689,ts-gateway-service,10.185332998042536,29.5001953125,3628.0,2778.0,111972.17377517043,278751.9422863485,0.6333333333333332,0.6000000000000005,0.8166666666666663,0.8,0.9633333333333336,0.96,1.933333333333333,0,5.885335248417034,35.99776546397725,149525.63333333333
1674991750,ts-gateway-service,7.94213117463527,29.501171875,7060.0,4812.0,57755.94141041808,58724.31855660103,0.6999999999999993,0.9,1.149999999999993,1.299999999999997,22.40000000000001,2.2600000000000016,1.0,0,5.607911084753237,36.01728106242918,118326.53333333334
1674991809,ts-gateway-service,10.005970641529927,29.467578125,3738.0,3060.0,118814.20962821244,334730.64791354263,0.5999999999999999,0.75,0.8624999999999993,0.875,21.59999999999996,0.9749999999999998,1.3333333333333333,0,9.672861180293657,35.24199951942839,2147627.433333333
1674991869,ts-gateway-service,14.716603516536184,29.473828125,3482.0,2800.0,144184.4868075701,285815.2369111756,0.4500000000000001,0.5,0.6999999999999996,0.75,0.94,0.9499999999999996,1.1333333333333333,0,6.165311653104844,33.823093539483104,119932.06666666668
1674991569,ts-inside-payment-service,2.0535927483588616,25.0013671875,314.0,428.0,15709.551403086138,51802.33088091673,0.0194999999999999,0.22,0.0222499999999999,0.2349999999999999,0.02445,0.247,0.0666666666666666,0,8.906899770807808,57.58104157188387,126675.56666666668
1674991630,ts-inside-payment-service,4.823060370854222,25.2765625,112.0,82.0,2612.159189387374,50356.309579361376,0.0204999999999999,0.22,16.999999999999996,0.2349999999999999,27.399999999999984,0.247,0.1333333333333333,0,9.975369457914496,57.48026790037775,1133275.1
1674991689,ts-inside-payment-service,0.9269229539032826,25.2765625,142.0,112.0,13342.678485535627,52991.75427746856,0.0275,0.19,0.03875,0.2199999999999999,0.04775,0.244,0.2,0,7.9537298939685535,59.47617694305226,81802.7
1674991750,ts-inside-payment-service,1.6214447042037787,25.315234375,248.0,294.0,4317.341329335332,1764.0465481544943,12.000000000000012,0.0475,20.99999999999999,0.04875,28.2,0.04975,0.1333333333333333,0,7.814547145354611,59.59646621301032,79496.9
1674991809,ts-inside-payment-service,1.8783331004871109,25.3162109375,320.0,432.0,5381.77525493545,39159.993971969656,0.0095,0.4,16.999999999999996,0.4499999999999999,27.399999999999984,0.49,0.1333333333333333,0,11.324466492934338,58.611782298620376,1548583.5
1674991869,ts-inside-payment-service,1.9846652709752648,25.2666015625,300.0,430.0,18415.195763799744,5655.086649550706,0.005,,20.0,,27.999999999999982,,0.0,0,9.112567004398864,56.97591165288581,103714.46666666666
1674991569,ts-order-other-service,0.975637735841558,21.9296875,0.0,0.0,47685.87338094662,79907.03304684664,0.045,0.020875,0.0475,0.0229374999999999,0.0495,0.0245875,1.4666666666666666,0,2.861224318299249,50.663980997680326,60877.066666666666
1674991630,ts-order-other-service,1.5375702846726074,21.93828125,0.0,0.0,84942.29385523096,109917.5420923874,0.02125,0.020125,0.023125,0.0225625,0.024625,0.0245124999999999,0.8666666666666667,0,2.825712726211782,50.65793116806353,73315.23333333334
1674991690,ts-order-other-service,1.5598914143659857,21.9447265625,0.0,0.0,33987.730504131934,110224.06264660244,0.016,0.01975,0.0204999999999999,0.0223749999999999,0.0241,0.024475,0.4666666666666667,0,2.7989928661383168,50.72416216568287,44899.333333333336
1674991750,ts-order-other-service,1.523686575635861,21.922265625,0.0,0.0,30886.74903706668,105766.19478765444,0.035,0.02,0.0424999999999999,0.0225,0.0485,0.0244999999999999,0.6,0,2.83038676350853,50.66876231463554,42561.86666666667
1674991809,ts-order-other-service,1.3009481017913973,21.9416015625,0.0,0.0,51341.85273159145,93151.82897862232,0.07,0.0205,0.0849999999999999,0.02275,0.097,0.0245499999999999,0.8,0,2.834348099921735,50.685594501875805,75884.43333333333
1674991869,ts-order-other-service,0.9621368374198804,21.9416015625,0.0,0.0,26852.94959908362,99772.98109965636,0.035,0.0213571428571428,0.0424999999999999,0.0231785714285714,0.0485,0.0246357142857142,1.1333333333333333,0,2.867458751405616,50.63822043286043,56902.5
1674991569,ts-order-service,3.964007713798922,22.229296875,0.0,0.0,190985.5309620188,150961.15752303848,0.016,0.0214,0.0205,0.0232,0.0241,0.02464,2.200586823152841,0,13.136985731684724,42.262687273512334,158280.06666666668
1674991630,ts-order-service,4.345317595324849,22.22890625,0.0,0.0,132442.3076923077,170541.38352813266,0.035,0.02378125,0.0424999999999999,0.035625,0.0485,0.0785000000000001,2.333333333333333,0,13.072983887708434,42.12985923154891,207244.03333333333
1674991690,ts-order-service,2.233526113387492,22.2494140625,0.0,0.0,31410.643497149063,91369.7529188162,0.035,0.0215714285714285,0.0424999999999999,0.0232857142857142,0.0485,0.0246571428571428,0.8666666666666667,0,22.13820187207345,42.63799662624091,6880651.7
1674991750,ts-order-service,1.9682044382501325,22.2146484375,0.0,0.0,63251.651730228295,199463.98901027016,0.016,0.018625,0.0204999999999999,0.0236874999999999,0.0241,0.2094999999999999,1.4666666666666666,0,12.446423369805515,42.52446463224685,70749.3
1674991809,ts-order-service,3.1965086371420828,22.2841796875,0.0,0.0,76132.03770661158,213635.97623966943,0.35,0.0275,0.4249999999999999,0.0429166666666666,0.485,0.815000000000001,1.933333333333333,0,26.443476074668148,42.36758361519143,9165067.5
1674991869,ts-order-service,3.638426334895799,22.3525390625,0.0,0.0,183691.50850310523,165133.72801671602,0.0375,0.02075,0.04375,0.022875,0.0487499999999999,0.0245749999999999,1.2,0,12.83620617881368,42.33691973112384,174273.0
1674991570,ts-preserve-service,1.5713020029848666,21.6853515625,0.0,0.0,4807.395069953364,75434.71019320453,0.1900000000000002,0.95,0.4500000000000003,0.975,25.20000000000001,0.995,0.0666666666666666,0,3.11832013076464,37.312360570196994,26186.6
