beijing_time,message,parent_id,service_name,span_id,status_code,trace_id
2021-07-04 03:58:13,request call function 1 dbservice2.db_login_methods,s9,dbservice2,s1,200,t1
2021-07-04 03:58:13,request call function 1 webservice2.web_login_service,,webservice2,s3,200,t1
2021-07-04 03:58:13,request call function 1 logservice1.login_model_implement,s10,logservice1,s9,200,t1
2021-07-04 03:58:13,request call function 1 logservice2.login_query_redis_info,s3,logservice2,s10,200,t1
2021-07-04 03:58:22,request call function 1 redisservice2.set_key_value_into_redis,s111,redisservice2,s102,200,t12
2021-07-04 03:58:22,request call function 1 redisservice2.get_key_value_from_redis,s108,redisservice2,s103,300,t12
2021-07-04 03:58:23,request call function 1 logservice1.login_query_redis_info,s111,logservice1,s107,500,t12
2021-07-04 03:58:23,request call function 1 mobservice2.mob_info_to_redis,s111,mobservice2,s108,200,t12
2021-07-04 03:58:23,request call function 1 mobservice1.mob_info_to_redis,s110,mobservice1,s109,500,t13
2021-07-04 03:58:23,request call function 1 webservice2.web_login_service,,webservice2,s110,500,t13
2021-07-04 03:58:23,request call function 1 webservice2.web_login_service,,webservice2,s111,500,t12
2021-07-04 03:58:23,request call function 1 redisservice2.keys_existence_checks,s113,redisservice2,s112,200,t12
2021-07-04 03:58:23,request call function 1 dbservice1.db_login_methods,s114,dbservice1,s113,500,t12
2021-07-04 03:58:23,request call function 1 logservice2.login_model_implement,s107,logservice2,s114,500,t12
2021-07-04 03:58:23,request call function 1 redisservice2.set_key_value_into_redis,s108,redisservice2,s115,200,t12
2021-07-04 03:58:23,request call function 1 redisservice2.get_key_value_from_redis,s120,redisservice2,s117,400,t13
2021-07-04 03:58:23,request call function 1 redisservice1.get_key_value_from_redis,s107,redisservice1,s119,200,t12
2021-07-04 03:58:23,request call function 1 logservice2.login_query_redis_info,s110,logservice2,s120,500,t13
2021-07-04 03:58:23,request call function 1 redisservice1.get_key_value_from_redis,s109,redisservice1,s121,400,t13
