StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674987619453000000,1674987619469685527,16685,t23,s117,s0,ts-gateway-service,/*
1674987619454314344,1674987619469423672,15109,t23,s443,s117,ts-gateway-service,FilteringWebHandler.handle
1674987619456063613,1674987619469659868,13596,t23,s122,s117,ts-gateway-service,HTTP POST
1674987619458000000,1674987619466881957,8881,t23,s645,s122,ts-travel2-service,/api/v1/travel2service/trips/left
1674987619458833751,1674987619463477381,4643,t23,s379,s645,ts-travel2-service,Travel2Controller.queryInfo
1674987619466366643,1674987619466728897,362,t23,s258,s645,ts-travel2-service,BasicErrorController.error
1674987619459515431,1674987619462820335,3304,t23,s511,s379,ts-travel2-service,TripRepository.findAll
1674987619461005199,1674987619461826511,821,t23,s658,s511,ts-travel2-service,SELECT Trip
1674987619461850904,1674987619462484933,634,t23,s166,s511,ts-travel2-service,Transaction.commit
1674987619461124041,1674987619461718745,594,t23,s140,s658,ts-travel2-service,SELECT ts.trip2
1674987624979000000,1674987625037524498,58524,t2,s295,s0,ts-gateway-service,/*
1674987624979997170,1674987625037317306,57320,t2,s731,s295,ts-gateway-service,FilteringWebHandler.handle
1674987624981147351,1674987625037479959,56332,t2,s334,s295,ts-gateway-service,HTTP POST
1674987624984000000,1674987625036784394,52784,t2,s681,s334,ts-travel-service,/api/v1/travelservice/trips/left
1674987624985599270,1674987624990071695,4472,t2,s549,s681,ts-travel-service,TravelController.queryInfo
1674987625033590929,1674987625035528485,1937,t2,s97,s681,ts-travel-service,BasicErrorController.error
1674987624986561261,1674987624989029943,2468,t2,s475,s549,ts-travel-service,TripRepository.findAll
1674987624987647650,1674987624988339966,692,t2,s366,s475,ts-travel-service,SELECT Trip
1674987624988368923,1674987624988831764,462,t2,s983,s475,ts-travel-service,Transaction.commit
1674987624987802002,1674987624988201808,399,t2,s768,s366,ts-travel-service,SELECT ts.trip
1674987621372000000,1674987621387618458,15618,t19,s994,s0,ts-gateway-service,/*
1674987621372799920,1674987621387436161,14636,t19,s62,s994,ts-gateway-service,FilteringWebHandler.handle
1674987621374161446,1674987621387613916,13452,t19,s946,s994,ts-gateway-service,HTTP POST
1674987621376000000,1674987621385623712,9623,t19,s5,s946,ts-travel2-service,/api/v1/travel2service/trips/left
1674987621377060434,1674987621382082385,5021,t19,s780,s5,ts-travel2-service,Travel2Controller.queryInfo
1674987621385146543,1674987621385478659,332,t19,s701,s5,ts-travel2-service,BasicErrorController.error
1674987621377815277,1674987621381408651,3593,t19,s1021,s780,ts-travel2-service,TripRepository.findAll
1674987621379448954,1674987621380358871,909,t19,s252,s1021,ts-travel2-service,SELECT Trip
1674987621380386094,1674987621381073478,687,t19,s592,s1021,ts-travel2-service,Transaction.commit
1674987621379582345,1674987621380217358,635,t19,s1035,s252,ts-travel2-service,SELECT ts.trip2
1674987635303000000,1674987636111052148,808052,t22,s650,s0,ts-gateway-service,/*
1674987635303721471,1674987636110880471,807159,t22,s679,s650,ts-gateway-service,FilteringWebHandler.handle
1674987635304702492,1674987636111028816,806326,t22,s436,s650,ts-gateway-service,HTTP POST
1674987635306000000,1674987636108551706,802551,t22,s667,s436,ts-travel2-service,/api/v1/travel2service/trips/left
1674987635306881052,1674987636108116721,801235,t22,s237,s667,ts-travel2-service,Travel2Controller.queryInfo
1674987635307505888,1674987635310827614,3321,t22,s831,s237,ts-travel2-service,TripRepository.findAll
1674987635309089305,1674987635309871130,781,t22,s369,s831,ts-travel2-service,SELECT Trip
1674987635309895152,1674987635310519727,624,t22,s368,s831,ts-travel2-service,Transaction.commit
1674987635309204437,1674987635309750419,545,t22,s200,s369,ts-travel2-service,SELECT ts.trip2
1674987635311413278,1674987635609496567,298083,t22,s87,s237,ts-travel2-service,HTTP POST
1674987635610852725,1674987635861772785,250920,t22,s643,s237,ts-travel2-service,HTTP POST
1674987635862979813,1674987636106770657,243790,t22,s229,s237,ts-travel2-service,HTTP POST
1674987635315000000,1674987635609303939,294303,t22,s855,s87,ts-basic-service,/api/v1/basicservice/basic/travels
1674987635315669247,1674987635609124837,293455,t22,s717,s855,ts-basic-service,BasicController.queryForTravels
1674987635316642024,1674987635322299530,5657,t22,s149,s717,ts-basic-service,HTTP POST
1674987635322876034,1674987635337884986,15008,t22,s895,s717,ts-basic-service,HTTP POST
1674987635339365039,1674987635370390272,31025,t22,s312,s717,ts-basic-service,HTTP POST
1674987635371790442,1674987635607216178,235425,t22,s916,s717,ts-basic-service,HTTP POST
1674987635319000000,1674987635322196637,3196,t22,s357,s149,ts-station-service,/api/v1/stationservice/stations/idlist
1674987635319573023,1674987635321993841,2420,t22,s762,s357,ts-station-service,StationController.queryForIdBatch
1674987635320186792,1674987635321721162,1534,t22,s269,s762,ts-station-service,StationRepository.findByNames
1674987635320298335,1674987635321710467,1412,t22,s779,s269,ts-station-service,SELECT station
1674987635321072895,1674987635321656020,583,t22,s1030,s779,ts-station-service,SELECT ts.station
1674987635326000000,1674987635337686668,11686,t22,s345,s895,ts-train-service,/api/v1/trainservice/trains/byNames
1674987635328575455,1674987635336662379,8086,t22,s573,s345,ts-train-service,TrainController.retrieveByName
1674987635330975451,1674987635335707420,4731,t22,s908,s573,ts-train-service,TrainTypeRepository.findByNames
1674987635331743891,1674987635335596661,3852,t22,s445,s908,ts-train-service,SELECT train_type
1674987635333769847,1674987635335240329,1470,t22,s814,s445,ts-train-service,SELECT ts.train_type
1674987635343000000,1674987635369591089,26591,t22,s292,s312,ts-route-service,/api/v1/routeservice/routes/byIds/
1674987635346994604,1674987635368544376,21549,t22,s835,s292,ts-route-service,RouteController.queryByIds
1674987635351850332,1674987635357621198,5770,t22,s598,s835,ts-route-service,RouteRepository.findByIds
1674987635353325759,1674987635357518813,4193,t22,s968,s598,ts-route-service,SELECT route
1674987635355902411,1674987635357061520,1159,t22,s419,s968,ts-route-service,SELECT ts.route
1674987635358405448,1674987635359296678,891,t22,s230,s835,ts-route-service,SELECT ts.route_stations
1674987635359600409,1674987635360370505,770,t22,s1046,s835,ts-route-service,SELECT ts.route_distances
1674987635360503884,1674987635361231691,727,t22,s552,s835,ts-route-service,SELECT ts.route_stations
