TimeStamp,PodName,CpuUsageRate(%),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
1674984429,ts-auth-service,2.949954141761787,22.15546875,0.0,0.0,1201.7079306235933,35338.2099827883,0.0045,,0.00475,,0.0049499999999999,,0.0,0,2.7462836986645867,49.96066391025371,42768.23333333333
1674984489,ts-auth-service,1.6884915221168617,22.1994140625,0.0,0.0,1927.3840769903763,39325.67804024497,0.0175,0.235,14.999999999999984,0.2425,27.0,0.2485,0.2,0,3.138391731814416,49.97461754953115,39845.4
1674984549,ts-auth-service,1.3790325099999732,22.1638671875,0.0,0.0,2386.076999668105,45753.31895121142,12.000000000000012,0.475,20.99999999999999,0.4875,28.2,0.4975,0.0,0,3.2784820754038324,49.940148157399975,41126.566666666666
1674984609,ts-auth-service,2.22049883381221,22.17734375,0.0,0.0,1748.0667101462775,49965.34053852604,0.0204999999999999,0.235,16.999999999999996,0.2424999999999999,27.399999999999984,0.2485,0.2,0,2.941052896932006,49.95288207296437,30531.066666666666
1674984669,ts-auth-service,1.931127015190233,22.1966796875,0.0,0.0,2049.886469881127,37199.67944437024,12.000000000000012,,20.99999999999999,,28.2,,0.0666666666666666,0,2.752563456050872,49.97888658252687,37340.8
1674984729,ts-auth-service,2.1949315877623685,22.191015625,0.0,0.0,1098.638470451912,1519.771147161066,12.000000000000012,,20.99999999999999,,28.2,,0.0,0,3.0141471810654963,49.99220596547352,39125.3
1674984789,ts-auth-service,1.8151599512283,22.19453125,0.0,0.0,1286.9390103567318,30780.437284234755,0.0045,,0.00475,,0.0049499999999999,,0.0,0,2.8367603860728563,50.002256488869165,37744.76666666667
1674984429,ts-basic-service,1.883045997206336,20.288671875,0.0,0.0,9314.228590469844,91941.18627124291,0.0425,0.4,0.0874999999999994,0.4499999999999999,0.2162499999999996,0.4900000000000001,0.5333333333333333,0,12.761888925864662,41.49196750164968,56096.16666666666
1674984489,ts-basic-service,0.6764509200000172,20.32734375,0.0,0.0,12259.069533087,95523.68155861608,0.021,0.375,0.025,0.6249999999999996,0.299999999999998,0.925,0.6,0,12.994679081999315,41.58359323638147,95180.53333333334
1674984549,ts-basic-service,1.0606789769747504,20.2466796875,0.0,0.0,6580.845883307782,7078.365948236991,0.1024999999999994,0.48125,0.2012499999999995,0.6749999999999999,110.39999999999782,0.9349999999999996,0.8666666666666667,0,12.620956020051231,41.65145872999803,83624.13333333333
1674984609,ts-basic-service,1.6923979568841456,20.268359375,0.0,0.0,8004.964809864149,61124.283921654205,0.0250000000000001,0.425,0.1750000000000002,0.4625,21.99999999999997,0.4925,0.4666666666666667,0,25.18103051357909,41.47391557308165,9715392.566666666
1674984669,ts-basic-service,1.3296113160066825,20.2814453125,0.0,0.0,10653.051378949907,90510.97531559058,0.0229999999999999,0.0916666666666666,0.0349999999999999,0.0958333333333333,18.800000000000068,0.0991666666666666,0.4,0,12.889424275101346,41.52307048668244,30237.666666666668
1674984729,ts-basic-service,1.5949667376163084,20.291015625,0.0,0.0,11980.073774048891,90288.11659192824,0.0248749999999999,0.09625,0.0465624999999998,0.3374999999999999,15.799999999999915,0.4674999999999998,1.2666666666666666,0,27.523550345684043,41.45576606652136,10838323.433333334
1674984789,ts-basic-service,1.7111104758461857,20.2603515625,0.0,0.0,8272.797427652733,141779.16398713825,0.045,0.0235,17.999999999999986,0.02425,27.6,0.02485,0.3333333333333333,0,12.679445689112068,41.443154111021805,47558.26666666667
1674984429,ts-config-service,0.7402673770717411,21.1212890625,0.0,0.0,4081.043756359936,37420.0465183893,0.035,0.0046,0.0424999999999999,0.0048,0.0485,0.00496,1.5333333333333334,0,2.986702462351376,36.8678928154544,26398.766666666663
1674984489,ts-config-service,0.490381124999999,21.088671875,0.0,0.0,2294.614184787595,5954.858243875586,0.07,0.0046,0.0849999999999999,0.0048,0.097,0.0049599999999999,1.3333333333333333,0,2.821514044597462,36.81724983747166,26662.533333333333
1674984549,ts-config-service,2.2691065605648504,21.0810546875,0.0,0.0,3524.587571812576,29443.89395456702,0.035,0.0046,0.0424999999999999,0.0048,0.0485,0.00496,1.8666666666666667,0,3.061053337800357,36.86950285232668,25975.4
1674984609,ts-config-service,1.870470240831161,21.0556640625,0.0,0.0,3197.048023102428,34540.05490391814,0.0075,0.0046,0.00875,0.0048,0.0097499999999999,0.00496,2.0,0,2.823104996018011,36.84779174904892,21941.33333333333
1674984669,ts-config-service,0.8606764499999997,21.1072265625,0.0,0.0,5635.879218472469,41402.954949136125,0.035,0.0046,0.0424999999999999,0.0048,0.0485,0.00496,1.4666666666666666,0,2.812054058595348,36.885822771532105,25902.1
1674984729,ts-config-service,1.3301395223832808,21.0939453125,0.0,0.0,4474.021898319269,35457.0751098403,0.35,0.0046,0.4249999999999999,0.0048,0.485,0.0049599999999999,1.5333333333333334,0,3.0831830194182563,36.823519223474335,29607.83333333333
1674984789,ts-config-service,0.8924832297089871,21.0892578125,0.0,0.0,4474.605151058392,35212.268169604824,0.04,,0.0449999999999999,,0.049,,0.0,0,2.9382177885826755,36.87835805512425,26680.733333333334
1674984429,ts-contacts-service,1.2637475294219205,22.234765625,154.0,170.0,1763.969865705863,39860.98919095971,0.019,0.0235,0.0219999999999999,0.02425,0.0244,0.02485,0.1333333333333333,0,7.553910935177099,35.57998529011767,1413915.0
1674984489,ts-contacts-service,1.4926384379877642,22.2333984375,106.0,94.0,1745.0836692317089,37375.41223891536,0.0046,0.0235,0.0047999999999999,0.02425,0.00496,0.02485,0.2666666666666666,0,6.144471245548678,34.86895885501984,59808.23333333333
