StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675084562867000000,1675084563037813831,170813,t4,s50,s0,ts-gateway-service,/*
1675084562867687254,1675084563037633728,169946,t4,s145,s50,ts-gateway-service,FilteringWebHandler.handle
1675084562868600044,1675084563037765945,169165,t4,s410,s50,ts-gateway-service,HTTP POST
1675084562871000000,1675084563036618469,165618,t4,s169,s410,ts-auth-service,/api/v1/users/login
1675084562874147145,1675084563035971454,161824,t4,s205,s169,ts-auth-service,UserController.getToken
1675084562876351643,1675084562887092958,10741,t4,s298,s205,ts-auth-service,HTTP GET
1675084562880000000,1675084562886474566,6474,t4,s90,s298,ts-verification-code-service,/api/v1/verifycode/verify/{verifyCode}
1675084562882249838,1675084562885670110,3420,t4,s276,s90,ts-verification-code-service,VerifyCodeController.verifyCode
1675084562887980339,1675084562890540714,2560,t4,s85,s205,ts-auth-service,UserRepository.findByUsername
1675084563034059111,1675084563034837108,777,t4,s160,s205,ts-auth-service,UserRepository.findByUsername
1675084562888283897,1675084562890399081,2115,t4,s134,s85,ts-auth-service,SELECT User
1675084563034178495,1675084563034819302,640,t4,s228,s160,ts-auth-service,SELECT User
1675084562889222825,1675084562889879837,657,t4,s130,s134,ts-auth-service,SELECT ts.auth_user
1675084563033010744,1675084563033679758,669,t4,s396,s205,ts-auth-service,SELECT ts.user_roles
1675084563034261782,1675084563034678846,417,t4,s253,s228,ts-auth-service,SELECT ts.auth_user
1675084573562000000,1675084573653209540,91209,t10,s7,s0,ts-gateway-service,/*
1675084573562830156,1675084573653034920,90204,t10,s72,s7,ts-gateway-service,FilteringWebHandler.handle
1675084573563784846,1675084573653150975,89366,t10,s376,s7,ts-gateway-service,HTTP POST
1675084573566000000,1675084573635061252,69061,t10,s401,s376,ts-travel2-service,/api/v1/travel2service/trips/left
1675084573567066188,1675084573590052386,22986,t10,s311,s401,ts-travel2-service,Travel2Controller.queryInfo
1675084573634400277,1675084573634878295,478,t10,s304,s401,ts-travel2-service,BasicErrorController.error
1675084573567810349,1675084573571917737,4107,t10,s404,s311,ts-travel2-service,TripRepository.findAll
1675084573569820924,1675084573570860701,1039,t10,s278,s404,ts-travel2-service,SELECT Trip
1675084573570900823,1675084573571579756,678,t10,s315,s404,ts-travel2-service,Transaction.commit
1675084573570031468,1675084573570673906,642,t10,s269,s278,ts-travel2-service,SELECT ts.trip2
1675084573572824366,1675084573589694769,16870,t10,s171,s311,ts-travel2-service,HTTP POST
1675084573576000000,1675084573589180756,13180,t10,s57,s171,ts-basic-service,/api/v1/basicservice/basic/travels
1675084573576465199,1675084573582466108,6000,t10,s381,s57,ts-basic-service,BasicController.queryForTravels
1675084573588833374,1675084573589086808,253,t10,s149,s57,ts-basic-service,BasicErrorController.error
1675084573577329266,1675084573581893509,4564,t10,s88,s381,ts-basic-service,HTTP POST
1675084573578000000,1675084573580899421,2899,t10,s229,s88,ts-station-service,/api/v1/stationservice/stations/idlist
1675084573578504109,1675084573580714890,2210,t10,s173,s229,ts-station-service,StationController.queryForIdBatch
1675084573579092118,1675084573580475517,1383,t10,s341,s173,ts-station-service,StationRepository.findByNames
1675084573579193755,1675084573580462294,1268,t10,s47,s341,ts-station-service,SELECT station
1675084573579826060,1675084573580407034,580,t10,s68,s47,ts-station-service,SELECT ts.station
1675084554720000000,1675084554745762533,25762,t9,s414,s0,ts-gateway-service,/*
1675084554720760778,1675084554745583105,24822,t9,s265,s414,ts-gateway-service,FilteringWebHandler.handle
1675084554721795211,1675084554745737827,23942,t9,s61,s414,ts-gateway-service,HTTP GET
1675084554724000000,1675084554745521647,21521,t9,s19,s61,ts-execute-service,/api/v1/executeservice/execute/collected/{orderId}
1675084554725365405,1675084554745002607,19637,t9,s328,s19,ts-execute-service,ExecuteControlller.collectTicket
