StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674984357798000000,1674984357919286908,121286,t26,s1393,s0,ts-gateway-service,/*
1674984357798634272,1674984357919066137,120431,t26,s1014,s1393,ts-gateway-service,FilteringWebHandler.handle
1674984357799558238,1674984357919260080,119701,t26,s1001,s1393,ts-gateway-service,HTTP POST
1674984357801000000,1674984357917751623,116751,t26,s1594,s1001,ts-travel2-service,/api/v1/travel2service/trips/left
1674984357802663873,1674984357917305411,114641,t26,s2066,s1594,ts-travel2-service,Travel2Controller.queryInfo
1674984357803890655,1674984357808160749,4270,t26,s1405,s2066,ts-travel2-service,TripRepository.findAll
1674984357805949308,1674984357807044217,1094,t26,s593,s1405,ts-travel2-service,SELECT Trip
1674984357807086324,1674984357807793273,706,t26,s869,s1405,ts-travel2-service,Transaction.commit
1674984357806163765,1674984357806882124,718,t26,s1451,s593,ts-travel2-service,SELECT ts.trip2
1674984357809075060,1674984357875687159,66612,t26,s874,s2066,ts-travel2-service,HTTP POST
1674984357877536357,1674984357900499152,22962,t26,s1632,s2066,ts-travel2-service,HTTP POST
1674984357901467311,1674984357916058224,14590,t26,s1084,s2066,ts-travel2-service,HTTP POST
1674984357812000000,1674984357874793345,62793,t26,s974,s874,ts-basic-service,/api/v1/basicservice/basic/travels
1674984357812553310,1674984357874604362,62051,t26,s638,s974,ts-basic-service,BasicController.queryForTravels
1674984357813696464,1674984357819587472,5891,t26,s1555,s638,ts-basic-service,HTTP POST
1674984357820205352,1674984357826409514,6204,t26,s1155,s638,ts-basic-service,HTTP POST
1674984357827186416,1674984357863941746,36755,t26,s1129,s638,ts-basic-service,HTTP POST
1674984357865901983,1674984357873294177,7392,t26,s448,s638,ts-basic-service,HTTP POST
1674984357815000000,1674984357819366715,4366,t26,s1314,s1555,ts-station-service,/api/v1/stationservice/stations/idlist
1674984357815799854,1674984357819107222,3307,t26,s729,s1314,ts-station-service,StationController.queryForIdBatch
1674984357816639894,1674984357818773941,2134,t26,s599,s729,ts-station-service,StationRepository.findByNames
1674984357816884909,1674984357818743654,1858,t26,s1733,s599,ts-station-service,SELECT station
1674984357817939417,1674984357818653873,714,t26,s1833,s1733,ts-station-service,SELECT ts.station
1674984357822000000,1674984357826369613,4369,t26,s1154,s1155,ts-train-service,/api/v1/trainservice/trains/byNames
1674984357822738794,1674984357826062568,3323,t26,s430,s1154,ts-train-service,TrainController.retrieveByName
1674984357823548005,1674984357825694964,2146,t26,s995,s430,ts-train-service,TrainTypeRepository.findByNames
1674984357823747525,1674984357825667800,1920,t26,s877,s995,ts-train-service,SELECT train_type
