Unnamed: 0,date,timestamp,cmdb_id,kpi_name,value,beijing_time
464840,2021-07-04,1625343781.0,0.0.0.4.mobservice2,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:01
164692,2021-07-04,1625343781.0,0.0.0.4.dbservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:01
240471,2021-07-04,1625343790.0,0.0.0.1.redisservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:10
46089,2021-07-04,1625343790.0,0.0.0.1.webservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:10
644830,2021-07-04,1625343790.0,0.0.0.1.mobservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:10
271209,2021-07-04,1625343805.0,0.0.0.3.logservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:25
675569,2021-07-04,1625343805.0,0.0.0.3.webservice2,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:25
464841,2021-07-04,1625343811.0,0.0.0.4.mobservice2,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:31
164693,2021-07-04,1625343811.0,0.0.0.4.dbservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:31
46090,2021-07-04,1625343820.0,0.0.0.1.webservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:40
240472,2021-07-04,1625343820.0,0.0.0.1.redisservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:40
644831,2021-07-04,1625343820.0,0.0.0.1.mobservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:40
271210,2021-07-04,1625343835.0,0.0.0.3.logservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:55
675570,2021-07-04,1625343835.0,0.0.0.3.webservice2,docker_cpu_core_18_pct,0.0,2021-07-04 04:23:55
164694,2021-07-04,1625343841.0,0.0.0.4.dbservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:01
464842,2021-07-04,1625343841.0,0.0.0.4.mobservice2,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:01
46091,2021-07-04,1625343850.0,0.0.0.1.webservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:10
644832,2021-07-04,1625343850.0,0.0.0.1.mobservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:10
240473,2021-07-04,1625343850.0,0.0.0.1.redisservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:10
271211,2021-07-04,1625343865.0,0.0.0.3.logservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:25
675571,2021-07-04,1625343865.0,0.0.0.3.webservice2,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:25
164695,2021-07-04,1625343871.0,0.0.0.4.dbservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:31
464843,2021-07-04,1625343871.0,0.0.0.4.mobservice2,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:31
240474,2021-07-04,1625343880.0,0.0.0.1.redisservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:40
644833,2021-07-04,1625343880.0,0.0.0.1.mobservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:40
46092,2021-07-04,1625343880.0,0.0.0.1.webservice1,docker_cpu_core_18_pct,0.0,2021-07-04 04:24:40
