Unnamed: 0,date,timestamp,cmdb_id,kpi_name,value,beijing_time
109262,2021-07-04,1625366845.0,0.0.0.3.webservice2,docker_cpu_core_7_ticks,40016339790.0,2021-07-04 10:47:25
683127,2021-07-04,1625366845.0,0.0.0.3.logservice1,docker_cpu_core_7_ticks,201460888713078.0,2021-07-04 10:47:25
450269,2021-07-04,1625366851.0,0.0.0.4.mobservice2,docker_cpu_core_7_ticks,0.0,2021-07-04 10:47:31
718689,2021-07-04,1625366851.0,0.0.0.4.dbservice1,docker_cpu_core_7_ticks,0.0,2021-07-04 10:47:31
36198,2021-07-04,1625366860.0,0.0.0.1.redisservice1,docker_cpu_core_7_ticks,141103024905351.0,2021-07-04 10:47:40
142646,2021-07-04,1625366860.0,0.0.0.1.webservice1,docker_cpu_core_7_ticks,83036340164.0,2021-07-04 10:47:40
4485,2021-07-04,1625366860.0,0.0.0.1.mobservice1,docker_cpu_core_7_ticks,6471834676.0,2021-07-04 10:47:40
109263,2021-07-04,1625366875.0,0.0.0.3.webservice2,docker_cpu_core_7_ticks,40036875965.0,2021-07-04 10:47:55
683128,2021-07-04,1625366875.0,0.0.0.3.logservice1,docker_cpu_core_7_ticks,201486673111237.0,2021-07-04 10:47:55
718690,2021-07-04,1625366881.0,0.0.0.4.dbservice1,docker_cpu_core_7_ticks,0.0,2021-07-04 10:48:01
450270,2021-07-04,1625366881.0,0.0.0.4.mobservice2,docker_cpu_core_7_ticks,0.0,2021-07-04 10:48:01
36199,2021-07-04,1625366890.0,0.0.0.1.redisservice1,docker_cpu_core_7_ticks,141109700154025.0,2021-07-04 10:48:10
142647,2021-07-04,1625366890.0,0.0.0.1.webservice1,docker_cpu_core_7_ticks,83081453690.0,2021-07-04 10:48:10
4486,2021-07-04,1625366890.0,0.0.0.1.mobservice1,docker_cpu_core_7_ticks,6472783519.0,2021-07-04 10:48:10
109264,2021-07-04,1625366905.0,0.0.0.3.webservice2,docker_cpu_core_7_ticks,40042995510.0,2021-07-04 10:48:25
683129,2021-07-04,1625366905.0,0.0.0.3.logservice1,docker_cpu_core_7_ticks,201515836031387.0,2021-07-04 10:48:25
718691,2021-07-04,1625366911.0,0.0.0.4.dbservice1,docker_cpu_core_7_ticks,0.0,2021-07-04 10:48:31
450271,2021-07-04,1625366911.0,0.0.0.4.mobservice2,docker_cpu_core_7_ticks,0.0,2021-07-04 10:48:31
4487,2021-07-04,1625366920.0,0.0.0.1.mobservice1,docker_cpu_core_7_ticks,6472783519.0,2021-07-04 10:48:40
36200,2021-07-04,1625366920.0,0.0.0.1.redisservice1,docker_cpu_core_7_ticks,141120073109097.0,2021-07-04 10:48:40
142648,2021-07-04,1625366920.0,0.0.0.1.webservice1,docker_cpu_core_7_ticks,83242557898.0,2021-07-04 10:48:40
109265,2021-07-04,1625366935.0,0.0.0.3.webservice2,docker_cpu_core_7_ticks,40053148518.0,2021-07-04 10:48:55
683130,2021-07-04,1625366935.0,0.0.0.3.logservice1,docker_cpu_core_7_ticks,201538288337160.0,2021-07-04 10:48:55
