timestamp,log_level,service_name,trace_id,message
"2021-07-04 06:32:01,757",WARNING,redisservice1,t10,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:32:02,330",ERROR,webservice1,t10,an error occurred in the downstream service
"2021-07-04 06:32:02,325",ERROR,dbservice1,t10,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 06:32:03,691",WARNING,redisservice2,t13,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:32:04,251",ERROR,webservice2,t13,an error occurred in the downstream service
"2021-07-04 06:32:13,373",WARNING,redisservice2,t26,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:32:14,937",ERROR,webservice2,t26,an error occurred in the downstream service
"2021-07-04 06:32:14,922",ERROR,dbservice2,t26,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 06:32:30,061",WARNING,redisservice2,t47,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:32:30,649",ERROR,webservice1,t47,an error occurred in the downstream service
"2021-07-04 06:32:30,643",ERROR,dbservice2,t47,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 06:32:31,975",WARNING,redisservice2,t50,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:32:32,501",ERROR,webservice2,t50,an error occurred in the downstream service
"2021-07-04 06:32:56,607",WARNING,redisservice1,t84,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:32:57,191",ERROR,webservice2,t84,an error occurred in the downstream service
"2021-07-04 06:33:02,512",WARNING,redisservice1,t86,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:33:03,077",ERROR,dbservice2,t86,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 06:33:03,081",ERROR,webservice1,t86,an error occurred in the downstream service
"2021-07-04 06:33:05,971",ERROR,logservice2,t83,"get information failed, fail code: 400"
"2021-07-04 06:33:05,862",ERROR,mobservice2,t83,"uuid:9be7d372-dc4e-11eb-b7ea-0242ac110004 information has expired, mobile phone login is invalid"
"2021-07-04 06:33:05,954",ERROR,redisservice1,t83,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 06:33:05,972",ERROR,webservice2,t83,an error occurred in the downstream service
"2021-07-04 06:33:05,847",ERROR,redisservice1,t83,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 06:33:17,923",ERROR,dbservice1,t103,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 06:33:17,338",WARNING,redisservice2,t103,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:33:17,935",ERROR,webservice2,t103,an error occurred in the downstream service
"2021-07-04 06:33:22,854",ERROR,dbservice1,t110,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 06:33:22,865",ERROR,webservice2,t110,an error occurred in the downstream service
"2021-07-04 06:33:22,304",WARNING,redisservice1,t110,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:33:24,985",WARNING,redisservice1,t114,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 06:33:25,531",ERROR,webservice2,t114,an error occurred in the downstream service
