StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675081793582000000,1675081793599011422,17011,t16,s235,s0,ts-gateway-service,/*
1675081793582726652,1675081793598830610,16103,t16,s1485,s235,ts-gateway-service,FilteringWebHandler.handle
1675081793583827441,1675081793598993650,15166,t16,s2209,s235,ts-gateway-service,HTTP GET
1675081793586000000,1675081793597897341,11897,t16,s243,s2209,ts-execute-service,/api/v1/executeservice/execute/execute/{orderId}
1675081793587289582,1675081793597480122,10190,t16,s1749,s243,ts-execute-service,ExecuteControlller.executeTicket
1675081793588255878,1675081793596590567,8334,t16,s828,s1749,ts-execute-service,HTTP GET
1675081793592000000,1675081793596841740,4841,t16,s852,s828,ts-order-service,/api/v1/orderservice/order/{orderId}
1675081793592448257,1675081793596667076,4218,t16,s875,s852,ts-order-service,OrderController.getOrderById
1675081793592884112,1675081793596218546,3334,t16,s2354,s875,ts-order-service,OrderRepository.findById
1675081793594145983,1675081793595124219,978,t16,s2210,s2354,ts-order-service,Session.find order.entity.Order
1675081793595138974,1675081793595884575,745,t16,s323,s2354,ts-order-service,Transaction.commit
1675081793594281216,1675081793594920556,639,t16,s1231,s2210,ts-order-service,SELECT ts.orders
1675081796069000000,1675081796133586899,64586,t19,s739,s0,ts-gateway-service,/*
1675081796069815934,1675081796133393870,63577,t19,s342,s739,ts-gateway-service,FilteringWebHandler.handle
1675081796070874141,1675081796133575006,62700,t19,s594,s739,ts-gateway-service,HTTP GET
1675081796072000000,1675081796130996047,58996,t19,s1859,s594,ts-food-service,/api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId}
1675081796073704980,1675081796130435460,56730,t19,s955,s1859,ts-food-service,FoodController.getAllFood
1675081796074862143,1675081796084504527,9642,t19,s2321,s955,ts-food-service,HTTP GET
1675081796086079924,1675081796114005800,27925,t19,s1858,s955,ts-food-service,HTTP GET
1675081796114623281,1675081796127535309,12912,t19,s2079,s955,ts-food-service,HTTP POST
1675081796078000000,1675081796085733604,7733,t19,s556,s2321,ts-train-food-service,/api/v1/trainfoodservice/trainfoods/{tripId}
1675081796079577489,1675081796084578412,5000,t19,s1741,s556,ts-train-food-service,TrainFoodController.getTrainFoodOfTrip
