Unnamed: 0,date,timestamp,cmdb_id,kpi_name,value,beijing_time
483211,2021-07-04,1625392501.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2454133564792176,2021-07-04 17:55:01
688617,2021-07-04,1625392501.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2605991200980392,2021-07-04 17:55:01
515649,2021-07-04,1625392525.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.252295969382716,2021-07-04 17:55:25
548057,2021-07-04,1625392525.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3743080123296158,2021-07-04 17:55:25
688618,2021-07-04,1625392531.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2554141090024331,2021-07-04 17:55:31
483212,2021-07-04,1625392531.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2441039997578692,2021-07-04 17:55:31
515650,2021-07-04,1625392555.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2478646537582682,2021-07-04 17:55:55
548058,2021-07-04,1625392555.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3676380513133781,2021-07-04 17:55:55
483213,2021-07-04,1625392561.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2458044765853658,2021-07-04 17:56:01
688619,2021-07-04,1625392561.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2479727612745098,2021-07-04 17:56:01
548059,2021-07-04,1625392585.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.375053062392638,2021-07-04 17:56:25
515651,2021-07-04,1625392585.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2519116447513812,2021-07-04 17:56:25
483214,2021-07-04,1625392591.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2475491279126213,2021-07-04 17:56:31
688620,2021-07-04,1625392591.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2501083257907542,2021-07-04 17:56:31
548060,2021-07-04,1625392615.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.366695247826087,2021-07-04 17:56:55
515652,2021-07-04,1625392615.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2512016189903846,2021-07-04 17:56:55
688621,2021-07-04,1625392621.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2610423335802469,2021-07-04 17:57:01
483215,2021-07-04,1625392621.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2586917688888889,2021-07-04 17:57:01
515653,2021-07-04,1625392645.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2557985566002491,2021-07-04 17:57:25
548061,2021-07-04,1625392645.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3762070012353304,2021-07-04 17:57:25
483216,2021-07-04,1625392651.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2506997894865526,2021-07-04 17:57:31
688622,2021-07-04,1625392651.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2484379631188119,2021-07-04 17:57:31
548062,2021-07-04,1625392675.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3753886800123762,2021-07-04 17:57:55
515654,2021-07-04,1625392675.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2538533874768661,2021-07-04 17:57:55
688623,2021-07-04,1625392681.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2600964115479115,2021-07-04 17:58:01
483217,2021-07-04,1625392681.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2578347726600985,2021-07-04 17:58:01
548063,2021-07-04,1625392705.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3753315298757764,2021-07-04 17:58:25
515655,2021-07-04,1625392705.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2484602392506142,2021-07-04 17:58:25
688624,2021-07-04,1625392711.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2472282775862068,2021-07-04 17:58:31
483218,2021-07-04,1625392711.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2453163296836983,2021-07-04 17:58:31
548064,2021-07-04,1625392735.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3741887431846344,2021-07-04 17:58:55
515656,2021-07-04,1625392735.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.25578938,2021-07-04 17:58:55
688625,2021-07-04,1625392741.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2599774250602409,2021-07-04 17:59:01
483219,2021-07-04,1625392741.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2597758970149253,2021-07-04 17:59:01
548065,2021-07-04,1625392765.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3745499186346863,2021-07-04 17:59:25
515657,2021-07-04,1625392765.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2557261866210329,2021-07-04 17:59:25
483220,2021-07-04,1625392771.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2547913199029126,2021-07-04 17:59:31
688626,2021-07-04,1625392771.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2573069676470588,2021-07-04 17:59:31
548066,2021-07-04,1625392795.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3747653321230769,2021-07-04 17:59:55
515658,2021-07-04,1625392795.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2514680699876999,2021-07-04 17:59:55
483221,2021-07-04,1625392801.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2559027226044226,2021-07-04 18:00:01
688627,2021-07-04,1625392801.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2578676781326781,2021-07-04 18:00:01
515659,2021-07-04,1625392825.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2526115925655088,2021-07-04 18:00:25
548067,2021-07-04,1625392825.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.374052678305911,2021-07-04 18:00:25
688628,2021-07-04,1625392831.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2576948602439024,2021-07-04 18:00:31
483222,2021-07-04,1625392831.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2638209319410319,2021-07-04 18:00:31
548068,2021-07-04,1625392855.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3747147001852995,2021-07-04 18:00:55
515660,2021-07-04,1625392855.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.252206401889092,2021-07-04 18:00:55
688629,2021-07-04,1625392861.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2567012537897311,2021-07-04 18:01:01
483223,2021-07-04,1625392861.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2638592442822384,2021-07-04 18:01:01
515661,2021-07-04,1625392885.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2557751391569945,2021-07-04 18:01:25
548069,2021-07-04,1625392885.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3736856199134199,2021-07-04 18:01:25
483224,2021-07-04,1625392891.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2584243891891892,2021-07-04 18:01:31
688630,2021-07-04,1625392891.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2663214363636363,2021-07-04 18:01:31
548070,2021-07-04,1625392915.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3760638337879727,2021-07-04 18:01:55
515662,2021-07-04,1625392915.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2509925702786377,2021-07-04 18:01:55
483225,2021-07-04,1625392921.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2591004108374384,2021-07-04 18:02:01
688631,2021-07-04,1625392921.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2603554044334975,2021-07-04 18:02:01
515663,2021-07-04,1625392945.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2562954390499691,2021-07-04 18:02:25
548071,2021-07-04,1625392945.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3739951583847102,2021-07-04 18:02:25
688632,2021-07-04,1625392951.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2585025679706601,2021-07-04 18:02:31
483226,2021-07-04,1625392951.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2558068782396088,2021-07-04 18:02:31
515664,2021-07-04,1625392975.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2552232611180124,2021-07-04 18:02:55
548072,2021-07-04,1625392975.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3748177564516129,2021-07-04 18:02:55
483227,2021-07-04,1625392981.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.255601911707317,2021-07-04 18:03:01
688633,2021-07-04,1625392981.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2557600995110024,2021-07-04 18:03:01
548073,2021-07-04,1625393005.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3754927180641184,2021-07-04 18:03:25
515665,2021-07-04,1625393005.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2510589831585441,2021-07-04 18:03:25
688634,2021-07-04,1625393011.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2489631843137255,2021-07-04 18:03:31
483228,2021-07-04,1625393011.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2571069556650246,2021-07-04 18:03:31
515666,2021-07-04,1625393035.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2528055331265508,2021-07-04 18:03:55
548074,2021-07-04,1625393035.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.373915731930693,2021-07-04 18:03:55
483229,2021-07-04,1625393041.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2574725284313725,2021-07-04 18:04:01
688635,2021-07-04,1625393041.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2457705670731707,2021-07-04 18:04:01
548075,2021-07-04,1625393065.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3741807226403454,2021-07-04 18:04:25
515667,2021-07-04,1625393065.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.2521258215166461,2021-07-04 18:04:25
483230,2021-07-04,1625393071.0,0.0.0.4.mobservice2,docker_cpu_total_norm_pct,0.2500830320099255,2021-07-04 18:04:31
688636,2021-07-04,1625393071.0,0.0.0.4.dbservice1,docker_cpu_total_norm_pct,0.2506460865671642,2021-07-04 18:04:31
548076,2021-07-04,1625393095.0,0.0.0.3.webservice2,docker_cpu_total_norm_pct,0.3748308172307692,2021-07-04 18:04:55
515668,2021-07-04,1625393095.0,0.0.0.3.logservice1,docker_cpu_total_norm_pct,0.251946925475752,2021-07-04 18:04:55
