timestamp,log_level,service_name,trace_id,message
"2021-07-04 02:50:24,214",WARNING,redisservice1,t8,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:50:24,814",ERROR,webservice1,t8,an error occurred in the downstream service
"2021-07-04 02:50:30,528",WARNING,redisservice1,t17,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:50:31,085",ERROR,webservice2,t17,an error occurred in the downstream service
"2021-07-04 02:50:42,763",WARNING,redisservice1,t34,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:50:43,318",ERROR,webservice2,t34,an error occurred in the downstream service
"2021-07-04 02:50:43,305",ERROR,dbservice2,t34,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 02:50:52,612",WARNING,redisservice1,t49,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:50:53,160",ERROR,webservice2,t49,an error occurred in the downstream service
"2021-07-04 02:51:05,319",ERROR,redisservice2,t51,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 02:51:05,322",ERROR,mobservice2,t51,"uuid:983fedd2-dc2f-11eb-bc7b-0242ac110003 information has expired, mobile phone login is invalid"
"2021-07-04 02:51:05,409",ERROR,logservice1,t51,"get information failed, fail code: 400"
"2021-07-04 02:51:05,425",ERROR,webservice1,t51,an error occurred in the downstream service
"2021-07-04 02:51:05,406",ERROR,redisservice2,t51,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 02:51:17,762",WARNING,redisservice2,t72,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:51:18,308",ERROR,webservice2,t72,an error occurred in the downstream service
"2021-07-04 02:51:21,116",WARNING,redisservice1,t76,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:51:21,646",ERROR,webservice2,t76,an error occurred in the downstream service
"2021-07-04 02:51:24,748",WARNING,redisservice2,t81,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:51:25,293",ERROR,dbservice1,t81,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 02:51:25,318",ERROR,webservice1,t81,an error occurred in the downstream service
"2021-07-04 02:51:25,238",WARNING,redisservice2,t82,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:51:25,827",ERROR,webservice2,t82,an error occurred in the downstream service
"2021-07-04 02:51:36,976",WARNING,redisservice1,t99,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 02:51:37,555",ERROR,webservice1,t99,an error occurred in the downstream service
