beijing_time,message,parent_id,service_name,span_id,status_code,trace_id
2021-07-04 02:50:24,request call function 1 redisservice2.set_key_value_into_redis,s76,redisservice2,s62,200,t8
2021-07-04 02:50:24,request call function 1 mobservice1.mob_info_to_redis,s76,mobservice1,s64,200,t8
2021-07-04 02:50:24,request call function 1 redisservice1.get_key_value_from_redis,s85,redisservice1,s68,200,t8
2021-07-04 02:50:24,request call function 1 redisservice1.set_key_value_into_redis,s64,redisservice1,s69,200,t8
2021-07-04 02:50:24,request call function 1 redisservice1.get_key_value_from_redis,s64,redisservice1,s70,300,t8
2021-07-04 02:50:25,request call function 1 webservice1.web_login_service,,webservice1,s76,500,t8
2021-07-04 02:50:25,request call function 1 dbservice2.db_login_methods,s78,dbservice2,s77,500,t8
2021-07-04 02:50:25,request call function 1 logservice1.login_model_implement,s85,logservice1,s78,500,t8
2021-07-04 02:50:25,request call function 1 redisservice2.keys_existence_checks,s77,redisservice2,s80,200,t8
2021-07-04 02:50:25,request call function 1 logservice2.login_query_redis_info,s76,logservice2,s85,500,t8
2021-07-04 02:50:30,request call function 1 redisservice1.set_key_value_into_redis,s164,redisservice1,s152,200,t17
2021-07-04 02:50:31,request call function 1 logservice2.login_query_redis_info,s164,logservice2,s161,500,t17
2021-07-04 02:50:31,request call function 1 redisservice1.get_key_value_from_redis,s169,redisservice1,s162,300,t17
2021-07-04 02:50:31,request call function 1 logservice1.login_model_implement,s161,logservice1,s163,500,t17
2021-07-04 02:50:31,request call function 1 webservice2.web_login_service,,webservice2,s164,500,t17
2021-07-04 02:50:31,request call function 1 redisservice2.get_key_value_from_redis,s161,redisservice2,s165,200,t17
2021-07-04 02:50:31,request call function 1 dbservice2.db_login_methods,s163,dbservice2,s166,500,t17
2021-07-04 02:50:31,request call function 1 mobservice2.mob_info_to_redis,s164,mobservice2,s169,200,t17
2021-07-04 02:50:31,request call function 1 redisservice1.set_key_value_into_redis,s169,redisservice1,s172,200,t17
2021-07-04 02:50:31,request call function 1 redisservice2.keys_existence_checks,s166,redisservice2,s173,200,t17
2021-07-04 02:50:43,request call function 1 redisservice2.keys_existence_checks,s338,redisservice2,s330,200,t34
2021-07-04 02:50:43,request call function 1 redisservice2.set_key_value_into_redis,s336,redisservice2,s331,200,t34
2021-07-04 02:50:43,request call function 1 redisservice1.get_key_value_from_redis,s339,redisservice1,s332,200,t34
2021-07-04 02:50:43,request call function 1 redisservice1.set_key_value_into_redis,s337,redisservice1,s333,200,t34
2021-07-04 02:50:43,request call function 1 redisservice1.get_key_value_from_redis,s337,redisservice1,s334,300,t34
2021-07-04 02:50:43,request call function 1 logservice2.login_model_implement,s339,logservice2,s335,500,t34
2021-07-04 02:50:43,request call function 1 webservice2.web_login_service,,webservice2,s336,500,t34
2021-07-04 02:50:43,request call function 1 mobservice1.mob_info_to_redis,s336,mobservice1,s337,200,t34
2021-07-04 02:50:43,request call function 1 dbservice2.db_login_methods,s335,dbservice2,s338,500,t34
2021-07-04 02:50:43,request call function 1 logservice1.login_query_redis_info,s336,logservice1,s339,500,t34
2021-07-04 02:50:52,request call function 1 redisservice2.set_key_value_into_redis,s473,redisservice2,s469,200,t49
