StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675006948262000000,1675006948316397911,54397,t10,s1525,s0,ts-gateway-service,/*
1675006948262654811,1675006948316240591,53585,t10,s698,s1525,ts-gateway-service,FilteringWebHandler.handle
1675006948263629375,1675006948316368468,52739,t10,s1065,s1525,ts-gateway-service,HTTP GET
1675006948266000000,1675006948315792940,49792,t10,s1902,s1065,ts-food-service,/api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId}
1675006948266902820,1675006948315430926,48528,t10,s1297,s1902,ts-food-service,FoodController.getAllFood
1675006948267918060,1675006948275565972,7647,t10,s1692,s1297,ts-food-service,HTTP GET
1675006948276983866,1675006948294297117,17313,t10,s1734,s1297,ts-food-service,HTTP GET
1675006948294655861,1675006948313718433,19062,t10,s1318,s1297,ts-food-service,HTTP POST
1675006948270000000,1675006948275823245,5823,t10,s1426,s1692,ts-train-food-service,/api/v1/trainfoodservice/trainfoods/{tripId}
1675006948271170011,1675006948274738388,3568,t10,s1699,s1426,ts-train-food-service,TrainFoodController.getTrainFoodOfTrip
1675006948271803774,1675006948273375087,1571,t10,s389,s1699,ts-train-food-service,TrainFoodRepository.findByTripId
1675006948271987870,1675006948273365931,1378,t10,s1913,s389,ts-train-food-service,SELECT TrainFood
1675006948272619513,1675006948273042133,422,t10,s1050,s1913,ts-train-food-service,SELECT ts.train_food
1675006948273747614,1675006948274221256,473,t10,s1895,s1699,ts-train-food-service,SELECT ts.train_food_list
1675006948279000000,1675006948294135038,15135,t10,s1225,s1734,ts-travel-service,/api/v1/travelservice/routes/{tripId}
1675006948279392314,1675006948293998355,14606,t10,s116,s1225,ts-travel-service,TravelController.getRouteByTripId
1675006948279700952,1675006948280523561,822,t10,s621,s116,ts-travel-service,TripRepository.findByTripId
1675006948279782289,1675006948280518709,736,t10,s989,s621,ts-travel-service,SELECT Trip
1675006948280110108,1675006948280454424,344,t10,s1727,s989,ts-travel-service,SELECT ts.trip
1675006948280871198,1675006948292726085,11854,t10,s216,s116,ts-travel-service,HTTP GET
1675006948283000000,1675006948291899705,8899,t10,s133,s216,ts-route-service,/api/v1/routeservice/routes/{routeId}
1675006948283913526,1675006948291561530,7648,t10,s1918,s133,ts-route-service,RouteController.queryById
1675006948284818453,1675006948289322226,4503,t10,s1797,s1918,ts-route-service,RouteRepository.findById
1675006948286491280,1675006948287537707,1046,t10,s1289,s1797,ts-route-service,Session.find route.entity.Route
1675006948287553588,1675006948288681111,1127,t10,s269,s1797,ts-route-service,Transaction.commit
1675006948286595743,1675006948287372521,776,t10,s1651,s1289,ts-route-service,SELECT ts.route
1675006948289655086,1675006948290410298,755,t10,s1564,s1918,ts-route-service,SELECT ts.route_stations
1675006948290542690,1675006948291244215,701,t10,s492,s1918,ts-route-service,SELECT ts.route_distances
1675006948298000000,1675006948314162365,16162,t10,s14,s1318,ts-station-food-service,/api/v1/stationfoodservice/stationfoodstores
1675006948301646704,1675006948312971599,11324,t10,s1019,s14,ts-station-food-service,StationFoodController.getFoodStoresByStationNames
1675006948304149279,1675006948311538842,7389,t10,s1569,s1019,ts-station-food-service,StationFoodRepository.findByStationNameIn
1675006948305071117,1675006948311381065,6309,t10,s634,s1569,ts-station-food-service,SELECT StationFoodStore
1675006948307013633,1675006948308283818,1270,t10,s127,s634,ts-station-food-service,SELECT ts.station_food_store
1675006935497000000,1675006935860566984,363566,t8,s1338,s0,ts-gateway-service,/*
1675006935497915862,1675006935860364289,362448,t8,s307,s1338,ts-gateway-service,FilteringWebHandler.handle
1675006935498862144,1675006935860508237,361646,t8,s1755,s1338,ts-gateway-service,HTTP POST
1675006935501000000,1675006935859196028,358196,t8,s1304,s1755,ts-travel2-service,/api/v1/travel2service/trips/left
1675006935501790901,1675006935858884041,357093,t8,s777,s1304,ts-travel2-service,Travel2Controller.queryInfo
1675006935502439819,1675006935505771923,3332,t8,s1526,s777,ts-travel2-service,TripRepository.findAll
1675006935503939148,1675006935504691210,752,t8,s776,s1526,ts-travel2-service,SELECT Trip
1675006935504703276,1675006935505450664,747,t8,s158,s1526,ts-travel2-service,Transaction.commit
1675006935504008613,1675006935504584062,575,t8,s674,s776,ts-travel2-service,SELECT ts.trip2
1675006935516800438,1675006935778481130,261680,t8,s385,s777,ts-travel2-service,HTTP POST
1675006935779871634,1675006935813314273,33442,t8,s1117,s777,ts-travel2-service,HTTP POST
1675006935814019923,1675006935857621185,43601,t8,s180,s777,ts-travel2-service,HTTP POST
1675006935519000000,1675006935777179991,258179,t8,s1599,s385,ts-basic-service,/api/v1/basicservice/basic/travels
1675006935519320921,1675006935777053486,257732,t8,s1561,s1599,ts-basic-service,BasicController.queryForTravels
1675006935520271796,1675006935523989768,3717,t8,s1592,s1561,ts-basic-service,HTTP POST
1675006935524447070,1675006935530619111,6172,t8,s444,s1561,ts-basic-service,HTTP POST
1675006935531702147,1675006935547819683,16117,t8,s571,s1561,ts-basic-service,HTTP POST
1675006935548808168,1675006935775705432,226897,t8,s976,s1561,ts-basic-service,HTTP POST
1675006935521000000,1675006935523590470,2590,t8,s1145,s1592,ts-station-service,/api/v1/stationservice/stations/idlist
1675006935521400750,1675006935523458510,2057,t8,s1947,s1145,ts-station-service,StationController.queryForIdBatch
1675006935521927217,1675006935523258351,1331,t8,s480,s1947,ts-station-service,StationRepository.findByNames
1675006935522041652,1675006935523246943,1205,t8,s99,s480,ts-station-service,SELECT station
1675006935522657802,1675006935523192206,534,t8,s1679,s99,ts-station-service,SELECT ts.station
1675006935526000000,1675006935530240708,4240,t8,s639,s444,ts-train-service,/api/v1/trainservice/trains/byNames
1675006935526637580,1675006935529951566,3313,t8,s1597,s639,ts-train-service,TrainController.retrieveByName
1675006935527588914,1675006935529559717,1970,t8,s37,s1597,ts-train-service,TrainTypeRepository.findByNames
1675006935527744286,1675006935529540091,1795,t8,s1155,s37,ts-train-service,SELECT train_type
1675006935528644156,1675006935529412906,768,t8,s438,s1155,ts-train-service,SELECT ts.train_type
1675006935533000000,1675006935546226985,13226,t8,s1511,s571,ts-route-service,/api/v1/routeservice/routes/byIds/
1675006935533701408,1675006935545860451,12159,t8,s1943,s1511,ts-route-service,RouteController.queryByIds
1675006935534582329,1675006935536804270,2221,t8,s1415,s1943,ts-route-service,RouteRepository.findByIds
1675006935534732183,1675006935536774875,2042,t8,s970,s1415,ts-route-service,SELECT route
1675006935535723751,1675006935536512786,789,t8,s838,s970,ts-route-service,SELECT ts.route
1675006935537199375,1675006935538085141,885,t8,s1033,s1943,ts-route-service,SELECT ts.route_stations
1675006935538267266,1675006935538997843,730,t8,s141,s1943,ts-route-service,SELECT ts.route_distances
1675006935539198997,1675006935539940779,741,t8,s666,s1943,ts-route-service,SELECT ts.route_stations
1675006935540052182,1675006935540729117,676,t8,s1270,s1943,ts-route-service,SELECT ts.route_distances
1675006935540847147,1675006935541527114,679,t8,s1606,s1943,ts-route-service,SELECT ts.route_stations
1675006935541629961,1675006935542301253,671,t8,s1610,s1943,ts-route-service,SELECT ts.route_distances
1675006935542416733,1675006935543145308,728,t8,s230,s1943,ts-route-service,SELECT ts.route_stations
1675006935543249043,1675006935543928417,679,t8,s350,s1943,ts-route-service,SELECT ts.route_distances
1675006935544036095,1675006935544721464,685,t8,s234,s1943,ts-route-service,SELECT ts.route_stations
1675006935544831364,1675006935545578784,747,t8,s722,s1943,ts-route-service,SELECT ts.route_distances
1675006935771000000,1675006935775647971,4647,t8,s1662,s976,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
1675006935771583283,1675006935775289154,3705,t8,s943,s1662,ts-price-service,PriceController.query
1675006935772506163,1675006935774812941,2306,t8,s323,s943,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1675006935772663585,1675006935774778749,2115,t8,s984,s323,ts-price-service,SELECT price_config
1675006935773730146,1675006935774640332,910,t8,s903,s984,ts-price-service,SELECT ts.price_config
1675006935782000000,1675006935811839229,29839,t8,s1639,s1117,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675006935829000000,1675006935856378880,27378,t8,s365,s180,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675006935782467571,1675006935811634254,29166,t8,s201,s1639,ts-seat-service,SeatController.getLeftTicketOfInterval
1675006935829452945,1675006935856189314,26736,t8,s741,s365,ts-seat-service,SeatController.getLeftTicketOfInterval
1675006935784324568,1675006935790524733,6200,t8,s1720,s201,ts-seat-service,HTTP POST
1675006935791605719,1675006935810570062,18964,t8,s1811,s201,ts-seat-service,HTTP GET
1675006935831125296,1675006935835287239,4161,t8,s753,s741,ts-seat-service,HTTP POST
1675006935836132793,1675006935855242015,19109,t8,s725,s741,ts-seat-service,HTTP GET
1675006935787000000,1675006935789444194,2444,t8,s74,s1720,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1675006935832000000,1675006935834135614,2135,t8,s302,s753,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1675006935787356034,1675006935789321536,1965,t8,s864,s74,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1675006935832194753,1675006935834041432,1846,t8,s780,s302,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1675006935787835409,1675006935788896417,1061,t8,s1665,s864,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1675006935832512700,1675006935833670477,1157,t8,s82,s780,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1675006935787890776,1675006935788887027,996,t8,s1034,s1665,ts-order-other-service,SELECT Order
1675006935832549408,1675006935833663632,1114,t8,s474,s82,ts-order-other-service,SELECT Order
1675006935787979927,1675006935788868662,888,t8,s1114,s1034,ts-order-other-service,SELECT ts.orders_other
1675006935832968822,1675006935833652506,683,t8,s540,s474,ts-order-other-service,SELECT ts.orders_other
1675006935793000000,1675006935794950090,1950,t8,s1746,s1811,ts-config-service,/api/v1/configservice/configs/{configName}
1675006935837000000,1675006935838387232,1387,t8,s1669,s725,ts-config-service,/api/v1/configservice/configs/{configName}
1675006935793393724,1675006935794843982,1450,t8,s91,s1746,ts-config-service,ConfigController.retrieve
1675006935837246071,1675006935838311757,1065,t8,s1598,s1669,ts-config-service,ConfigController.retrieve
1675006935793810319,1675006935794441017,630,t8,s217,s91,ts-config-service,ConfigRepository.findByName
1675006935837465803,1675006935837971581,505,t8,s818,s1598,ts-config-service,ConfigRepository.findByName
1675006935793866860,1675006935794437688,570,t8,s1719,s217,ts-config-service,SELECT Config
1675006935837511114,1675006935837969347,458,t8,s1560,s818,ts-config-service,SELECT Config
1675006935793932834,1675006935794398295,465,t8,s1565,s1719,ts-config-service,SELECT ts.config
1675006935837555952,1675006935837940523,384,t8,s1516,s1560,ts-config-service,SELECT ts.config
1675006944927000000,1675006944993472747,66472,t28,s15,s0,ts-gateway-service,/*
1675006944927709538,1675006944993221855,65512,t28,s1616,s15,ts-gateway-service,FilteringWebHandler.handle
1675006944928805578,1675006944993532892,64727,t28,s198,s15,ts-gateway-service,HTTP GET
1675006944931000000,1675006944991392775,60392,t28,s1528,s198,ts-food-service,/api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId}
1675006944932092213,1675006944990977404,58885,t28,s150,s1528,ts-food-service,FoodController.getAllFood
1675006944933113130,1675006944946487931,13374,t28,s49,s150,ts-food-service,HTTP GET
1675006944947732797,1675006944968372707,20639,t28,s162,s150,ts-food-service,HTTP GET
1675006944968917729,1675006944988076564,19158,t28,s533,s150,ts-food-service,HTTP POST
1675006944937000000,1675006944946104362,9104,t28,s192,s49,ts-train-food-service,/api/v1/trainfoodservice/trainfoods/{tripId}
1675006944939293560,1675006944945530622,6237,t28,s945,s192,ts-train-food-service,TrainFoodController.getTrainFoodOfTrip
1675006944940591983,1675006944943844673,3252,t28,s885,s945,ts-train-food-service,TrainFoodRepository.findByTripId
1675006944941019376,1675006944943827047,2807,t28,s1570,s885,ts-train-food-service,SELECT TrainFood
1675006944942535175,1675006944943208258,673,t28,s1110,s1570,ts-train-food-service,SELECT ts.train_food
1675006944944394906,1675006944944808264,413,t28,s1235,s945,ts-train-food-service,SELECT ts.train_food_list
1675006944950000000,1675006944967534762,17534,t28,s1285,s162,ts-travel-service,/api/v1/travelservice/routes/{tripId}
1675006944950437151,1675006944967383665,16946,t28,s1429,s1285,ts-travel-service,TravelController.getRouteByTripId
1675006944950889728,1675006944951807146,917,t28,s1027,s1429,ts-travel-service,TripRepository.findByTripId
1675006944951047209,1675006944951802501,755,t28,s8,s1027,ts-travel-service,SELECT Trip
1675006944951406584,1675006944951739215,332,t28,s1473,s8,ts-travel-service,SELECT ts.trip
1675006944952194630,1675006944966067814,13873,t28,s1321,s1429,ts-travel-service,HTTP GET
1675006944956000000,1675006944965964171,9964,t28,s1474,s1321,ts-route-service,/api/v1/routeservice/routes/{routeId}
1675006944957046385,1675006944965599106,8552,t28,s720,s1474,ts-route-service,RouteController.queryById
1675006944958093453,1675006944963021875,4928,t28,s405,s720,ts-route-service,RouteRepository.findById
1675006944960048259,1675006944961181003,1132,t28,s858,s405,ts-route-service,Session.find route.entity.Route
1675006944961197654,1675006944962401300,1203,t28,s551,s405,ts-route-service,Transaction.commit
1675006944960221949,1675006944960995185,773,t28,s203,s858,ts-route-service,SELECT ts.route
1675006944963513685,1675006944964381920,868,t28,s169,s720,ts-route-service,SELECT ts.route_stations
1675006944964539501,1675006944965315415,775,t28,s609,s720,ts-route-service,SELECT ts.route_distances
1675006944973000000,1675006944989598271,16598,t28,s1194,s533,ts-station-food-service,/api/v1/stationfoodservice/stationfoodstores
1675006944976280185,1675006944987034199,10754,t28,s1642,s1194,ts-station-food-service,StationFoodController.getFoodStoresByStationNames
1675006944980045551,1675006944985783117,5737,t28,s1796,s1642,ts-station-food-service,StationFoodRepository.findByStationNameIn
1675006944981038374,1675006944985652149,4613,t28,s953,s1796,ts-station-food-service,SELECT StationFoodStore
1675006944983940337,1675006944985157271,1216,t28,s1128,s953,ts-station-food-service,SELECT ts.station_food_store
1675006936326000000,1675006936434624218,108624,t3,s600,s0,ts-gateway-service,/*
1675006936326968855,1675006936434420450,107451,t3,s1772,s600,ts-gateway-service,FilteringWebHandler.handle
1675006936328039840,1675006936434584898,106545,t3,s1056,s600,ts-gateway-service,HTTP POST
1675006936331000000,1675006936433311752,102311,t3,s894,s1056,ts-travel2-service,/api/v1/travel2service/trips/left
1675006936331684885,1675006936433018143,101333,t3,s804,s894,ts-travel2-service,Travel2Controller.queryInfo
1675006936332209882,1675006936335237730,3027,t3,s997,s804,ts-travel2-service,TripRepository.findAll
1675006936333361536,1675006936334047636,686,t3,s1288,s997,ts-travel2-service,SELECT Trip
1675006936334057358,1675006936334825257,767,t3,s1532,s997,ts-travel2-service,Transaction.commit
1675006936333409066,1675006936333960545,551,t3,s247,s1288,ts-travel2-service,SELECT ts.trip2
1675006936335783692,1675006936372980890,37197,t3,s1286,s804,ts-travel2-service,HTTP POST
1675006936374132093,1675006936417188660,43056,t3,s1513,s804,ts-travel2-service,HTTP POST
1675006936417872104,1675006936431868411,13996,t3,s371,s804,ts-travel2-service,HTTP POST
1675006936337000000,1675006936372454595,35454,t3,s1203,s1286,ts-basic-service,/api/v1/basicservice/basic/travels
1675006936337321868,1675006936372339804,35017,t3,s1636,s1203,ts-basic-service,BasicController.queryForTravels
1675006936338298681,1675006936341912706,3614,t3,s1217,s1636,ts-basic-service,HTTP POST
1675006936342313320,1675006936348006084,5692,t3,s273,s1636,ts-basic-service,HTTP POST
1675006936348841001,1675006936364427884,15586,t3,s1196,s1636,ts-basic-service,HTTP POST
1675006936365492806,1675006936371258215,5765,t3,s321,s1636,ts-basic-service,HTTP POST
1675006936339000000,1675006936341160701,2160,t3,s1462,s1217,ts-station-service,/api/v1/stationservice/stations/idlist
1675006936339369644,1675006936341039681,1670,t3,s73,s1462,ts-station-service,StationController.queryForIdBatch
1675006936339905761,1675006936340854892,949,t3,s1422,s73,ts-station-service,StationRepository.findByNames
1675006936339992735,1675006936340844821,852,t3,s1446,s1422,ts-station-service,SELECT station
1675006936340104438,1675006936340792435,687,t3,s1017,s1446,ts-station-service,SELECT ts.station
1675006936344000000,1675006936347990037,3990,t3,s1641,s273,ts-train-service,/api/v1/trainservice/trains/byNames
1675006936344658528,1675006936347676003,3017,t3,s556,s1641,ts-train-service,TrainController.retrieveByName
1675006936345736003,1675006936347273187,1537,t3,s844,s556,ts-train-service,TrainTypeRepository.findByNames
1675006936345946631,1675006936347250986,1304,t3,s1503,s844,ts-train-service,SELECT train_type
1675006936346140273,1675006936347088424,948,t3,s675,s1503,ts-train-service,SELECT ts.train_type
1675006936350000000,1675006936363693247,13693,t3,s64,s1196,ts-route-service,/api/v1/routeservice/routes/byIds/
1675006936350965460,1675006936363345372,12379,t3,s1887,s64,ts-route-service,RouteController.queryByIds
1675006936352349117,1675006936354151900,1802,t3,s724,s1887,ts-route-service,RouteRepository.findByIds
1675006936352516254,1675006936354130123,1613,t3,s1496,s724,ts-route-service,SELECT route
1675006936352749706,1675006936353920804,1171,t3,s1283,s1496,ts-route-service,SELECT ts.route
1675006936354508488,1675006936355449588,941,t3,s1244,s1887,ts-route-service,SELECT ts.route_stations
1675006936355586389,1675006936356364793,778,t3,s688,s1887,ts-route-service,SELECT ts.route_distances
1675006936356479691,1675006936357169210,689,t3,s114,s1887,ts-route-service,SELECT ts.route_stations
1675006936357268304,1675006936358016858,748,t3,s1167,s1887,ts-route-service,SELECT ts.route_distances
1675006936358126180,1675006936358842622,716,t3,s1333,s1887,ts-route-service,SELECT ts.route_stations
1675006936358933587,1675006936359776533,842,t3,s1383,s1887,ts-route-service,SELECT ts.route_distances
1675006936359926701,1675006936360638866,712,t3,s1290,s1887,ts-route-service,SELECT ts.route_stations
1675006936360727184,1675006936361390340,663,t3,s982,s1887,ts-route-service,SELECT ts.route_distances
1675006936361493523,1675006936362190335,696,t3,s1303,s1887,ts-route-service,SELECT ts.route_stations
1675006936362265026,1675006936363094217,829,t3,s759,s1887,ts-route-service,SELECT ts.route_distances
1675006936367000000,1675006936370924261,3924,t3,s403,s321,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
1675006936367583562,1675006936370615904,3032,t3,s1313,s403,ts-price-service,PriceController.query
1675006936368526633,1675006936370131291,1604,t3,s1249,s1313,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1675006936368676621,1675006936370107699,1431,t3,s1803,s1249,ts-price-service,SELECT price_config
1675006936368838364,1675006936369974196,1135,t3,s1323,s1803,ts-price-service,SELECT ts.price_config
1675006936389000000,1675006936415998945,26998,t3,s930,s1513,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675006936419000000,1675006936430846215,11846,t3,s631,s371,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675006936389401218,1675006936415803000,26401,t3,s1663,s930,ts-seat-service,SeatController.getLeftTicketOfInterval
1675006936419454807,1675006936430658670,11203,t3,s586,s631,ts-seat-service,SeatController.getLeftTicketOfInterval
1675006936390815054,1675006936395951034,5135,t3,s1273,s1663,ts-seat-service,HTTP POST
1675006936396671581,1675006936414836222,18164,t3,s242,s1663,ts-seat-service,HTTP GET
1675006936421218582,1675006936425799250,4580,t3,s1686,s586,ts-seat-service,HTTP POST
1675006936426613361,1675006936429773172,3159,t3,s16,s586,ts-seat-service,HTTP GET
1675006936392000000,1675006936394592055,2592,t3,s1593,s1273,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1675006936422000000,1675006936424063874,2063,t3,s629,s1686,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1675006936392338432,1675006936394466641,2128,t3,s628,s1593,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
