timestamp,log_level,service_name,trace_id,message
"2021-07-04 12:00:01,285",ERROR,webservice1,t2,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:01,718",ERROR,webservice1,t5,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:01,510",ERROR,webservice1,t3,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:02,930",ERROR,webservice1,t7,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:03,141",ERROR,webservice1,t9,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:04,729",ERROR,webservice1,t13,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:05,558",ERROR,webservice1,t12,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:05,345",ERROR,webservice1,t11,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:05,907",WARNING,redisservice1,t14,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 12:00:06,768",ERROR,webservice1,t17,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:06,554",ERROR,webservice2,t14,an error occurred in the downstream service
"2021-07-04 12:00:09,867",ERROR,webservice1,t22,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:10,080",ERROR,webservice1,t23,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:10,290",ERROR,webservice1,t24,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:11,519",ERROR,webservice1,t25,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:12,810",ERROR,webservice1,t27,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:15,878",ERROR,webservice1,t32,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:15,668",ERROR,webservice1,t33,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:15,021",ERROR,webservice1,t31,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:16,088",ERROR,webservice1,t34,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:16,525",WARNING,redisservice1,t35,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 12:00:17,515",ERROR,dbservice1,t35,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 12:00:17,519",ERROR,webservice2,t35,an error occurred in the downstream service
"2021-07-04 12:00:17,794",ERROR,webservice1,t37,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:18,019",ERROR,webservice1,t38,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:20,022",ERROR,webservice1,t44,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:20,245",ERROR,webservice1,t43,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:20,266",ERROR,webservice1,t42,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:21,604",ERROR,webservice1,t46,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:21,396",ERROR,webservice1,t45,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:24,706",ERROR,webservice1,t53,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:24,922",ERROR,webservice1,t52,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:27,282",ERROR,webservice1,t56,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:28,308",ERROR,webservice1,t58,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:28,483",ERROR,webservice1,t57,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:32,990",ERROR,webservice1,t65,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:32,768",ERROR,webservice1,t67,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:33,499",ERROR,webservice1,t66,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:35,171",ERROR,webservice1,t69,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:35,733",ERROR,webservice1,t71,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:37,951",ERROR,webservice1,t75,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:37,306",ERROR,webservice1,t73,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:38,791",ERROR,webservice1,t79,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:38,546",ERROR,webservice1,t76,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:39,017",ERROR,webservice1,t80,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:39,265",ERROR,webservice1,t77,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:39,659",WARNING,redisservice2,t78,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 12:00:40,203",ERROR,webservice2,t78,an error occurred in the downstream service
"2021-07-04 12:00:40,429",ERROR,webservice1,t81,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:40,195",ERROR,webservice1,t82,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:40,192",ERROR,dbservice2,t78,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 12:00:40,634",ERROR,webservice1,t84,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:42,824",ERROR,webservice1,t88,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:43,039",ERROR,webservice1,t89,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:44,229",ERROR,webservice1,t91,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:45,385",ERROR,webservice1,t93,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:47,588",ERROR,webservice1,t95,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:47,620",ERROR,webservice1,t97,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:47,316",ERROR,webservice1,t96,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:47,825",ERROR,webservice1,t99,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:49,865",ERROR,webservice1,t103,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:49,016",ERROR,webservice1,t101,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:53,769",ERROR,webservice1,t110,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:53,525",ERROR,webservice1,t108,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:53,287",ERROR,webservice1,t107,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:54,950",ERROR,webservice1,t112,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:55,166",ERROR,webservice1,t113,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 12:00:56,378",WARNING,redisservice1,t115,"用户未扫描，请等待！, status_code: 300"
