StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675080957065000000,1675080958381762745,1316762,t14,s1203,s0,ts-gateway-service,/*
1675080957065936803,1675080958381530320,1315593,t14,s1546,s1203,ts-gateway-service,FilteringWebHandler.handle
1675080957067063579,1675080958381711914,1314648,t14,s1113,s1203,ts-gateway-service,HTTP POST
1675080957083000000,1675080958379767100,1296767,t14,s15,s1113,ts-travel-service,/api/v1/travelservice/trips/left
1675080957084885604,1675080958378853797,1293968,t14,s366,s15,ts-travel-service,TravelController.queryInfo
1675080957086253509,1675080957092306498,6052,t14,s502,s366,ts-travel-service,TripRepository.findAll
1675080957088857170,1675080957090387529,1530,t14,s576,s502,ts-travel-service,SELECT Trip
1675080957090458720,1675080957091698164,1239,t14,s1716,s502,ts-travel-service,Transaction.commit
1675080957089174415,1675080957090121641,947,t14,s757,s576,ts-travel-service,SELECT ts.trip
1675080957094560605,1675080958163481127,1068920,t14,s260,s366,ts-travel-service,HTTP POST
1675080958172631840,1675080958194855067,22223,t14,s57,s366,ts-travel-service,HTTP POST
1675080958197322742,1675080958277204780,79882,t14,s568,s366,ts-travel-service,HTTP POST
1675080958280174287,1675080958296799564,16625,t14,s1268,s366,ts-travel-service,HTTP POST
1675080958298801567,1675080958341981482,43179,t14,s1008,s366,ts-travel-service,HTTP POST
1675080958344542077,1675080958360041206,15499,t14,s844,s366,ts-travel-service,HTTP POST
1675080958361625646,1675080958376383358,14757,t14,s1347,s366,ts-travel-service,HTTP POST
1675080957097000000,1675080957160225320,63225,t14,s1652,s260,ts-basic-service,/api/v1/basicservice/basic/travels
1675080957097611677,1675080957160057633,62445,t14,s1173,s1652,ts-basic-service,BasicController.queryForTravels
1675080957098856914,1675080957105396801,6539,t14,s269,s1173,ts-basic-service,HTTP POST
1675080957105860000,1675080957111484153,5624,t14,s136,s1173,ts-basic-service,HTTP POST
1675080957112332476,1675080957149037946,36705,t14,s1653,s1173,ts-basic-service,HTTP POST
1675080957150460216,1675080957158691480,8231,t14,s599,s1173,ts-basic-service,HTTP POST
1675080957101000000,1675080957104569844,3569,t14,s208,s269,ts-station-service,/api/v1/stationservice/stations/idlist
1675080957101689725,1675080957104348574,2658,t14,s1281,s208,ts-station-service,StationController.queryForIdBatch
1675080957102387054,1675080957104043247,1656,t14,s1423,s1281,ts-station-service,StationRepository.findByNames
1675080957102552290,1675080957104025176,1472,t14,s1238,s1423,ts-station-service,SELECT station
1675080957103333408,1675080957103956617,623,t14,s1504,s1238,ts-station-service,SELECT ts.station
1675080957108000000,1675080957111456474,3456,t14,s642,s136,ts-train-service,/api/v1/trainservice/trains/byNames
1675080957108685378,1675080957111161399,2476,t14,s158,s642,ts-train-service,TrainController.retrieveByName
1675080957109397824,1675080957110856025,1458,t14,s490,s158,ts-train-service,TrainTypeRepository.findByNames
1675080957109571257,1675080957110834075,1262,t14,s447,s490,ts-train-service,SELECT train_type
1675080957110221680,1675080957110723776,502,t14,s1696,s447,ts-train-service,SELECT ts.train_type
1675080957132000000,1675080957148959818,16959,t14,s800,s1653,ts-route-service,/api/v1/routeservice/routes/byIds/
1675080957134230562,1675080957148380703,14150,t14,s1075,s800,ts-route-service,RouteController.queryByIds
1675080957135608885,1675080957138837792,3228,t14,s438,s1075,ts-route-service,RouteRepository.findByIds
1675080957136044360,1675080957138790578,2746,t14,s1398,s438,ts-route-service,SELECT route
1675080957137483525,1675080957138504672,1021,t14,s308,s1398,ts-route-service,SELECT ts.route
1675080957139213944,1675080957140109070,895,t14,s446,s1075,ts-route-service,SELECT ts.route_stations
1675080957140271168,1675080957141204679,933,t14,s765,s1075,ts-route-service,SELECT ts.route_distances
1675080957141397572,1675080957142238985,841,t14,s782,s1075,ts-route-service,SELECT ts.route_stations
1675080957142405258,1675080957143125239,719,t14,s1100,s1075,ts-route-service,SELECT ts.route_distances
1675080957143265981,1675080957144110758,844,t14,s1489,s1075,ts-route-service,SELECT ts.route_stations
1675080957144213010,1675080957144915020,702,t14,s1341,s1075,ts-route-service,SELECT ts.route_distances
1675080957145030040,1675080957145667478,637,t14,s1278,s1075,ts-route-service,SELECT ts.route_stations
1675080957145759615,1675080957146481708,722,t14,s1319,s1075,ts-route-service,SELECT ts.route_distances
1675080957146576004,1675080957147240703,664,t14,s451,s1075,ts-route-service,SELECT ts.route_stations
1675080957147364261,1675080957148015332,651,t14,s1012,s1075,ts-route-service,SELECT ts.route_distances
1675080957152000000,1675080957158524075,6524,t14,s234,s599,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
