StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674984869148000000,1674984869310724785,162724,t16,s323,s0,ts-gateway-service,/*
1674984869148542811,1674984869310521513,161978,t16,s107,s323,ts-gateway-service,FilteringWebHandler.handle
1674984869149731398,1674984869310679810,160948,t16,s223,s323,ts-gateway-service,HTTP POST
1674984869152000000,1674984869309833034,157833,t16,s637,s223,ts-auth-service,/api/v1/users/login
1674984869153534184,1674984869309251963,155717,t16,s439,s637,ts-auth-service,UserController.getToken
1674984869154739539,1674984869158690016,3950,t16,s546,s439,ts-auth-service,HTTP GET
1674984869156000000,1674984869158652900,2652,t16,s616,s546,ts-verification-code-service,/api/v1/verifycode/verify/{verifyCode}
1674984869157053022,1674984869158300354,1247,t16,s408,s616,ts-verification-code-service,VerifyCodeController.verifyCode
1674984869159241865,1674984869160900474,1658,t16,s729,s439,ts-auth-service,UserRepository.findByUsername
1674984869307622096,1674984869308398592,776,t16,s663,s439,ts-auth-service,UserRepository.findByUsername
1674984869159475541,1674984869160866717,1391,t16,s167,s729,ts-auth-service,SELECT User
1674984869307781539,1674984869308375248,593,t16,s427,s663,ts-auth-service,SELECT User
1674984869160139295,1674984869160654277,514,t16,s522,s167,ts-auth-service,SELECT ts.auth_user
1674984869306835026,1674984869307428539,593,t16,s739,s439,ts-auth-service,SELECT ts.user_roles
1674984869307892593,1674984869308305175,412,t16,s432,s427,ts-auth-service,SELECT ts.auth_user
1674984862866000000,1674984862904217931,38217,t13,s451,s0,ts-gateway-service,/*
1674984862867421656,1674984862903982150,36560,t13,s74,s451,ts-gateway-service,FilteringWebHandler.handle
1674984862868983577,1674984862904183092,35199,t13,s519,s451,ts-gateway-service,HTTP POST
1674984862872000000,1674984862902618872,30618,t13,s188,s519,ts-travel-service,/api/v1/travelservice/trips/left
1674984862873489425,1674984862897805344,24315,t13,s473,s188,ts-travel-service,TravelController.queryInfo
1674984862901948268,1674984862902450227,501,t13,s351,s188,ts-travel-service,BasicErrorController.error
1674984862874483238,1674984862877107822,2624,t13,s608,s473,ts-travel-service,TripRepository.findAll
1674984862875820563,1674984862876538127,717,t13,s47,s608,ts-travel-service,SELECT Trip
1674984862876571850,1674984862876935208,363,t13,s96,s608,ts-travel-service,Transaction.commit
1674984862875992413,1674984862876404101,411,t13,s85,s47,ts-travel-service,SELECT ts.trip
1674984862878124102,1674984862897573252,19449,t13,s115,s473,ts-travel-service,HTTP POST
1674984862882000000,1674984862897201285,15201,t13,s328,s115,ts-basic-service,/api/v1/basicservice/basic/travels
1674984862883817331,1674984862893536268,9718,t13,s410,s328,ts-basic-service,BasicController.queryForTravels
1674984862896672673,1674984862897077137,404,t13,s203,s328,ts-basic-service,BasicErrorController.error
1674984862885309947,1674984862892765843,7455,t13,s57,s410,ts-basic-service,HTTP POST
1674984862888000000,1674984862892734394,4734,t13,s562,s57,ts-station-service,/api/v1/stationservice/stations/idlist
1674984862889041629,1674984862892406106,3364,t13,s640,s562,ts-station-service,StationController.queryForIdBatch
1674984862890107644,1674984862892057107,1949,t13,s547,s640,ts-station-service,StationRepository.findByNames
1674984862890335102,1674984862892022574,1687,t13,s711,s547,ts-station-service,SELECT station
1674984862891210699,1674984862891909395,698,t13,s319,s711,ts-station-service,SELECT ts.station
1674984865674000000,1674984865702766342,28766,t7,s339,s0,ts-gateway-service,/*
1674984865674750119,1674984865702579802,27829,t7,s482,s339,ts-gateway-service,FilteringWebHandler.handle
1674984865676017963,1674984865702745202,26727,t7,s380,s339,ts-gateway-service,HTTP GET
1674984865678000000,1674984865700586299,22586,t7,s409,s380,ts-execute-service,/api/v1/executeservice/execute/collected/{orderId}
1674984865679416019,1674984865700015043,20599,t7,s618,s409,ts-execute-service,ExecuteControlller.collectTicket
1674984865680503441,1674984865687899432,7395,t7,s489,s618,ts-execute-service,HTTP GET
1674984865688796579,1674984865699264216,10467,t7,s343,s618,ts-execute-service,HTTP GET
1674984865682000000,1674984865687428780,5428,t7,s683,s489,ts-order-service,/api/v1/orderservice/order/{orderId}
1674984865690000000,1674984865699378870,9378,t7,s673,s343,ts-order-service,/api/v1/orderservice/order/status/{orderId}/{status}
1674984865682755507,1674984865687225359,4469,t7,s1,s683,ts-order-service,OrderController.getOrderById
1674984865690356301,1674984865699165254,8808,t7,s447,s673,ts-order-service,OrderController.modifyOrder
1674984865683397270,1674984865686541801,3144,t7,s403,s1,ts-order-service,OrderRepository.findById
1674984865690815846,1674984865694187238,3371,t7,s191,s447,ts-order-service,OrderRepository.findById
1674984865694198738,1674984865698543309,4344,t7,s105,s447,ts-order-service,OrderRepository.save
1674984865684668888,1674984865685516196,847,t7,s325,s403,ts-order-service,Session.find order.entity.Order
1674984865685530568,1674984865686186348,655,t7,s730,s403,ts-order-service,Transaction.commit
1674984865692154602,1674984865692989132,834,t7,s731,s191,ts-order-service,Session.find order.entity.Order
1674984865693004000,1674984865693834788,830,t7,s354,s191,ts-order-service,Transaction.commit
1674984865694621390,1674984865694652118,30,t7,s620,s105,ts-order-service,Session.merge order.entity.Order
1674984865694658537,1674984865698532121,3873,t7,s270,s105,ts-order-service,Transaction.commit
1674984865684771166,1674984865685382404,611,t7,s362,s325,ts-order-service,SELECT ts.orders
1674984865692266793,1674984865692860756,593,t7,s617,s731,ts-order-service,SELECT ts.orders
1674984865694841422,1674984865697438205,2596,t7,s660,s270,ts-order-service,UPDATE ts.orders
1674984881285000000,1674984881386603755,101603,t3,s404,s0,ts-gateway-service,/*
