timestamp,log_level,service_name,trace_id,message
"2021-07-04 00:49:52,048",WARNING,redisservice1,t16,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 00:49:52,708",ERROR,webservice2,t16,an error occurred in the downstream service
"2021-07-04 00:50:00,405",WARNING,redisservice2,t28,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 00:50:00,968",ERROR,dbservice2,t28,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 00:50:00,930",WARNING,redisservice2,t30,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 00:50:01,543",ERROR,webservice1,t30,an error occurred in the downstream service
"2021-07-04 00:50:01,000",ERROR,webservice1,t28,an error occurred in the downstream service
"2021-07-04 00:50:28,535",WARNING,redisservice2,t66,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 00:50:29,103",ERROR,webservice1,t66,an error occurred in the downstream service
"2021-07-04 00:50:52,886",WARNING,redisservice2,t100,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 00:50:53,491",ERROR,dbservice1,t100,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 00:50:53,515",ERROR,webservice1,t100,an error occurred in the downstream service
"2021-07-04 00:51:05,903",WARNING,redisservice1,t116,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 00:51:06,501",ERROR,dbservice2,t116,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 00:51:06,511",ERROR,webservice1,t116,an error occurred in the downstream service
"2021-07-04 00:51:13,160",WARNING,redisservice1,t123,"用户未扫描，请等待！, status_code: 300"
