timestamp,log_level,service_name,trace_id,message
"2021-07-04 17:31:13,912",ERROR,redisservice2,t4,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 17:31:13,918",ERROR,mobservice2,t4,"uuid:8c9f8dcc-dcaa-11eb-9fa9-0242ac110003 information has expired, mobile phone login is invalid"
"2021-07-04 17:31:14,036",ERROR,webservice1,t4,an error occurred in the downstream service
"2021-07-04 17:31:14,024",ERROR,logservice2,t4,"get information failed, fail code: 400"
"2021-07-04 17:31:14,018",ERROR,redisservice2,t4,"二维码已过期， 请刷新重新扫描, status_code: 400"
"2021-07-04 17:31:19,709",ERROR,dbservice2,t11,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 17:31:19,730",ERROR,webservice2,t11,an error occurred in the downstream service
"2021-07-04 17:31:19,100",WARNING,redisservice1,t11,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:31:31,589",WARNING,redisservice2,t29,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:31:32,192",ERROR,dbservice1,t29,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:31:32,210",ERROR,webservice1,t29,an error occurred in the downstream service
"2021-07-04 17:31:33,907",WARNING,redisservice2,t32,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:31:34,586",ERROR,webservice2,t32,an error occurred in the downstream service
"2021-07-04 17:31:35,562",ERROR,webservice2,t34,an error occurred in the downstream service
"2021-07-04 17:31:35,037",WARNING,redisservice1,t34,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:31:43,998",ERROR,webservice2,t46,an error occurred in the downstream service
"2021-07-04 17:31:43,975",ERROR,dbservice2,t46,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:31:43,405",WARNING,redisservice1,t46,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:32:31,704",WARNING,redisservice1,t113,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:32:32,341",ERROR,webservice2,t113,an error occurred in the downstream service
"2021-07-04 17:32:32,321",ERROR,dbservice2,t113,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:32:40,971",WARNING,redisservice2,t126,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:32:41,547",ERROR,dbservice2,t126,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:32:41,569",ERROR,webservice2,t126,an error occurred in the downstream service
"2021-07-04 17:32:55,307",WARNING,redisservice2,t146,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:32:55,981",ERROR,webservice2,t146,an error occurred in the downstream service
"2021-07-04 17:32:55,956",ERROR,dbservice2,t146,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:32:59,863",ERROR,webservice2,t151,an error occurred in the downstream service
"2021-07-04 17:32:59,843",ERROR,dbservice2,t151,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:32:59,242",WARNING,redisservice2,t151,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:33:05,811",WARNING,redisservice1,t160,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:33:06,381",ERROR,webservice1,t160,an error occurred in the downstream service
"2021-07-04 17:33:06,362",ERROR,dbservice2,t160,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 17:33:17,199",WARNING,redisservice2,t177,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:33:17,762",ERROR,dbservice2,t177,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:33:17,635",WARNING,redisservice2,t176,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 17:33:17,785",ERROR,webservice1,t177,an error occurred in the downstream service
"2021-07-04 17:33:18,217",ERROR,dbservice2,t176,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 17:33:18,238",ERROR,webservice1,t176,an error occurred in the downstream service
"2021-07-04 17:33:23,820",WARNING,redisservice2,t186,"用户未扫描，请等待！, status_code: 300"
