StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1675082695133000000,1675082695365319591,232319,t39,s1633,s0,ts-gateway-service,/*
1675082695133911993,1675082695365149670,231237,t39,s2559,s1633,ts-gateway-service,FilteringWebHandler.handle
1675082695134909665,1675082695365294020,230384,t39,s18,s1633,ts-gateway-service,HTTP POST
1675082695138000000,1675082695364847434,226847,t39,s184,s18,ts-travel-service,/api/v1/travelservice/trips/left
1675082695139707222,1675082695364037159,224329,t39,s3074,s184,ts-travel-service,TravelController.queryInfo
1675082695141008073,1675082695165356399,24348,t39,s1959,s3074,ts-travel-service,TripRepository.findAll
1675082695144103152,1675082695163055722,18952,t39,s1808,s1959,ts-travel-service,SELECT Trip
1675082695163138207,1675082695164756548,1618,t39,s478,s1959,ts-travel-service,Transaction.commit
1675082695144381514,1675082695162795947,18414,t39,s2654,s1808,ts-travel-service,SELECT ts.trip
1675082695167619008,1675082695226844741,59225,t39,s773,s3074,ts-travel-service,HTTP POST
1675082695229760454,1675082695251833624,22073,t39,s3292,s3074,ts-travel-service,HTTP POST
1675082695253624977,1675082695269707407,16082,t39,s2986,s3074,ts-travel-service,HTTP POST
1675082695272687657,1675082695287914148,15226,t39,s390,s3074,ts-travel-service,HTTP POST
1675082695290195725,1675082695305710954,15515,t39,s486,s3074,ts-travel-service,HTTP POST
1675082695308387149,1675082695344265000,35877,t39,s1214,s3074,ts-travel-service,HTTP POST
1675082695345666948,1675082695361674490,16007,t39,s1174,s3074,ts-travel-service,HTTP POST
1675082695169000000,1675082695225332414,56332,t39,s2865,s773,ts-basic-service,/api/v1/basicservice/basic/travels
1675082695169354542,1675082695225201731,55847,t39,s2904,s2865,ts-basic-service,BasicController.queryForTravels
1675082695170027001,1675082695173757998,3730,t39,s997,s2904,ts-basic-service,HTTP POST
1675082695174254857,1675082695177197592,2942,t39,s3204,s2904,ts-basic-service,HTTP POST
1675082695177760639,1675082695196816255,19055,t39,s3466,s2904,ts-basic-service,HTTP POST
1675082695198455755,1675082695224133107,25677,t39,s730,s2904,ts-basic-service,HTTP POST
1675082695171000000,1675082695173436770,2436,t39,s3365,s997,ts-station-service,/api/v1/stationservice/stations/idlist
1675082695171481009,1675082695173272082,1791,t39,s2311,s3365,ts-station-service,StationController.queryForIdBatch
1675082695172068299,1675082695173056779,988,t39,s3054,s2311,ts-station-service,StationRepository.findByNames
1675082695172174187,1675082695173046440,872,t39,s734,s3054,ts-station-service,SELECT station
1675082695172295794,1675082695172995311,699,t39,s1781,s734,ts-station-service,SELECT ts.station
1675082695175000000,1675082695177154991,2154,t39,s2607,s3204,ts-train-service,/api/v1/trainservice/trains/byNames
1675082695175416905,1675082695177000220,1583,t39,s676,s2607,ts-train-service,TrainController.retrieveByName
1675082695175969465,1675082695176778428,808,t39,s186,s676,ts-train-service,TrainTypeRepository.findByNames
1675082695176067449,1675082695176766707,699,t39,s2917,s186,ts-train-service,SELECT train_type
1675082695176187602,1675082695176698202,510,t39,s2617,s2917,ts-train-service,SELECT ts.train_type
1675082695179000000,1675082695196231578,17231,t39,s323,s3466,ts-route-service,/api/v1/routeservice/routes/byIds/
1675082695180060878,1675082695195745650,15684,t39,s3127,s323,ts-route-service,RouteController.queryByIds
1675082695181355381,1675082695184108269,2752,t39,s1302,s3127,ts-route-service,RouteRepository.findByIds
1675082695181631828,1675082695184066028,2434,t39,s2102,s1302,ts-route-service,SELECT route
1675082695182861360,1675082695183795318,933,t39,s2707,s2102,ts-route-service,SELECT ts.route
1675082695184488892,1675082695185422025,933,t39,s1091,s3127,ts-route-service,SELECT ts.route_stations
1675082695185615937,1675082695186884128,1268,t39,s2890,s3127,ts-route-service,SELECT ts.route_distances
1675082695187135173,1675082695188059460,924,t39,s1225,s3127,ts-route-service,SELECT ts.route_stations
1675082695188207784,1675082695189004339,796,t39,s1743,s3127,ts-route-service,SELECT ts.route_distances
1675082695189206799,1675082695189973494,766,t39,s3061,s3127,ts-route-service,SELECT ts.route_stations
1675082695190109816,1675082695191168677,1058,t39,s2876,s3127,ts-route-service,SELECT ts.route_distances
1675082695191295985,1675082695192175559,879,t39,s907,s3127,ts-route-service,SELECT ts.route_stations
1675082695192356954,1675082695193086664,729,t39,s2812,s3127,ts-route-service,SELECT ts.route_distances
1675082695193211346,1675082695194072822,861,t39,s3225,s3127,ts-route-service,SELECT ts.route_stations
1675082695194208209,1675082695195110628,902,t39,s130,s3127,ts-route-service,SELECT ts.route_distances
1675082695219000000,1675082695223575359,4575,t39,s312,s730,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
1675082695219740554,1675082695223200105,3459,t39,s2143,s312,ts-price-service,PriceController.query
1675082695220796160,1675082695222719926,1923,t39,s1282,s2143,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1675082695221061427,1675082695222681801,1620,t39,s2869,s1282,ts-price-service,SELECT price_config
1675082695221315458,1675082695222475045,1159,t39,s987,s2869,ts-price-service,SELECT ts.price_config
1675082695231000000,1675082695250238762,19238,t39,s3402,s3292,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675082695255000000,1675082695268592521,13592,t39,s2945,s2986,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1675082695274000000,1675082695287510548,13510,t39,s2395,s390,ts-seat-service,/api/v1/seatservice/seats/left_tickets
