beijing_time,message,parent_id,service_name,span_id,status_code,trace_id
2021-07-04 10:47:21,request call function 1 dbservice1.db_login_methods,s7,dbservice1,s1,200,t1
2021-07-04 10:47:21,request call function 1 webservice1.web_login_service,,webservice1,s2,200,t2
2021-07-04 10:47:21,request call function 1 dbservice2.db_login_methods,s4,dbservice2,s3,200,t2
2021-07-04 10:47:21,request call function 1 logservice2.login_model_implement,s6,logservice2,s4,200,t2
2021-07-04 10:47:21,request call function 1 redisservice2.get_key_value_from_redis,s15,redisservice2,s5,200,t1
2021-07-04 10:47:21,request call function 1 logservice1.login_query_redis_info,s2,logservice1,s6,200,t2
2021-07-04 10:47:21,request call function 1 logservice1.login_model_implement,s15,logservice1,s7,200,t1
2021-07-04 10:47:21,request call function 1 webservice2.web_login_service,,webservice2,s8,200,t1
2021-07-04 10:47:21,request call function 1 redisservice1.keys_existence_checks,s1,redisservice1,s13,200,t1
2021-07-04 10:47:21,request call function 1 logservice2.login_query_redis_info,s8,logservice2,s15,200,t1
2021-07-04 10:47:23,request call function 1 redisservice2.get_key_value_from_redis,s42,redisservice2,s28,200,t6
2021-07-04 10:47:23,request call function 1 redisservice1.set_key_value_into_redis,s54,redisservice1,s36,200,t6
2021-07-04 10:47:23,request call function 1 redisservice1.get_key_value_from_redis,s38,redisservice1,s37,300,t6
2021-07-04 10:47:23,request call function 1 mobservice1.mob_info_to_redis,s54,mobservice1,s38,200,t6
2021-07-04 10:47:23,request call function 1 redisservice1.set_key_value_into_redis,s38,redisservice1,s39,200,t6
2021-07-04 10:47:24,request call function 1 logservice1.login_query_redis_info,s54,logservice1,s42,500,t6
2021-07-04 10:47:24,request call function 1 redisservice2.keys_existence_checks,s56,redisservice2,s44,200,t6
2021-07-04 10:47:24,request call function 1 logservice2.login_model_implement,s42,logservice2,s48,500,t6
2021-07-04 10:47:24,request call function 1 webservice2.web_login_service,,webservice2,s54,500,t6
2021-07-04 10:47:24,request call function 1 dbservice1.db_login_methods,s48,dbservice1,s56,500,t6
2021-07-04 10:47:32,request call function 1 mobservice2.mob_info_to_redis,s179,mobservice2,s152,200,t18
2021-07-04 10:47:32,request call function 1 redisservice2.set_key_value_into_redis,s152,redisservice2,s160,200,t18
2021-07-04 10:47:32,request call function 1 redisservice2.get_key_value_from_redis,s152,redisservice2,s161,300,t18
2021-07-04 10:47:32,request call function 1 redisservice1.set_key_value_into_redis,s179,redisservice1,s169,200,t18
2021-07-04 10:47:33,request call function 1 logservice2.login_query_redis_info,s179,logservice2,s171,500,t18
2021-07-04 10:47:33,request call function 1 logservice1.login_model_implement,s171,logservice1,s174,500,t18
2021-07-04 10:47:33,request call function 1 webservice2.web_login_service,,webservice2,s179,500,t18
2021-07-04 10:47:33,request call function 1 redisservice1.get_key_value_from_redis,s171,redisservice1,s182,200,t18
2021-07-04 10:47:33,request call function 1 dbservice2.db_login_methods,s174,dbservice2,s183,500,t18
2021-07-04 10:47:33,request call function 1 redisservice1.keys_existence_checks,s183,redisservice1,s184,200,t18
2021-07-04 10:47:39,request call function 1 redisservice2.get_key_value_from_redis,s276,redisservice2,s254,200,t28
2021-07-04 10:47:39,request call function 1 redisservice2.keys_existence_checks,s274,redisservice2,s255,200,t28
2021-07-04 10:47:39,request call function 1 mobservice1.mob_info_to_redis,s278,mobservice1,s256,200,t28
2021-07-04 10:47:39,request call function 1 redisservice2.get_key_value_from_redis,s256,redisservice2,s260,300,t28
2021-07-04 10:47:39,request call function 1 redisservice2.set_key_value_into_redis,s256,redisservice2,s261,200,t28
2021-07-04 10:47:39,request call function 1 redisservice1.set_key_value_into_redis,s278,redisservice1,s265,200,t28
2021-07-04 10:47:40,request call function 1 logservice1.login_model_implement,s276,logservice1,s267,500,t28
2021-07-04 10:47:40,request call function 1 dbservice2.db_login_methods,s267,dbservice2,s274,500,t28
2021-07-04 10:47:40,request call function 1 logservice2.login_query_redis_info,s278,logservice2,s276,500,t28
2021-07-04 10:47:40,request call function 1 webservice1.web_login_service,,webservice1,s278,500,t28
2021-07-04 10:47:47,request call function 1 redisservice1.get_key_value_from_redis,s398,redisservice1,s368,200,t40
2021-07-04 10:47:47,request call function 1 redisservice2.set_key_value_into_redis,s391,redisservice2,s369,200,t40
2021-07-04 10:47:47,request call function 1 redisservice2.get_key_value_from_redis,s382,redisservice2,s375,300,t40
2021-07-04 10:47:47,request call function 1 redisservice2.set_key_value_into_redis,s382,redisservice2,s379,200,t40
2021-07-04 10:47:47,request call function 1 redisservice2.keys_existence_checks,s399,redisservice2,s381,200,t40
2021-07-04 10:47:47,request call function 1 mobservice2.mob_info_to_redis,s391,mobservice2,s382,200,t40
2021-07-04 10:47:49,request call function 1 logservice1.login_model_implement,s398,logservice1,s388,500,t40
