timestamp,log_level,service_name,trace_id,message
"2021-07-04 10:47:23,840",ERROR,webservice2,t6,an error occurred in the downstream service
"2021-07-04 10:47:23,829",ERROR,dbservice1,t6,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 10:47:23,236",WARNING,redisservice1,t6,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:47:32,432",WARNING,redisservice2,t18,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:47:32,988",ERROR,webservice2,t18,an error occurred in the downstream service
"2021-07-04 10:47:38,980",WARNING,redisservice2,t28,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:47:39,532",ERROR,dbservice2,t28,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 10:47:39,538",ERROR,webservice1,t28,an error occurred in the downstream service
"2021-07-04 10:47:47,075",WARNING,redisservice2,t40,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:47:48,648",ERROR,webservice1,t40,an error occurred in the downstream service
"2021-07-04 10:47:55,820",WARNING,redisservice2,t52,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:47:56,404",ERROR,webservice2,t52,an error occurred in the downstream service
"2021-07-04 10:47:56,401",ERROR,dbservice2,t52,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 10:48:07,513",WARNING,redisservice2,t68,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:48:08,062",ERROR,dbservice2,t68,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 10:48:08,074",ERROR,webservice2,t68,an error occurred in the downstream service
"2021-07-04 10:48:14,876",WARNING,redisservice2,t78,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:48:15,499",ERROR,webservice1,t78,an error occurred in the downstream service
"2021-07-04 10:48:15,491",ERROR,dbservice2,t78,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 10:48:28,954",WARNING,redisservice2,t97,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:48:29,586",ERROR,webservice1,t97,an error occurred in the downstream service
"2021-07-04 10:48:39,971",WARNING,redisservice1,t113,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:48:40,605",ERROR,webservice2,t113,an error occurred in the downstream service
"2021-07-04 10:48:40,958",WARNING,redisservice1,t114,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:48:41,557",ERROR,webservice2,t114,an error occurred in the downstream service
"2021-07-04 10:48:41,551",ERROR,dbservice2,t114,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 10:48:57,444",WARNING,redisservice1,t137,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:48:58,072",ERROR,dbservice2,t137,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 10:48:58,080",ERROR,webservice2,t137,an error occurred in the downstream service
"2021-07-04 10:49:00,824",ERROR,webservice1,t142,an error occurred in the downstream service
"2021-07-04 10:49:00,281",WARNING,redisservice2,t142,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:49:32,244",WARNING,redisservice2,t187,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:49:32,830",ERROR,webservice2,t187,an error occurred in the downstream service
"2021-07-04 10:49:46,328",WARNING,redisservice1,t207,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 10:49:46,914",ERROR,webservice2,t207,an error occurred in the downstream service
