TimeStamp,PodName,CpuUsageRate(%),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
1674981669,ts-assurance-service,0.5353437417922958,19.9580078125,0.0,0.0,431.958195819582,26354.67546754676,0.0046,,0.0047999999999999,,0.00496,,0.0,0,5.669317989521893,60.92313987467348,2615992.533333333
1674981729,ts-assurance-service,1.125205041220505,19.9970703125,0.0,0.0,549.1588469016823,40429.87572914024,0.0046,,0.0047999999999999,,0.00496,,0.0,0,8.456659619447171,59.582002908454335,2616313.2
1674981789,ts-assurance-service,0.3576603928296315,20.003515625,0.0,0.0,442.2214247263592,42736.22824331599,0.04,0.0475,0.045,0.04875,0.049,0.04975,0.1332977872567315,0,5.706314988600258,60.22737754367097,2624183.1666666665
1674981849,ts-assurance-service,1.0958865676623175,20.013671875,0.0,0.0,779.8247037818536,39112.96867391658,0.0046,0.085,0.0048,0.0925,0.00496,0.0985,0.2,0,5.645706558503372,60.66276256061733,2624181.966666667
1674981909,ts-assurance-service,0.4429838179224648,20.01953125,0.0,0.0,716.2186326518447,29124.038862728736,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.0666666666666666,0,6.081594729288742,60.84650347660382,2624223.8666666667
1674981669,ts-auth-service,0.4353532573793536,22.182421875,0.0,0.0,1472.1168437025797,34030.538694992414,0.0045,,0.00475,,0.0049499999999999,,0.0,0,2.9567186713648552,49.73938163422974,31535.9
1674981729,ts-auth-service,2.738597587507096,22.1607421875,0.0,0.0,1616.5197683203223,27977.73860488542,0.004,,0.0045,,0.0049,,0.0666666666666666,0,3.1454728708193325,49.69727677165479,24572.0
1674981789,ts-auth-service,4.064470713519311,22.171679687500003,0.0,0.0,2304.42022951888,40373.05868298157,0.0275,0.235,0.03875,0.2424999999999999,0.04775,0.2485,0.1333333333333333,0,2.9421640225050782,49.70096033726824,27023.966666666667
1674981849,ts-auth-service,2.442891824794425,22.242578125,0.0,0.0,1480.4147465437786,32672.6897889886,0.0115,0.235,0.01825,0.2424999999999999,0.0236499999999999,0.2485,0.0666666666666666,0,3.2435611949236165,49.719280587438455,44735.3
1674981909,ts-auth-service,1.6558052907030212,22.2619140625,0.0,0.0,1923.4908357154868,45567.59710778544,0.0046,,0.0048,,0.00496,,0.0666666666666666,0,2.890513402217665,49.73394166646948,31449.83333333333
1674981669,ts-basic-service,0.922785905000012,20.3705078125,0.0,0.0,8641.83189799052,74381.33386741439,0.03625,0.2449999999999999,0.0724999999999999,0.3624999999999997,151.19999999999987,0.4725000000000001,1.0,0,12.677050882445007,34.13775817002233,29656.033333333333
1674981729,ts-basic-service,1.3588670560198577,20.3705078125,0.0,0.0,4770.686304592411,104526.337322287,0.0358333333333333,0.3750000000000001,0.0470833333333333,0.4375,0.2094999999999999,0.4874999999999999,0.2666666666666666,0,12.721684595220896,34.1151200758181,21352.233333333334
1674981789,ts-basic-service,2.061609647567244,20.4029296875,0.0,0.0,12338.70711562897,90551.06416772552,0.0225454545454545,0.09,0.031875,0.095,0.0463749999999999,0.099,0.8,0,12.90884941067575,34.08228508142274,57344.566666666666
1674981849,ts-basic-service,2.135628627256488,20.365625,0.0,0.0,11281.940156732368,71018.46354785086,0.0216785714285714,0.0883333333333333,0.0287499999999999,0.0941666666666666,0.0644999999999998,0.0988333333333333,0.8,0,19.78462309043255,41.06103869333311,5059691.3
1674981909,ts-basic-service,1.9213364362770968,20.3630859375,0.0,0.0,16613.57129804471,137408.47901565448,0.0337499999999999,0.3750000000000001,0.1149999999999993,0.4375,165.59999999999994,0.4874999999999999,0.6,0,13.05864761576192,41.15693346522625,53869.0
1674981669,ts-cancel-service,3.0687108773990874,21.309375,394.0,552.0,2331.8798191970222,36184.153150757775,0.005,,20.0,,27.999999999999982,,0.0,0,8.962824647816547,52.84189803831644,107680.9
1674981729,ts-cancel-service,1.879177458882336,21.3361328125,436.0,616.0,2560.883901197432,56839.995372245045,0.005,,20.0,,27.999999999999982,,0.0,0,8.940876222725658,50.72496789074192,76386.43333333333
1674981789,ts-cancel-service,1.6448052595399936,21.3388671875,432.0,602.0,2176.785962957805,45714.10667038017,0.0046,,0.0048,,0.00496,,0.0,0,9.2871379501834,49.66473421584496,228122.9333333333
1674981849,ts-cancel-service,1.9733497250998584,21.390429687500003,90.0,90.0,2375.0683433570257,51614.777786456296,10.999999999999991,,20.49999999999998,,28.10000000000001,,0.0,0,7.993060550870112,58.26794184839551,96229.26666666666
1674981909,ts-cancel-service,3.654104896321424,21.2953125,290.0,412.0,5811.959453175858,64963.54505719334,0.0362499999999999,0.22,0.0493749999999999,0.2349999999999999,25.79999999999998,0.247,0.0666666666666666,0,8.334038054853288,58.28321280418415,87003.23333333334
1674981669,ts-config-service,1.4046766837674138,21.421875,0.0,0.0,4682.756248566843,33006.93648245816,0.035,0.0046,0.0424999999999999,0.0047999999999999,0.0485,0.00496,2.0,0,3.082795067529598,36.71259744077321,23891.0
1674981729,ts-config-service,0.7152552925074592,21.4337890625,0.0,0.0,1729.4321541441534,43587.92945254358,0.04,,0.0449999999999999,,0.049,,0.1333333333333333,0,2.8680447817559185,36.685446364426966,21848.466666666667
1674981789,ts-config-service,1.8034179669702617,21.3884765625,0.0,0.0,4689.9428026692085,37292.761813972495,0.016,0.0046,0.0204999999999999,0.0048,0.0241,0.00496,2.4,0,2.919830515577937,36.70415694444275,23063.366666666665
1674981849,ts-config-service,1.2188820063323498,21.3572265625,0.0,0.0,3390.0566942869605,41241.25599651112,0.0042,0.0046,0.0046,0.0048,0.00492,0.00496,1.7333333333333334,0,3.290937329477528,36.75053088526414,26460.6
