TimeStamp,PodName,CpuUsageRate(%),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
1674987849,ts-auth-service,0.7981097975117571,22.4169921875,0.0,0.0,1107.9013534478147,28561.81458299898,0.0045,,0.00475,,0.0049499999999999,,0.0,0,2.763312615479474,50.55727956726154,39249.5
1674987909,ts-auth-service,1.5547940160917069,22.4482421875,0.0,0.0,2527.9589564110724,44076.51924912504,0.0115,0.425,0.01825,0.4625,0.0236499999999999,0.4925,0.1333333333333333,0,3.051544660853222,50.55296174531729,44547.26666666667
1674987969,ts-auth-service,1.5756041166684422,22.4111328125,0.0,0.0,1326.3001905299557,37565.16830146073,0.005,0.235,0.0175,0.2425,0.0234999999999999,0.2485,0.2,0,2.725516546259077,50.61316730779411,44102.16666666666
1674988029,ts-auth-service,1.6495368616673212,22.40703125,0.0,0.0,1588.1876013471374,34124.36073344144,0.0043,0.235,0.00465,0.2424999999999999,0.0049299999999999,0.2485,0.0666666666666666,0,2.738805343205397,50.55962143679062,26355.533333333333
1674988089,ts-auth-service,4.248076288428004,22.4134765625,0.0,0.0,2158.902253091648,32434.807160201028,0.01975,0.235,0.0223749999999999,0.2424999999999999,0.024475,0.2485,0.0666666666666666,0,2.70997016930864,50.553181295585645,52496.43333333333
1674988149,ts-auth-service,0.994155846666634,22.4134765625,0.0,0.0,1628.513786146604,36556.62407531944,0.0115,0.235,0.01825,0.2425,0.0236499999999999,0.2485,0.2,0,3.002183406135006,50.57608770691699,49360.4
1674987849,ts-basic-service,1.377001620000016,20.40546875,0.0,0.0,11751.412429378532,75849.4623655914,0.0236071428571428,0.098,0.0481249999999998,0.6999999999999996,17.40000000000001,0.94,0.8,0,12.619136804478314,41.81958561066137,101237.0
1674987909,ts-basic-service,3.097958409216813,20.37890625,0.0,0.0,9671.889515080202,89384.65349600546,0.0241666666666666,0.089,0.0390624999999999,0.0945,0.0725000000000001,0.0989,0.7333333333333333,0,28.1838829071261,41.94551000967242,11229609.9
1674987969,ts-basic-service,1.6266816040810546,20.3365234375,0.0,0.0,13071.599783499574,94754.11737415912,0.034375,0.4874999999999999,0.1375000000000007,0.7249999999999994,0.4312500000000003,0.9450000000000002,0.5333333333333333,0,12.767727178009402,42.12954210307407,87816.83333333333
1674988029,ts-basic-service,1.0821318949574534,20.3623046875,0.0,0.0,6432.036804684232,79184.65077373484,0.0391666666666666,2.0,1.1750000000000005,2.25,2.234999999999999,2.45,0.9333333333333332,0,23.29110748753417,41.86449588159886,6969411.966666667
1674988089,ts-basic-service,1.8815721769870368,20.28671875,0.0,0.0,6509.482573534674,80716.59629285049,0.022078947368421,0.3500000000000007,0.0287499999999996,0.6000000000000003,0.3075000000000005,0.9200000000000008,0.8666666666666667,0,12.456905503732951,41.78862899261701,30574.466666666667
1674988149,ts-basic-service,1.6306331751912353,20.26484375,0.0,0.0,10769.47351811918,120427.44438016092,0.0495,0.5,0.0908333333333332,0.75,0.3724999999999985,0.9499999999999996,0.6666666666666666,0,12.713590820213994,41.783091441556266,78608.86666666667
1674987849,ts-config-service,0.7793186559389148,21.5423828125,0.0,0.0,2526.086956521739,31925.46583850932,0.016,0.0046,0.0204999999999999,0.0048,0.0241,0.00496,1.6,0,2.946600720937098,37.237810984110645,25453.83333333333
1674987909,ts-config-service,0.5779259346042901,21.5423828125,0.0,0.0,5140.658401026079,39292.50391905373,0.007,0.00484,0.0084999999999999,0.1299999999999997,0.0096999999999999,0.2260000000000001,1.3333333333333333,0,2.9019542061511805,37.23559108478674,23477.733333333334
1674987969,ts-config-service,0.7660341700582088,21.512890625,0.0,0.0,4263.353293413174,33383.473053892216,0.0375,0.0046,0.04375,0.0048,0.0487499999999999,0.00496,1.3333333333333333,0,2.968677931989383,37.24605632445658,26436.533333333333
1674988029,ts-config-service,0.317404060929966,21.512890625,0.0,0.0,2165.4935395393413,29956.80909421368,0.016,0.0046,0.0204999999999999,0.0048,0.0241,0.00496,0.6666666666666666,0,2.680481563820769,37.24522691152238,22544.666666666668
1674988089,ts-config-service,0.6165318758045527,21.512890625,0.0,0.0,3105.7608015028177,31677.89605510332,0.0175,0.0046,0.02125,0.0048,0.0242499999999999,0.0049599999999999,2.8,0,2.940806836753851,37.23488364434285,25760.666666666668
