timestamp,log_level,service_name,trace_id,message
"2021-07-04 01:00:01,740",ERROR,webservice2,t5,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:02,040",ERROR,webservice2,t6,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:02,927",ERROR,webservice2,t7,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:03,536",ERROR,webservice2,t9,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:03,265",ERROR,webservice2,t8,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:04,888",ERROR,webservice2,t13,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:08,769",ERROR,webservice2,t19,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:10,950",ERROR,webservice2,t24,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:11,220",ERROR,webservice2,t23,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:13,309",ERROR,webservice2,t27,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:14,472",ERROR,webservice2,t29,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:14,772",ERROR,webservice2,t31,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:15,068",ERROR,webservice2,t32,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:17,344",ERROR,webservice2,t35,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 01:00:18,177",ERROR,webservice2,t37,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
