timestamp,log_level,service_name,trace_id,message
"2021-07-04 15:01:14,545",WARNING,redisservice2,t13,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:01:15,088",ERROR,webservice1,t13,an error occurred in the downstream service
"2021-07-04 15:02:01,949",ERROR,webservice1,t79,an error occurred in the downstream service
"2021-07-04 15:02:01,336",WARNING,redisservice2,t79,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:02:01,930",ERROR,dbservice1,t79,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 15:02:06,717",WARNING,redisservice1,t86,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:02:07,339",ERROR,webservice1,t86,an error occurred in the downstream service
"2021-07-04 15:02:07,306",ERROR,dbservice2,t86,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 15:02:09,065",WARNING,redisservice2,t89,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:02:10,641",ERROR,webservice2,t89,an error occurred in the downstream service
"2021-07-04 15:02:10,601",ERROR,dbservice2,t89,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 15:02:18,595",WARNING,redisservice1,t102,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:02:19,266",ERROR,webservice2,t102,an error occurred in the downstream service
"2021-07-04 15:02:19,222",ERROR,dbservice2,t102,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 15:02:21,347",WARNING,redisservice2,t105,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:02:21,907",ERROR,dbservice1,t105,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 15:02:21,922",ERROR,webservice1,t105,an error occurred in the downstream service
"2021-07-04 15:02:27,805",ERROR,dbservice2,t114,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 15:02:27,849",ERROR,webservice2,t114,an error occurred in the downstream service
"2021-07-04 15:02:27,242",WARNING,redisservice2,t114,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:09,416",WARNING,redisservice2,t174,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:09,992",ERROR,webservice2,t174,an error occurred in the downstream service
"2021-07-04 15:03:14,493",WARNING,redisservice1,t180,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:15,037",ERROR,webservice2,t180,an error occurred in the downstream service
"2021-07-04 15:03:15,012",ERROR,dbservice1,t180,"(pymysql.err.ProgrammingError) (1146, ""Table 'cloudwise_micross.system_metric_datas' doesn't exist"")[SQL: select service_names, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from system_metric_datas](Background on this error at: http://sqlalche.me/e/14/f405)"
"2021-07-04 15:03:16,057",WARNING,redisservice2,t183,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:16,630",ERROR,webservice1,t183,an error occurred in the downstream service
"2021-07-04 15:03:16,591",ERROR,dbservice2,t183,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 15:03:17,425",WARNING,redisservice1,t184,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:18,033",ERROR,webservice2,t184,an error occurred in the downstream service
"2021-07-04 15:03:20,559",WARNING,redisservice2,t190,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:21,133",ERROR,dbservice2,t190,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 15:03:21,170",ERROR,webservice1,t190,an error occurred in the downstream service
"2021-07-04 15:03:29,273",WARNING,redisservice1,t201,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:29,884",ERROR,webservice2,t201,an error occurred in the downstream service
"2021-07-04 15:03:29,842",ERROR,dbservice2,t201,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 15:03:34,839",WARNING,redisservice1,t209,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:35,424",ERROR,webservice2,t209,an error occurred in the downstream service
"2021-07-04 15:03:35,379",ERROR,dbservice2,t209,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 15:03:38,533",WARNING,redisservice2,t214,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:39,079",ERROR,webservice1,t214,an error occurred in the downstream service
"2021-07-04 15:03:41,661",ERROR,webservice1,t218,an error occurred in the downstream service
"2021-07-04 15:03:41,055",WARNING,redisservice2,t218,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:55,239",WARNING,redisservice2,t238,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:03:55,806",ERROR,webservice2,t238,an error occurred in the downstream service
"2021-07-04 15:04:07,506",WARNING,redisservice2,t256,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:04:08,168",ERROR,dbservice1,t256,"(pymysql.err.OperationalError) (1054, ""Unknown column 'system_data_time' in 'field list'"")[SQL: select service_name, system_data_time, system_cpu_utilization, system_memory_usage,system_disk_usage, disk_io_read_count, disk_io_write_count,system_network, network_io_read_count, network_io_write_count from `metric_table_2021-05`](Background on this error at: http://sqlalche.me/e/14/e3q8)"
"2021-07-04 15:04:08,188",ERROR,webservice2,t256,an error occurred in the downstream service
"2021-07-04 15:04:12,759",ERROR,webservice1,t262,an error occurred in the downstream service
"2021-07-04 15:04:12,165",WARNING,redisservice2,t262,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:04:23,101",WARNING,redisservice1,t278,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:04:23,674",ERROR,webservice2,t278,an error occurred in the downstream service
"2021-07-04 15:04:25,926",WARNING,redisservice2,t282,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 15:04:26,499",ERROR,webservice1,t282,an error occurred in the downstream service
"2021-07-04 15:04:26,481",ERROR,dbservice1,t282,"(pymysql.err.OperationalError) (1065, 'Query was empty')(Background on this error at: http://sqlalche.me/e/14/e3q8)"
