beijing_time,message,parent_id,service_name,span_id,status_code,trace_id
2021-07-04 15:01:07,request call function 1 logservice1.login_model_implement,s4,logservice1,s2,200,t2
2021-07-04 15:01:07,request call function 1 dbservice2.db_login_methods,s2,dbservice2,s3,200,t2
2021-07-04 15:01:07,request call function 1 logservice2.login_query_redis_info,s12,logservice2,s4,200,t2
2021-07-04 15:01:07,request call function 1 webservice2.web_login_service,,webservice2,s12,200,t2
2021-07-04 15:01:14,request call function 1 redisservice2.set_key_value_into_redis,s127,redisservice2,s105,200,t13
2021-07-04 15:01:15,request call function 1 redisservice2.get_key_value_from_redis,s123,redisservice2,s116,300,t13
2021-07-04 15:01:15,request call function 1 logservice1.login_query_redis_info,s127,logservice1,s117,500,t13
2021-07-04 15:01:15,request call function 1 redisservice2.set_key_value_into_redis,s123,redisservice2,s118,200,t13
2021-07-04 15:01:15,request call function 1 logservice2.login_model_implement,s117,logservice2,s119,500,t13
2021-07-04 15:01:15,request call function 1 mobservice2.mob_info_to_redis,s127,mobservice2,s123,200,t13
2021-07-04 15:01:15,request call function 1 dbservice2.db_login_methods,s119,dbservice2,s124,500,t13
2021-07-04 15:01:15,request call function 1 redisservice1.get_key_value_from_redis,s117,redisservice1,s125,200,t13
2021-07-04 15:01:15,request call function 1 webservice1.web_login_service,,webservice1,s127,500,t13
2021-07-04 15:01:15,request call function 1 redisservice2.keys_existence_checks,s124,redisservice2,s128,200,t13
2021-07-04 15:02:01,request call function 1 redisservice2.set_key_value_into_redis,s779,redisservice2,s765,200,t79
2021-07-04 15:02:01,request call function 1 redisservice2.get_key_value_from_redis,s774,redisservice2,s766,300,t79
2021-07-04 15:02:01,request call function 1 redisservice2.set_key_value_into_redis,s774,redisservice2,s768,200,t79
2021-07-04 15:02:01,request call function 1 mobservice2.mob_info_to_redis,s779,mobservice2,s774,200,t79
2021-07-04 15:02:02,request call function 1 webservice1.web_login_service,,webservice1,s779,500,t79
2021-07-04 15:02:02,request call function 1 logservice2.login_model_implement,s781,logservice2,s780,500,t79
2021-07-04 15:02:02,request call function 1 logservice1.login_query_redis_info,s779,logservice1,s781,500,t79
2021-07-04 15:02:02,request call function 1 dbservice1.db_login_methods,s780,dbservice1,s782,500,t79
2021-07-04 15:02:02,request call function 1 redisservice2.get_key_value_from_redis,s781,redisservice2,s788,200,t79
2021-07-04 15:02:02,request call function 1 redisservice1.keys_existence_checks,s782,redisservice1,s789,200,t79
2021-07-04 15:02:07,request call function 1 redisservice1.keys_existence_checks,s854,redisservice1,s841,200,t86
2021-07-04 15:02:07,request call function 1 redisservice1.set_key_value_into_redis,s848,redisservice1,s844,200,t86
2021-07-04 15:02:07,request call function 1 redisservice1.get_key_value_from_redis,s856,redisservice1,s845,300,t86
2021-07-04 15:02:07,request call function 1 redisservice1.set_key_value_into_redis,s856,redisservice1,s846,200,t86
2021-07-04 15:02:07,request call function 1 webservice1.web_login_service,,webservice1,s848,500,t86
2021-07-04 15:02:07,request call function 1 logservice1.login_model_implement,s852,logservice1,s849,500,t86
2021-07-04 15:02:07,request call function 1 redisservice2.get_key_value_from_redis,s852,redisservice2,s850,200,t86
2021-07-04 15:02:07,request call function 1 logservice2.login_query_redis_info,s848,logservice2,s852,500,t86
2021-07-04 15:02:07,request call function 1 dbservice2.db_login_methods,s849,dbservice2,s854,500,t86
2021-07-04 15:02:07,request call function 1 mobservice2.mob_info_to_redis,s848,mobservice2,s856,200,t86
2021-07-04 15:02:09,request call function 1 redisservice2.set_key_value_into_redis,s873,redisservice2,s871,200,t89
2021-07-04 15:02:09,request call function 1 mobservice1.mob_info_to_redis,s899,mobservice1,s873,200,t89
2021-07-04 15:02:09,request call function 1 redisservice2.get_key_value_from_redis,s891,redisservice2,s876,200,t89
2021-07-04 15:02:09,request call function 1 redisservice2.keys_existence_checks,s893,redisservice2,s879,200,t89
2021-07-04 15:02:09,request call function 1 redisservice1.set_key_value_into_redis,s899,redisservice1,s880,200,t89
2021-07-04 15:02:09,request call function 1 redisservice2.get_key_value_from_redis,s873,redisservice2,s881,300,t89
2021-07-04 15:02:11,request call function 1 logservice2.login_query_redis_info,s899,logservice2,s891,500,t89
2021-07-04 15:02:11,request call function 1 dbservice2.db_login_methods,s896,dbservice2,s893,500,t89
2021-07-04 15:02:11,request call function 1 logservice1.login_model_implement,s891,logservice1,s896,500,t89
2021-07-04 15:02:11,request call function 1 webservice2.web_login_service,,webservice2,s899,500,t89
2021-07-04 15:02:18,request call function 1 redisservice1.set_key_value_into_redis,s1003,redisservice1,s988,200,t102
2021-07-04 15:02:19,request call function 1 logservice2.login_query_redis_info,s1003,logservice2,s999,500,t102
2021-07-04 15:02:19,request call function 1 logservice1.login_model_implement,s999,logservice1,s1000,500,t102
2021-07-04 15:02:19,request call function 1 mobservice1.mob_info_to_redis,s1003,mobservice1,s1001,200,t102
2021-07-04 15:02:19,request call function 1 webservice2.web_login_service,,webservice2,s1003,500,t102
2021-07-04 15:02:19,request call function 1 dbservice2.db_login_methods,s1000,dbservice2,s1004,500,t102
2021-07-04 15:02:19,request call function 1 redisservice1.get_key_value_from_redis,s1001,redisservice1,s1008,300,t102
2021-07-04 15:02:19,request call function 1 redisservice1.set_key_value_into_redis,s1001,redisservice1,s1012,200,t102
2021-07-04 15:02:19,request call function 1 redisservice2.keys_existence_checks,s1004,redisservice2,s1014,200,t102
2021-07-04 15:02:19,request call function 1 redisservice2.get_key_value_from_redis,s999,redisservice2,s1015,200,t102
2021-07-04 15:02:21,request call function 1 redisservice2.set_key_value_into_redis,s1043,redisservice2,s1027,200,t105
2021-07-04 15:02:21,request call function 1 redisservice2.set_key_value_into_redis,s1053,redisservice2,s1029,200,t105
2021-07-04 15:02:21,request call function 1 redisservice2.get_key_value_from_redis,s1043,redisservice2,s1032,300,t105
2021-07-04 15:02:21,request call function 1 redisservice1.get_key_value_from_redis,s1059,redisservice1,s1038,200,t105
2021-07-04 15:02:21,request call function 1 mobservice2.mob_info_to_redis,s1053,mobservice2,s1043,200,t105
2021-07-04 15:02:22,request call function 1 redisservice1.keys_existence_checks,s1057,redisservice1,s1050,200,t105
2021-07-04 15:02:22,request call function 1 logservice2.login_model_implement,s1059,logservice2,s1051,500,t105
2021-07-04 15:02:22,request call function 1 webservice1.web_login_service,,webservice1,s1053,500,t105
2021-07-04 15:02:22,request call function 1 dbservice1.db_login_methods,s1051,dbservice1,s1057,500,t105
2021-07-04 15:02:22,request call function 1 logservice1.login_query_redis_info,s1053,logservice1,s1059,500,t105
2021-07-04 15:02:27,request call function 1 redisservice1.set_key_value_into_redis,s1133,redisservice1,s1117,200,t114
2021-07-04 15:02:27,request call function 1 redisservice2.get_key_value_from_redis,s1129,redisservice2,s1120,300,t114
2021-07-04 15:02:27,request call function 1 redisservice2.set_key_value_into_redis,s1129,redisservice2,s1121,200,t114
2021-07-04 15:02:27,request call function 1 redisservice1.get_key_value_from_redis,s1143,redisservice1,s1124,200,t114
2021-07-04 15:02:27,request call function 1 mobservice1.mob_info_to_redis,s1133,mobservice1,s1129,200,t114
2021-07-04 15:02:28,request call function 1 webservice2.web_login_service,,webservice2,s1133,500,t114
2021-07-04 15:02:28,request call function 1 logservice1.login_model_implement,s1143,logservice1,s1134,500,t114
2021-07-04 15:02:28,request call function 1 redisservice1.keys_existence_checks,s1137,redisservice1,s1135,200,t114
2021-07-04 15:02:28,request call function 1 dbservice2.db_login_methods,s1134,dbservice2,s1137,500,t114
2021-07-04 15:02:28,request call function 1 logservice2.login_query_redis_info,s1133,logservice2,s1143,500,t114
2021-07-04 15:03:09,request call function 1 redisservice2.set_key_value_into_redis,s1716,redisservice2,s1708,200,t174
2021-07-04 15:03:09,request call function 1 mobservice2.mob_info_to_redis,s1732,mobservice2,s1716,200,t174
2021-07-04 15:03:09,request call function 1 redisservice2.set_key_value_into_redis,s1732,redisservice2,s1718,200,t174
2021-07-04 15:03:09,request call function 1 redisservice2.get_key_value_from_redis,s1716,redisservice2,s1719,300,t174
2021-07-04 15:03:10,request call function 1 redisservice2.get_key_value_from_redis,s1735,redisservice2,s1729,200,t174
2021-07-04 15:03:10,request call function 1 logservice1.login_model_implement,s1735,logservice1,s1730,500,t174
2021-07-04 15:03:10,request call function 1 webservice2.web_login_service,,webservice2,s1732,500,t174
2021-07-04 15:03:10,request call function 1 logservice2.login_query_redis_info,s1732,logservice2,s1735,500,t174
2021-07-04 15:03:10,request call function 1 redisservice2.keys_existence_checks,s1739,redisservice2,s1738,200,t174
2021-07-04 15:03:10,request call function 1 dbservice1.db_login_methods,s1730,dbservice1,s1739,500,t174
2021-07-04 15:03:14,request call function 1 redisservice1.get_key_value_from_redis,s1803,redisservice1,s1781,300,t180
2021-07-04 15:03:14,request call function 1 redisservice2.set_key_value_into_redis,s1793,redisservice2,s1785,200,t180
2021-07-04 15:03:15,request call function 1 logservice2.login_model_implement,s1799,logservice2,s1792,500,t180
2021-07-04 15:03:15,request call function 1 webservice2.web_login_service,,webservice2,s1793,500,t180
2021-07-04 15:03:15,request call function 1 logservice1.login_query_redis_info,s1793,logservice1,s1799,500,t180
2021-07-04 15:03:15,request call function 1 dbservice1.db_login_methods,s1792,dbservice1,s1802,500,t180
2021-07-04 15:03:15,request call function 1 mobservice2.mob_info_to_redis,s1793,mobservice2,s1803,200,t180
2021-07-04 15:03:15,request call function 1 redisservice1.set_key_value_into_redis,s1803,redisservice1,s1804,200,t180
2021-07-04 15:03:15,request call function 1 redisservice1.keys_existence_checks,s1802,redisservice1,s1805,200,t180
2021-07-04 15:03:15,request call function 1 redisservice2.get_key_value_from_redis,s1799,redisservice2,s1809,200,t180
2021-07-04 15:03:16,request call function 1 redisservice1.set_key_value_into_redis,s1821,redisservice1,s1814,200,t183
2021-07-04 15:03:16,request call function 1 redisservice1.keys_existence_checks,s1833,redisservice1,s1815,200,t183
2021-07-04 15:03:16,request call function 1 redisservice1.get_key_value_from_redis,s1828,redisservice1,s1816,200,t183
2021-07-04 15:03:16,request call function 1 redisservice2.set_key_value_into_redis,s1820,redisservice2,s1818,200,t183
2021-07-04 15:03:16,request call function 1 redisservice2.get_key_value_from_redis,s1820,redisservice2,s1819,300,t183
2021-07-04 15:03:16,request call function 1 mobservice2.mob_info_to_redis,s1821,mobservice2,s1820,200,t183
2021-07-04 15:03:17,request call function 1 webservice1.web_login_service,,webservice1,s1821,500,t183
2021-07-04 15:03:17,request call function 1 redisservice1.get_key_value_from_redis,s1826,redisservice1,s1822,300,t184
2021-07-04 15:03:17,request call function 1 redisservice1.set_key_value_into_redis,s1826,redisservice1,s1823,200,t184
2021-07-04 15:03:17,request call function 1 mobservice2.mob_info_to_redis,s1844,mobservice2,s1826,200,t184
2021-07-04 15:03:17,request call function 1 logservice1.login_model_implement,s1828,logservice1,s1827,500,t183
2021-07-04 15:03:17,request call function 1 logservice2.login_query_redis_info,s1821,logservice2,s1828,500,t183
2021-07-04 15:03:17,request call function 1 redisservice2.set_key_value_into_redis,s1844,redisservice2,s1831,200,t184
2021-07-04 15:03:17,request call function 1 dbservice2.db_login_methods,s1827,dbservice2,s1833,500,t183
2021-07-04 15:03:18,request call function 1 logservice2.login_query_redis_info,s1844,logservice2,s1836,500,t184
2021-07-04 15:03:18,request call function 1 redisservice1.get_key_value_from_redis,s1836,redisservice1,s1838,200,t184
2021-07-04 15:03:18,request call function 1 redisservice1.keys_existence_checks,s1850,redisservice1,s1839,200,t184
2021-07-04 15:03:18,request call function 1 webservice2.web_login_service,,webservice2,s1844,500,t184
2021-07-04 15:03:18,request call function 1 dbservice2.db_login_methods,s1853,dbservice2,s1850,500,t184
2021-07-04 15:03:18,request call function 1 logservice1.login_model_implement,s1836,logservice1,s1853,500,t184
2021-07-04 15:03:20,request call function 1 redisservice1.set_key_value_into_redis,s1893,redisservice1,s1869,200,t190
2021-07-04 15:03:21,request call function 1 redisservice2.get_key_value_from_redis,s1895,redisservice2,s1880,300,t190
2021-07-04 15:03:21,request call function 1 redisservice2.set_key_value_into_redis,s1895,redisservice2,s1882,200,t190
2021-07-04 15:03:21,request call function 1 redisservice1.keys_existence_checks,s1886,redisservice1,s1883,200,t190
2021-07-04 15:03:21,request call function 1 logservice2.login_model_implement,s1889,logservice2,s1885,500,t190
2021-07-04 15:03:21,request call function 1 dbservice2.db_login_methods,s1885,dbservice2,s1886,500,t190
2021-07-04 15:03:21,request call function 1 logservice1.login_query_redis_info,s1893,logservice1,s1889,500,t190
2021-07-04 15:03:21,request call function 1 redisservice1.get_key_value_from_redis,s1889,redisservice1,s1892,200,t190
2021-07-04 15:03:21,request call function 1 webservice1.web_login_service,,webservice1,s1893,500,t190
2021-07-04 15:03:21,request call function 1 mobservice2.mob_info_to_redis,s1893,mobservice2,s1895,200,t190
