timestamp,log_level,service_name,trace_id,message
"2021-07-04 08:00:01,952",ERROR,webservice2,t5,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:02,338",ERROR,webservice2,t4,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:03,307",ERROR,webservice2,t8,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:03,579",ERROR,webservice2,t7,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:03,083",ERROR,webservice2,t6,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:04,644",ERROR,webservice2,t11,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:06,882",ERROR,webservice2,t13,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:08,331",ERROR,webservice2,t16,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:08,056",ERROR,webservice2,t17,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:08,948",ERROR,webservice2,t20,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:08,617",ERROR,webservice2,t19,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:09,833",ERROR,webservice2,t21,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:10,321",WARNING,redisservice1,t22,"用户未扫描，请等待！, status_code: 300"
"2021-07-04 08:00:10,903",ERROR,webservice1,t22,an error occurred in the downstream service
"2021-07-04 08:00:12,059",ERROR,webservice2,t25,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:14,416",ERROR,webservice2,t28,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:14,114",ERROR,webservice2,t29,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:16,508",ERROR,webservice2,t33,get a error [Errno 2] No such file or directory: 'resources/source_file/source_file.csv'
"2021-07-04 08:00:18,016",WARNING,redisservice1,t36,"用户未扫描，请等待！, status_code: 300"
